,nodeName,nodeLayer,weightMap,currentInputs,currentOutputs,actualValue,currentPartialError,testID
5,CHMAX,0,{},[],"[0.011363636363636364, 0.045454545454545456, 0.022727272727272728, 0.03977272727272727, 0.06818181818181818, 0.045454545454545456, 0.18181818181818182, 0.03409090909090909, 0.06818181818181818, 0.011363636363636364, 0.11363636363636363, 0.11363636363636363, 0.13636363636363635, 0.5909090909090909, 0.011363636363636364, 0.045454545454545456, 0.13636363636363635, 0.11363636363636363, 0.18181818181818182, 0.03409090909090909, 0.022727272727272728, 0.0, 0.18181818181818182, 0.045454545454545456, 0.011363636363636364, 0.2159090909090909, 0.09090909090909091, 0.028409090909090908, 0.7272727272727273, 0.36363636363636365, 0.03409090909090909, 0.18181818181818182, 0.03409090909090909, 0.03409090909090909, 0.09090909090909091, 0.0, 0.028409090909090908, 0.011363636363636364, 0.07954545454545454, 0.06818181818181818, 0.09090909090909091, 0.13636363636363635]",[],[],3
6,HiddenNode-0-0,1,"{'Intercept': 0.009982110746127428, 'MYCT': 0.0018129730422333844, 'MMIN': 0.001180995743794194, 'MMAX': -0.0014704366161256447, 'CACH': -0.002991287281204846, 'CHMIN': -0.005069380920017591, 'CHMAX': -0.007347034677142824}","[0.010554122438132205, 0.009393275982899551, 0.01029396953671492, 0.008657503440978834, 0.00835585370918703, 0.009225543770341123, 0.007274835065856558, 0.009380975702324436, 0.009410028343253685, 0.009838169267643916, 0.008854398377212554, 0.00780840578243557, 0.004833225229197786, -0.013999742887366369, 0.00934974327824312, 0.008678872313941629, 0.004442738580536084, 0.00764502796001591, 0.002971229961092151, 0.008992104430240202, 0.01029396953671492, 0.01181052165878139, 0.0017991558488457838, 0.00940282639024815, 0.009307911303149478, 0.006436915866982778, 0.006288021922644938, 0.009296282988361049, -0.006396337828976589, -0.004913568707788847, 0.009529380773287237, 0.0044845990626633525, 0.008417193330831517, 0.008726631609560876, 0.007916718111665891, 0.009657770880714164, 0.009590220103255189, 0.010460644710594554, 0.008775458871480039, 0.008263210273191211, 0.0038851660760355743, 0.007277253513792117]","[0.5026385061177553, 0.5023483017291508, 0.502573469659236, 0.5021643623415885, 0.5020889512730453, 0.5023063695845558, 0.5018187007455122, 0.5023452267267483, 0.5023524897266932, 0.5024595224789318, 0.5022135851321641, 0.5019520915271719, 0.5012083039551287, 0.49650012144055516, 0.5023374187919378, 0.5021697044594802, 0.5011106828182533, 0.5019112476812091, 0.5007428069438019, 0.5022480109601187, 0.502573469659236, 0.5029525960936944, 0.5004497888408823, 0.5023506892782683, 0.5023269610256935, 0.5016092234103846, 0.5015720003010259, 0.5023240540098821, 0.4984009209946971, 0.4987716102944856, 0.5023823271652673, 0.5011211478866573, 0.5021042859088181, 0.502181644057313, 0.5019791691909862, 0.5024144239535868, 0.5023975366502575, 0.5026151373308895, 0.5021938506390932, 0.5020657908138506, 0.5009712902972462, 0.5018193053494939]",[],[],3
7,HiddenNode-1-0,1,"{'Intercept': 0.010484586663515894, 'MYCT': 0.00944235482576142, 'MMIN': 0.006211646328885237, 'MMAX': -0.005788520448535541, 'CACH': 0.0042567401883039264, 'CHMIN': -0.005123400872870296, 'CHMAX': -0.005520963108616421}","[0.01589183385183532, 0.01040501593068049, 0.014404080983306231, 0.0103121375846622, 0.00985575891534634, 0.010824399109079706, 0.008115456319795109, 0.010647641491806787, 0.01122929468143916, 0.01148421649820601, 0.011011816268595612, 0.009713064363271297, 0.009648262369037871, -0.007621364328243561, 0.011596600093495796, 0.010524973247983144, 0.007329942936307791, 0.009257054150440603, 0.006397339497364043, 0.010544512417721408, 0.014404080983306231, 0.020053736970654282, 0.0069470726704586, 0.010639108384074102, 0.011260923263132426, 0.010801536647100183, 0.01030656483333444, 0.010518745879595994, 0.010109185937653021, 0.009197371593387255, 0.010620160724884664, 0.00932090474125392, 0.009143422598213831, 0.011578803407998271, 0.009401276153735092, 0.013976481032425683, 0.011123641619155635, 0.01602485698271982, 0.010838146994583202, 0.009491058786280341, 0.008541960260183295, 0.009847486780620068]","[0.503972874850722, 0.5026012305143335, 0.5036009579862137, 0.502578011550688, 0.5024639197842629, 0.5027060733553079, 0.502028852944833, 0.5026618852243352, 0.5028072941711269, 0.5028710225703533, 0.502752926248863, 0.502428247000047, 0.5024120468810425, 0.49809466814056114, 0.5028991175337291, 0.5026312190225865, 0.5018324775294619, 0.502314247011393, 0.5015993294198381, 0.502636103679494, 0.5036009579862137, 0.5050132662357163, 0.5017367611826825, 0.502659752007816, 0.5028152010665858, 0.5027003579068776, 0.5025766183998734, 0.5026296622235782, 0.5025272749614097, 0.5022993266897176, 0.5026550152268211, 0.5023302093147652, 0.5022858397244775, 0.5028946685117043, 0.5023503017277049, 0.5034940633801744, 0.5027808817303879, 0.5040061285162182, 0.5027095102258823, 0.502372746885138, 0.502135477080456, 0.5024618518007584]",[],[],3
8,HiddenNode-2-0,1,"{'Intercept': 0.000714925587294402, 'MYCT': 0.006685757273759908, 'MMIN': -0.0037270415738182286, 'MMAX': -0.005541469444839215, 'CACH': 0.0076752923121914405, 'CHMIN': 0.008768730405110175, 'CHMAX': -0.00795780806594241}","[0.004876898053715065, 0.0001518668037272297, 0.00392100764789895, 0.003239096588557185, 0.0020136829559009805, 0.0014549024094962595, 0.0008359081062672117, 0.00046987941253325927, 0.0015998855795044233, 0.0016558269972097592, 0.0006422564861806701, 0.001918453114739559, 0.003345792611486278, 0.028181026592844233, 0.0021817014605035015, 0.0021231363279183737, 0.005225975572335435, -0.00036257064290153636, 0.008481810407164494, 0.00189164947709835, 0.00392100764789895, 0.007113324041061247, 0.002632966527162964, -0.0008405279265946355, 0.0020349272094865004, 0.0018458881425503343, 0.0031942442909052007, 0.0011490810730268464, 0.019017127984017675, 0.01004293008790297, 0.000952008961179244, 0.0029299748807787066, 0.0009182066207138048, 0.0021488496058251366, 0.002958031022982124, 0.0039700068687963715, 0.0008479928076948039, 0.005116750938471047, 0.0013686277265473933, 0.0016645480362412523, 0.005845594578960106, 0.004179019669276499]","[0.5012192220969178, 0.5000379667008589, 0.500980250656086, 0.5008097734391446, 0.5005034205688644, 0.5003637255382146, 0.5002089770143984, 0.5001174698509719, 0.500399971309561, 0.5004139566547215, 0.5001605641160258, 0.5004796131315851, 0.5008364473725828, 0.5070447904241286, 0.5005454251487821, 0.5005307838825948, 0.5013064909196403, 0.4999093573402675, 0.5021204398895736, 0.5004729122282546, 0.500980250656086, 0.5017783235117662, 0.5006582412515187, 0.4997898680307226, 0.5005087316268199, 0.5004614719046063, 0.5007985603937374, 0.5002872702366478, 0.5047541387185541, 0.5025107114193886, 0.5002380022223193, 0.5007324931961721, 0.5002295516390505, 0.5005372121947391, 0.5007395072165248, 0.5009925004136366, 0.5002119981892199, 0.5012791849437422, 0.5003421568782278, 0.5004161369129771, 0.5014613944833027, 0.5010447533968373]",[],[],3
9,MYCT,2,"{'Intercept': 0.06509212912792643, 'HiddenNode-0-0': 0.031622279262663804, 'HiddenNode-1-0': 0.025166824892232643, 'HiddenNode-2-0': 0.02518769917953758}",[],[],[],[],3
10,MMIN,2,"{'Intercept': 0.0679631963960414, 'HiddenNode-0-0': 0.03584388669782694, 'HiddenNode-1-0': 0.027877721571350118, 'HiddenNode-2-0': 0.03885164283755717}",[],[],[],[],3
11,MMAX,2,"{'Intercept': 0.065191576411147, 'HiddenNode-0-0': 0.04154798435105204, 'HiddenNode-1-0': 0.04037239067083048, 'HiddenNode-2-0': 0.0292736155181369}",[],[],[],[],3
12,CACH,2,"{'Intercept': 0.05791472317380617, 'HiddenNode-0-0': 0.02844528696695104, 'HiddenNode-1-0': 0.027056315309304326, 'HiddenNode-2-0': 0.029766826647827066}",[],[],[],[],3
13,CHMIN,2,"{'Intercept': 0.0943529241573953, 'HiddenNode-0-0': 0.04635193230014431, 'HiddenNode-1-0': 0.04799730392024549, 'HiddenNode-2-0': 0.05401302214632114}",[],[],[],[],3
14,CHMAX,2,"{'Intercept': 0.037442091954312834, 'HiddenNode-0-0': 0.024551835647127932, 'HiddenNode-1-0': 0.014915875229585226, 'HiddenNode-2-0': 0.02839916724509637}",[],[],[],[],3
0,MYCT,0,{},[],"[0.5954146999325691, 0.026298044504383007, 0.5279838165879973, 0.15711395819285232, 0.0782198246797033, 0.12339851652056642, 0.12339851652056642, 0.05057316250842886, 0.2043155765340526, 0.12339851652056642, 0.08293998651382332, 0.08496291301416048, 0.014160485502360081, 0.022252191503708697, 0.1368846931894808, 0.05933917734322319, 0.03169251517194875, 0.08293998651382332, 0.014160485502360081, 0.08293998651382332, 0.5279838165879973, 1.0, 0.004045853000674309, 0.026298044504383007, 0.06271072151045179, 0.03910991233985165, 0.015509103169251517, 0.022252191503708697, 0.07282535401213756, 0.004045853000674309, 0.045178691840863115, 0.006068779501011463, 0.022252191503708697, 0.05057316250842886, 0.08496291301416048, 0.3122049898853675, 0.06608226567768037, 0.5954146999325691, 0.0964261631827377, 0.0782198246797033, 0.006068779501011463, 0.19082939986513822]",[],[],4
1,MMIN,0,{},[],"[0.056841046277665994, 0.11971830985915492, 0.01006036217303823, 0.026156941649899398, 0.056841046277665994, 0.026156941649899398, 0.026156941649899398, 0.11971830985915492, 0.002012072434607646, 0.056841046277665994, 0.11971830985915492, 0.18888329979879276, 0.4969818913480885, 0.11971830985915492, 0.056841046277665994, 0.11971830985915492, 0.32344064386317906, 0.11971830985915492, 0.2454728370221328, 0.11971830985915492, 0.01006036217303823, 0.04225352112676056, 1.0, 0.2454728370221328, 0.056841046277665994, 0.11971830985915492, 0.4969818913480885, 0.056841046277665994, 0.01006036217303823, 2.006036217303823, 0.056841046277665994, 0.4969818913480885, 0.11971830985915492, 0.11971830985915492, 0.056841046277665994, 0.026156941649899398, 0.11971830985915492, 0.056841046277665994, 0.056841046277665994, 0.056841046277665994, 0.4969818913480885, 0.04225352112676056]",[],[],4
2,MMAX,0,{},[],"[0.05493951612903226, 0.08644153225806452, 0.11794354838709678, 0.05493951612903226, 0.11794354838709678, 0.11794354838709678, 0.2439516129032258, 0.11794354838709678, 0.08644153225806452, 0.0234375, 0.05493951612903226, 0.08959173387096774, 0.4959677419354839, 0.4959677419354839, 0.11794354838709678, 0.05493951612903226, 0.32223412298387094, 0.4959677419354839, 0.11794354838709678, 0.05493951612903226, 0.11794354838709678, 0.0234375, 1.0, 0.18094758064516128, 0.05493951612903226, 0.2439516129032258, 0.2439516129032258, 0.05493951612903226, 0.08644153225806452, 1.0, 0.0234375, 0.4959677419354839, 0.2439516129032258, 0.11794354838709678, 0.0234375, 0.11794354838709678, 0.05493951612903226, 0.05493951612903226, 0.11794354838709678, 0.18094758064516128, 0.4959677419354839, 0.03918850806451613]",[],[],4
3,CACH,0,{},[],"[0.03125, 0.0, 0.0, 0.0, 0.0703125, 0.0625, 0.0, 0.03125, 0.0, 0.0, 0.0625, 0.0, 0.5, 0.875, 0.125, 0.0625, 0.234375, 0.25, 0.25, 0.0, 0.0, 0.0, 0.5, 0.0, 0.125, 0.5, 0.25, 0.0625, 2.0, 1.0, 0.0, 0.5, 0.0625, 0.25, 0.0, 0.25, 0.015625, 0.0625, 0.125, 0.0703125, 0.5, 0.046875]",[],[],4
4,CHMIN,0,{},[],"[0.0625, 0.0625, 0.0625, 0.25, 0.1875, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.3125, 0.5, 3.25, 0.0625, 0.1875, 0.75, 0.0625, 1.0, 0.1875, 0.0625, 0.0, 1.0, 0.0625, 0.0625, 0.0625, 0.5, 0.0625, 1.0, 2.0, 0.0625, 0.5, 0.1875, 0.0625, 0.3125, 0.0, 0.0625, 0.0625, 0.0625, 0.1875, 0.75, 0.375]",[],[],4
5,CHMAX,0,{},[],"[0.011363636363636364, 0.045454545454545456, 0.022727272727272728, 0.03977272727272727, 0.06818181818181818, 0.045454545454545456, 0.18181818181818182, 0.03409090909090909, 0.06818181818181818, 0.011363636363636364, 0.11363636363636363, 0.11363636363636363, 0.13636363636363635, 0.5909090909090909, 0.011363636363636364, 0.045454545454545456, 0.13636363636363635, 0.11363636363636363, 0.18181818181818182, 0.03409090909090909, 0.022727272727272728, 0.0, 0.18181818181818182, 0.045454545454545456, 0.011363636363636364, 0.2159090909090909, 0.09090909090909091, 0.028409090909090908, 0.7272727272727273, 0.36363636363636365, 0.03409090909090909, 0.18181818181818182, 0.03409090909090909, 0.03409090909090909, 0.09090909090909091, 0.0, 0.028409090909090908, 0.011363636363636364, 0.07954545454545454, 0.06818181818181818, 0.09090909090909091, 0.13636363636363635]",[],[],4
6,HiddenNode-0-0,1,"{'Intercept': -0.003625008910106067, 'MYCT': 0.007340297590433216, 'MMIN': 0.0009174840977075922, 'MMAX': -0.005019869404374196, 'CACH': 0.000363763596742931, 'CHMIN': 0.014345112615528946, 'CHMAX': 0.003764623646667181}","[0.0014725907021025018, -0.0026883701998094683, 0.0006498476057056738, 0.0010124711840071381, -0.000618797945112728, -0.0021968656886767043, 0.0003509214441696838, -0.002699731818327576, -0.0014041025111018886, -0.0018453801570980886, -0.0018350513726214162, 0.001632848609731705, 0.0023130088325043004, 0.043322934634058285, -0.002175325178224928, -0.00047182814336756357, 0.006644251339563445, -0.003980749795423358, 0.011232620023282968, -0.00036410621964343875, 0.0006498476057056738, 0.0036364024248680834, 0.007513774988826596, -0.003047400441749393, -0.0024035121899289033, -0.0025614283010474332, 0.003325935987200429, -0.002659055343796294, 0.01429540379541498, 0.023648268660487925, -0.0023339773193852787, 0.0024247325591067975, -0.0017356535119818438, -0.0026201585315400603, 0.0017582279281459375, -0.0018104531079268112, -0.002296692085102521, 0.001483958314500719, -0.0022156239435458594, -0.0009350699589971904, 0.005668772199655654, 0.0035276078343983914]","[0.5003681476089975, 0.49932790785483383, 0.5001624618957091, 0.5002531177743792, 0.49984530051865816, 0.4994507837987173, 0.5000877303601421, 0.49932506745535815, 0.49964897442989525, 0.4995386550916485, 0.49954123728558164, 0.5004082120617352, 0.5005782519503217, 0.510829039980457, 0.49945616891989625, 0.4998820429663464, 0.501661056724134, 0.49900481386531775, 0.5028081254803733, 0.49990897344609486, 0.5001624618957091, 0.5009090996044332, 0.5018784349096773, 0.4992381504791483, 0.49939912224178395, 0.49935964327484866, 0.5008314832303217, 0.4993352365557392, 0.5035737900878419, 0.5059117916581918, 0.49941650593503323, 0.500606182842781, 0.49956608673093467, 0.4993449607418646, 0.5004395568688006, 0.49954738684664723, 0.49942582723111134, 0.5003709895105445, 0.4994460942407067, 0.4997662325272837, 0.5014171892548038, 0.5008819010440672]",[],[],4
7,HiddenNode-1-0,1,"{'Intercept': -0.0009507136496980992, 'MYCT': -0.006822063020830224, 'MMIN': -0.0013954799988901085, 'MMAX': 0.00957838824320677, 'CACH': -0.0006322477629022293, 'CHMIN': 0.007254067132413444, 'CHMAX': 0.007995993410002821}","[-0.004041273769323031, 0.00034761892444950626, -0.002801876138670442, 0.0005987148008053262, 0.0014269183662575465, 7.797945875379368e-05, 0.0037749494327008917, 0.00037312977644744815, -0.000520844074844387, -0.001103130417571529, 0.00016513136919370024, 0.0022397571403428387, 0.0074109983474603255, 0.031228394163591376, -0.00036894931229679404, 0.000687714599385974, 0.007850936617927327, 0.004270924486636389, 0.00828966146402187, 0.0004753603155856365, -0.002801876138670442, -0.007607247139693239, 0.01559635376507415, 0.0010773466198065853, -0.0004664068848524471, 0.0028157378000080112, 0.0047824973601410655, -1.4585416018948467e-05, 0.011171238258984677, 0.02258421058026681, -0.0003877827211736922, 0.007829654721656774, 0.0026602920381242705, 0.00023482557831258557, 0.00160864140523731, -0.00214545009851081, -0.0003717042940683137, -0.004061031511913726, 0.0004522426980031869, 0.002030395448112812, 0.008916263012941697, 0.0018448362579902744]","[0.4989896829327014, 0.5000869047302372, 0.4992995314235853, 0.5001496786957301, 0.5003567295310364, 0.5000194948646786, 0.5009437362374696, 0.5000932824430296, 0.4998697889842326, 0.49972421742357365, 0.5000412828422046, 0.5005599390510073, 0.5018527411070471, 0.507806464137692, 0.49990776267297216, 0.5001719286430704, 0.50196272407309, 0.5010677294986399, 0.5020724034983163, 0.5001188400766585, 0.4992995314235853, 0.4980981973865441, 0.5038990094066373, 0.5002693366289006, 0.49988339828090067, 0.5007039339849141, 0.5011956220611525, 0.4999963536459953, 0.5027927805206888, 0.5056458126781586, 0.4999030543209214, 0.5019574036807842, 0.500665072617296, 0.5000587063943084, 0.500402160264586, 0.49946363768110996, 0.49990707392755285, 0.49898474351732003, 0.5001130606725738, 0.5005075986876466, 0.5022290509858394, 0.5004612089336902]",[],[],4
8,HiddenNode-2-0,1,"{'Intercept': 0.002719327404711851, 'MYCT': 0.0021463999467412048, 'MMIN': 0.012079599455185521, 'MMAX': 0.005928993415793147, 'CACH': 0.005785980978355538, 'CHMIN': 0.008350616818174245, 'CHMAX': 0.0042177536235328845}","[0.0057603330611385485, 0.00544806365712781, 0.00529117509579769, 0.0059536639728245185, 0.006533263577352438, 0.005074695310005421, 0.007601061358509685, 0.005819825902456445, 0.00450417431382827, 0.004379610398415187, 0.006032062594069595, 0.008803373142425847, 0.019337100250042403, 0.04184837518878967, 0.005692130488233254, 0.006737658810099127, 0.01679910976332239, 0.009731787474496644, 0.01697819789816865, 0.0063787627560494935, 0.00529117509579769, 0.005515093745418195, 0.032747075896895496, 0.007527453713572557, 0.0051593729869453195, 0.010021365046550055, 0.016207581634839027, 0.004782802516820254, 0.026499712117354957, 0.056910062041875466, 0.00430757740778704, 0.019511448286509015, 0.007730777764498613, 0.00708550924147172, 0.006720269554784294, 0.005851191322888848, 0.005365193686235024, 0.005941144966712159, 0.005892864412276978, 0.006906814069778921, 0.021215670343458677, 0.007849525022057404]","[0.5014400792832951, 0.5013620125454139, 0.5013227906878214, 0.5014884115966747, 0.5016333100847218, 0.501268671104878, 0.5019002561905149, 0.5014549523689681, 0.5011260416747354, 0.5010949008494978, 0.5015080110760071, 0.502200829072051, 0.5048341244307439, 0.5104605672209032, 0.5014230287798412, 0.5016844083304064, 0.5041996786753208, 0.5024329276672417, 0.5042444475166101, 0.5015946852818881, 0.5013227906878214, 0.5013787699416044, 0.508186037448215, 0.5018818545425103, 0.5012898403855353, 0.5025053202946976, 0.5040518067131237, 0.5011956983498861, 0.506624540368676, 0.5142236768004536, 0.5010768926867819, 0.5048777073287203, 0.5019326848155706, 0.5017713698994878, 0.5016800610657879, 0.5014627936573206, 0.5013412952040945, 0.5014852818728226, 0.5014732118398605, 0.5017266966532439, 0.5053037186516467, 0.5019623711795593]",[],[],4
9,MYCT,2,"{'Intercept': 0.055721546294159624, 'HiddenNode-0-0': 0.03171048536724972, 'HiddenNode-1-0': 0.01770807380162412, 'HiddenNode-2-0': 0.03300145427591367}",[],[],[],[],4
10,MMIN,2,"{'Intercept': 0.0860723296620077, 'HiddenNode-0-0': 0.054737014135191116, 'HiddenNode-1-0': 0.041424355863833175, 'HiddenNode-2-0': 0.056952423853169024}",[],[],[],[],4
11,MMAX,2,"{'Intercept': 0.09330737813800606, 'HiddenNode-0-0': 0.04825290850566867, 'HiddenNode-1-0': 0.051433422146940765, 'HiddenNode-2-0': 0.05143572425429392}",[],[],[],[],4
12,CACH,2,"{'Intercept': 0.12594487512262875, 'HiddenNode-0-0': 0.0591882380772388, 'HiddenNode-1-0': 0.06279467524549572, 'HiddenNode-2-0': 0.0673708518949203}",[],[],[],[],4
13,CHMIN,2,"{'Intercept': 0.16803388856009446, 'HiddenNode-0-0': 0.09019590134748975, 'HiddenNode-1-0': 0.08210562453062548, 'HiddenNode-2-0': 0.08599723774727054}",[],[],[],[],4
14,CHMAX,2,"{'Intercept': 0.05721796254455381, 'HiddenNode-0-0': 0.030631960501701288, 'HiddenNode-1-0': 0.02794080668000066, 'HiddenNode-2-0': 0.02138343544588576}",[],[],[],[],4
0,MYCT,0,{},[],"[0.08493771234428087, 0.013590033975084938, 0.014722536806342015, 0.0622876557191393, 0.8867497168742922, 0.2072480181200453, 0.08267270668176671, 0.16194790486976218, 0.044167610419026046, 0.03737259343148358, 0.35447338618346547, 0.2638731596828992, 0.03737259343148358, 0.03737259343148358, 1.6795016987542468, 0.09966024915062288, 0.18459796149490373, 0.3431483578708947, 0.3204983012457531, 0.1392978482446206, 0.09966024915062288, 0.13137032842582105, 0.18459796149490373, 0.22989807474518686, 0.18459796149490373, 0.045300113250283124, 0.026047565118912798, 0.09399773499433749, 0.009060022650056626, 0.044167610419026046, 0.09966024915062288, 0.045300113250283124, 0.1392978482446206, 0.1392978482446206, 0.06568516421291053, 0.03737259343148358, 0.5243488108720272, 0.053227633069082674, 0.3204983012457531, 0.8980747451868629, 0.009060022650056626, 0.006795016987542469]",[],[],5
1,MMIN,0,{},[],"[0.06062124248496994, 0.24849699398797595, 0.24849699398797595, 0.12324649298597194, 0.006012024048096192, 0.02930861723446894, 0.006012024048096192, 0.02930861723446894, 0.06062124248496994, 0.06062124248496994, 0.02930861723446894, 0.014028056112224449, 0.08003507014028056, 0.06062124248496994, 0.022044088176352707, 0.006012024048096192, 0.014028056112224449, 0.006012024048096192, 0.022044088176352707, 0.02930861723446894, 0.02930861723446894, 0.02930861723446894, 0.0061998997995991985, 0.02930861723446894, 0.06062124248496994, 0.12324649298597194, 0.24849699398797595, 0.02930861723446894, 0.03901553106212425, 0.12324649298597194, 0.06062124248496994, 0.12324649298597194, 0.06062124248496994, 0.06062124248496994, 0.06062124248496994, 0.02930861723446894, 0.014028056112224449, 0.1620741482965932, 0.02930861723446894, 0.02930861723446894, 0.06062124248496994, 0.49899799599198397]",[],[],5
2,MMAX,0,{},[],"[0.12412412412412413, 0.4994994994994995, 1.0, 0.24924924924924924, 0.12412412412412413, 0.12412412412412413, 0.01463963963963964, 0.06156156156156156, 0.09284284284284285, 0.4994994994994995, 0.04592092092092092, 0.06156156156156156, 0.1629129129129129, 0.12412412412412413, 0.03028028028028028, 0.03028028028028028, 0.06156156156156156, 0.0772022022022022, 0.04592092092092092, 0.24924924924924924, 0.06156156156156156, 0.1866866866866867, 0.06156156156156156, 0.12412412412412413, 0.12412412412412413, 0.3743743743743744, 0.24924924924924924, 0.12412412412412413, 0.03997747747747748, 0.12412412412412413, 0.09284284284284285, 0.24924924924924924, 0.06156156156156156, 0.06156156156156156, 0.12412412412412413, 0.12412412412412413, 0.12412412412412413, 0.32698323323323325, 0.06156156156156156, 0.0772022022022022, 0.1866866866866867, 0.4994994994994995]",[],[],5
3,CACH,0,{},[],"[0.125, 0.125, 0.5, 0.25, 0.0, 0.0, 0.0, 0.03125, 0.0, 0.1875, 0.0, 0.0, 0.1171875, 0.03125, 0.0, 0.0, 0.0, 0.015625, 0.0234375, 0.0625, 0.0, 0.03515625, 0.0, 0.0625, 0.03125, 0.25, 0.125, 0.09375, 0.51171875, 0.0, 0.0625, 0.00390625, 0.0, 0.0, 0.25, 0.03125, 0.125, 0.1171875, 0.03125, 0.0, 0.0625, 0.25]",[],[],5
4,CHMIN,0,{},[],"[0.0, 0.13725490196078433, 0.21568627450980393, 0.13725490196078433, 0.0, 0.0, 0.0392156862745098, 0.0, 0.0, 0.49019607843137253, 0.0196078431372549, 0.058823529411764705, 0.21568627450980393, 0.0, -0.0196078431372549, 0.0392156862745098, 0.0, 0.0, 0.09803921568627451, 0.0, 0.0392156862745098, 0.0392156862745098, 0.0, 0.0, 0.0, 0.21568627450980393, 0.13725490196078433, 0.0196078431372549, 0.21568627450980393, 0.0, 0.09803921568627451, 0.09803921568627451, 0.058823529411764705, 0.0392156862745098, 0.0, 0.0392156862745098, -0.0196078431372549, 0.21568627450980393, 0.0392156862745098, 0.0, 0.0392156862745098, 0.29411764705882354]",[],[],5
5,CHMAX,0,{},[],"[0.03937007874015748, 0.2440944881889764, 1.3779527559055118, 0.11811023622047244, 0.023622047244094488, 0.007874015748031496, 0.07086614173228346, 0.10236220472440945, 0.05511811023622047, 0.4015748031496063, 0.023622047244094488, 0.047244094488188976, 0.18110236220472442, 0.031496062992125984, -0.007874015748031496, 0.07086614173228346, 0.015748031496062992, 0.03937007874015748, 0.18110236220472442, 0.015748031496062992, 0.18110236220472442, 0.08661417322834646, 0.015748031496062992, 0.007874015748031496, 0.03937007874015748, 0.11811023622047244, 0.11811023622047244, 0.03937007874015748, 0.18110236220472442, 0.05511811023622047, 0.11811023622047244, 0.08661417322834646, 0.05511811023622047, 0.03937007874015748, 0.29133858267716534, 0.031496062992125984, -0.007874015748031496, 0.18110236220472442, 0.49606299212598426, 0.0, 0.031496062992125984, 0.2440944881889764]",[],[],5
6,HiddenNode-0-0,1,"{'Intercept': 0.0036143589551685673, 'MYCT': 0.007011786898497172, 'MMIN': -0.0006912714707351209, 'MMAX': 0.0095573031956068, 'CACH': -0.005722218615392942, 'CHMIN': 0.0018810623035484789, 'CHMAX': -0.007374364265892364}","[0.0043487036177346245, 0.0060546046815379215, 0.00048619900839861393, 0.004304703048148298, 0.010839997368547297, 0.006175503710203351, 0.0038809762966542653, 0.004384329934442733, 0.004363013267853867, 0.005496184539143648, 0.00638115674709287, 0.0058055021947267796, 0.003777721796766865, 0.004609710995670859, 0.015686008618511223, 0.004149571669151188, 0.005371254116403709, 0.0063743920605653925, 0.005000055045629604, 0.006479205833705834, 0.00361951004340939, 0.005533331696169469, 0.0053766654975310815, 0.005976682417035679, 0.005583958042223015, 0.0055289830769540945, 0.00467929048456343, 0.004649578996672283, 0.00017503042796166834, 0.004618686908387149, 0.004114368151619108, 0.00575228855009603, 0.004841732257276172, 0.0049209804034195045, 0.001640323994496848, 0.004705123669339114, 0.007773480729504611, 0.005400252478459697, 0.002666525657594343, 0.010629052330215105, 0.004904066479335139, 0.0054135865440846104]","[0.501087174191118, 0.5015136465464194, 0.5001215497497052, 0.5010761741002034, 0.5027099728057867, 0.501543871021023, 0.5009702428563493, 0.5010960807278407, 0.5010907515866788, 0.5013740426758592, 0.5015952837735588, 0.5014513714722828, 0.500944429326015, 0.5011524257082188, 0.5039214217491893, 0.5010373914287227, 0.5013428103007213, 0.5015935926191243, 0.5012500111571613, 0.5016197957918302, 0.5009048765229647, 0.5013833293945069, 0.5013441631362358, 0.5014941661565357, 0.5013959858832526, 0.5013822422480181, 0.5011698204866326, 0.5011623926550618, 0.5000437576068787, 0.5011546696744539, 0.5010285905869046, 0.5014380681721942, 0.5012104306997062, 0.5012302426182214, 0.500410080906675, 0.5011762787472788, 0.5019433603964324, 0.5013500598386643, 0.5006666310193999, 0.5026572380654234, 0.5012260141627115, 0.501353393330707]",[],[],5
