,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
22,143.0,2300.0,6200.0,0.0,6.0,64.0,61,16,7,38.0,529.0,4
114,180.0,2000.0,8000.0,8.0,1.0,6.0,50,16,7,38.0,144.0,4
81,300.0,1000.0,4000.0,8.0,3.0,64.0,38,16,7,38.0,0.0,4
38,50.0,2000.0,8000.0,8.0,1.0,5.0,71,16,7,38.0,1089.0,4
0,125.0,256.0,6000.0,256.0,16.0,128.0,198,41,23,599.4545454545455,161165.75206611573,4
71,75.0,3000.0,8000.0,8.0,3.0,48.0,64,16,7,38.0,676.0,4
208,480.0,1000.0,4000.0,0.0,0.0,0.0,45,16,7,38.0,49.0,4
187,70.0,4000.0,12000.0,8.0,6.0,8.0,75,16,7,38.0,1369.0,4
100,203.0,1000.0,2000.0,0.0,1.0,5.0,24,16,7,38.0,196.0,4
29,320.0,256.0,5000.0,4.0,1.0,6.0,27,16,7,38.0,121.0,4
16,167.0,524.0,2000.0,8.0,4.0,15.0,19,16,7,38.0,361.0,4
122,1500.0,768.0,1000.0,0.0,0.0,0.0,12,16,7,38.0,676.0,4
14,350.0,64.0,64.0,0.0,1.0,4.0,10,16,7,38.0,784.0,4
203,180.0,512.0,4000.0,0.0,1.0,3.0,21,16,7,38.0,289.0,4
109,900.0,1000.0,4000.0,4.0,1.0,2.0,18,16,7,38.0,400.0,4
39,50.0,1000.0,4000.0,8.0,3.0,5.0,26,16,7,38.0,144.0,4
45,133.0,1000.0,8000.0,9.0,3.0,12.0,72,16,7,38.0,1156.0,4
97,26.0,8000.0,32000.0,0.0,8.0,24.0,277,16,7,38.0,57121.0,4
44,133.0,1000.0,12000.0,9.0,3.0,12.0,72,16,7,38.0,1156.0,4
99,480.0,96.0,512.0,0.0,1.0,1.0,6,16,7,38.0,1024.0,4
189,59.0,8000.0,16000.0,64.0,12.0,24.0,188,41,23,599.4545454545455,169294.84297520664,4
157,112.0,1000.0,1000.0,0.0,1.0,4.0,8,16,7,38.0,900.0,4
104,600.0,768.0,2000.0,0.0,1.0,1.0,16,16,7,38.0,484.0,4
194,50.0,2000.0,32000.0,24.0,6.0,26.0,114,16,7,38.0,5776.0,4
55,110.0,1000.0,12000.0,16.0,1.0,2.0,60,16,7,38.0,484.0,4
25,320.0,512.0,2000.0,4.0,1.0,3.0,69,16,7,38.0,961.0,4
149,72.0,2000.0,8000.0,16.0,6.0,8.0,105,16,7,38.0,4489.0,4
145,60.0,2000.0,16000.0,64.0,5.0,8.0,74,41,23,599.4545454545455,276102.479338843,4
168,38.0,8000.0,24000.0,160.0,4.0,8.0,140,41,23,599.4545454545455,211098.47933884303,4
1,29.0,8000.0,32000.0,32.0,8.0,32.0,269,43,25,307.6,1489.9600000000019,5
6,23.0,16000.0,32000.0,64.0,16.0,32.0,367,43,25,307.6,3528.3599999999974,5
8,23.0,16000.0,64000.0,64.0,16.0,32.0,636,43,25,307.6,107846.55999999998,5
14,350.0,64.0,64.0,0.0,1.0,4.0,10,19,10,44.0,1156.0,5
23,110.0,3100.0,6200.0,0.0,6.0,64.0,76,19,10,44.0,1024.0,5
24,320.0,128.0,6000.0,0.0,1.0,12.0,23,19,10,44.0,441.0,5
26,320.0,256.0,6000.0,0.0,1.0,6.0,33,19,10,44.0,121.0,5
27,320.0,256.0,3000.0,4.0,1.0,3.0,27,19,10,44.0,289.0,5
32,50.0,2620.0,10480.0,30.0,12.0,24.0,32,43,25,307.6,75955.36000000002,5
34,56.0,5240.0,20970.0,30.0,12.0,24.0,106,43,25,307.6,40642.56000000001,5
36,50.0,500.0,2000.0,8.0,1.0,4.0,20,19,10,44.0,576.0,5
38,50.0,2000.0,8000.0,8.0,1.0,5.0,71,19,10,44.0,729.0,5
42,50.0,2000.0,16000.0,8.0,3.0,6.0,52,19,10,44.0,64.0,5
49,200.0,512.0,8000.0,8.0,1.0,8.0,62,19,10,44.0,324.0,5
52,140.0,1000.0,16000.0,16.0,1.0,3.0,138,19,10,44.0,8836.0,5
55,110.0,1000.0,12000.0,16.0,1.0,2.0,60,19,10,44.0,256.0,5
57,800.0,256.0,8000.0,0.0,1.0,4.0,12,19,10,44.0,1024.0,5
58,800.0,256.0,8000.0,0.0,1.0,4.0,14,19,10,44.0,900.0,5
59,800.0,256.0,8000.0,0.0,1.0,4.0,20,19,10,44.0,576.0,5
62,125.0,512.0,1000.0,0.0,8.0,20.0,36,19,10,44.0,64.0,5
65,75.0,2000.0,16000.0,128.0,1.0,38.0,259,43,25,307.6,2361.9600000000023,5
67,105.0,256.0,2000.0,0.0,3.0,10.0,26,19,10,44.0,324.0,5
68,105.0,1000.0,4000.0,0.0,3.0,24.0,32,19,10,44.0,144.0,5
71,75.0,3000.0,8000.0,8.0,3.0,48.0,64,19,10,44.0,400.0,5
73,300.0,768.0,3000.0,0.0,6.0,24.0,36,19,10,44.0,64.0,5
76,300.0,768.0,4500.0,0.0,1.0,24.0,45,19,10,44.0,1.0,5
77,300.0,384.0,12000.0,6.0,1.0,24.0,53,19,10,44.0,81.0,5
78,300.0,192.0,768.0,6.0,6.0,24.0,36,19,10,44.0,64.0,5
79,180.0,768.0,12000.0,6.0,1.0,31.0,84,19,10,44.0,1600.0,5
80,330.0,1000.0,3000.0,0.0,2.0,4.0,16,19,10,44.0,784.0,5
86,140.0,2000.0,4000.0,0.0,4.0,8.0,40,19,10,44.0,16.0,5
89,140.0,2000.0,8000.0,32.0,1.0,54.0,66,43,25,307.6,58370.56000000001,5
93,57.0,4000.0,16000.0,1.0,6.0,12.0,132,19,10,44.0,7744.0,5
94,57.0,4000.0,24000.0,64.0,12.0,16.0,237,43,25,307.6,4984.360000000003,5
96,26.0,16000.0,32000.0,64.0,8.0,24.0,465,43,25,307.6,24774.75999999999,5
98,26.0,8000.0,16000.0,0.0,8.0,16.0,185,19,10,44.0,19881.0,5
101,115.0,512.0,6000.0,16.0,1.0,6.0,45,19,10,44.0,1.0,5
107,900.0,1000.0,1000.0,0.0,1.0,2.0,11,19,10,44.0,1089.0,5
108,900.0,512.0,1000.0,0.0,1.0,2.0,11,19,10,44.0,1089.0,5
109,900.0,1000.0,4000.0,4.0,1.0,2.0,18,19,10,44.0,676.0,5
110,900.0,1000.0,4000.0,8.0,1.0,2.0,22,19,10,44.0,484.0,5
111,900.0,2000.0,4000.0,0.0,3.0,6.0,37,19,10,44.0,49.0,5
112,225.0,2000.0,4000.0,8.0,3.0,6.0,40,19,10,44.0,16.0,5
114,180.0,2000.0,8000.0,8.0,1.0,6.0,50,19,10,44.0,36.0,5
115,185.0,2000.0,16000.0,16.0,1.0,6.0,76,19,10,44.0,1024.0,5
118,25.0,2000.0,12000.0,8.0,1.0,4.0,49,19,10,44.0,25.0,5
120,17.0,4000.0,16000.0,8.0,6.0,12.0,100,19,10,44.0,3136.0,5
122,1500.0,768.0,1000.0,0.0,0.0,0.0,12,19,10,44.0,1024.0,5
126,50.0,2000.0,8000.0,8.0,3.0,6.0,45,19,10,44.0,1.0,5
127,50.0,2000.0,8000.0,8.0,1.0,6.0,56,19,10,44.0,144.0,5
130,50.0,8000.0,16000.0,48.0,1.0,10.0,136,43,25,307.6,29446.56000000001,5
132,100.0,1000.0,8000.0,24.0,2.0,6.0,26,43,25,307.6,79298.56000000001,5
134,50.0,2000.0,16000.0,12.0,3.0,16.0,45,19,10,44.0,1.0,5
138,115.0,2000.0,8000.0,16.0,1.0,3.0,50,19,10,44.0,36.0,5
141,92.0,2000.0,8000.0,32.0,1.0,6.0,60,43,25,307.6,61305.76000000001,5
142,92.0,2000.0,8000.0,4.0,1.0,6.0,50,19,10,44.0,36.0,5
145,60.0,2000.0,16000.0,64.0,5.0,8.0,74,43,25,307.6,54568.960000000014,5
151,40.0,8000.0,32000.0,64.0,8.0,24.0,277,43,25,307.6,936.3600000000014,5
152,35.0,8000.0,32000.0,64.0,8.0,24.0,370,43,25,307.6,3893.759999999997,5
154,48.0,4000.0,24000.0,32.0,8.0,24.0,214,43,25,307.6,8760.960000000005,5
156,30.0,16000.0,32000.0,256.0,16.0,24.0,510,43,25,307.6,40965.75999999999,5
161,56.0,2000.0,8000.0,0.0,1.0,8.0,24,19,10,44.0,400.0,5
167,38.0,8000.0,16000.0,64.0,4.0,8.0,100,43,25,307.6,43097.76000000001,5
169,38.0,4000.0,16000.0,128.0,16.0,32.0,212,43,25,307.6,9139.360000000004,5
175,250.0,1000.0,16000.0,1.0,1.0,8.0,50,19,10,44.0,36.0,5
176,160.0,512.0,4000.0,2.0,1.0,5.0,30,19,10,44.0,196.0,5
180,160.0,2000.0,8000.0,32.0,1.0,13.0,109,43,25,307.6,39441.96000000001,5
183,105.0,2000.0,4000.0,8.0,3.0,8.0,22,19,10,44.0,484.0,5
184,105.0,2000.0,6000.0,16.0,6.0,16.0,33,19,10,44.0,121.0,5
185,105.0,2000.0,8000.0,16.0,4.0,14.0,58,19,10,44.0,196.0,5
187,70.0,4000.0,12000.0,8.0,6.0,8.0,75,19,10,44.0,961.0,5
188,59.0,4000.0,12000.0,32.0,6.0,12.0,113,43,25,307.6,37869.16000000001,5
191,26.0,8000.0,32000.0,64.0,12.0,16.0,248,43,25,307.6,3552.1600000000026,5
193,116.0,2000.0,8000.0,32.0,5.0,28.0,70,43,25,307.6,56453.76000000001,5
194,50.0,2000.0,32000.0,24.0,6.0,26.0,114,43,25,307.6,37480.96000000001,5
195,50.0,2000.0,32000.0,48.0,26.0,52.0,208,43,25,307.6,9920.160000000005,5
198,30.0,8000.0,64000.0,96.0,12.0,176.0,915,43,25,307.6,368934.75999999995,5
199,30.0,8000.0,64000.0,128.0,12.0,176.0,1150,43,25,307.6,709637.76,5
201,180.0,512.0,4000.0,0.0,1.0,3.0,14,19,10,44.0,900.0,5
202,180.0,262.0,4000.0,0.0,1.0,3.0,18,19,10,44.0,676.0,5
205,98.0,1000.0,8000.0,32.0,2.0,8.0,46,43,25,307.6,68434.56000000001,5
206,125.0,2000.0,8000.0,0.0,2.0,14.0,52,19,10,44.0,64.0,5
208,480.0,1000.0,4000.0,0.0,0.0,0.0,45,19,10,44.0,1.0,5
60,800.0,256.0,8000.0,0.0,1.0,4.0,16,42,26,208.0,36864.0,6
168,38.0,8000.0,24000.0,160.0,4.0,8.0,140,28,15,457.5833333333333,100859.1736111111,6
136,50.0,2000.0,16000.0,24.0,6.0,16.0,65,42,26,208.0,20449.0,6
139,115.0,2000.0,4000.0,2.0,1.0,5.0,40,42,26,208.0,28224.0,6
149,72.0,2000.0,8000.0,16.0,6.0,8.0,105,42,26,208.0,10609.0,6
74,300.0,768.0,3000.0,6.0,6.0,24.0,44,42,26,208.0,26896.0,6
66,90.0,256.0,1000.0,0.0,3.0,10.0,17,42,26,208.0,36481.0,6
150,40.0,8000.0,16000.0,32.0,8.0,16.0,214,28,15,457.5833333333333,59332.84027777777,6
15,200.0,512.0,16000.0,0.0,4.0,32.0,35,42,26,208.0,29929.0,6
41,50.0,2000.0,16000.0,8.0,3.0,5.0,40,42,26,208.0,28224.0,6
104,600.0,768.0,2000.0,0.0,1.0,1.0,16,42,26,208.0,36864.0,6
99,480.0,96.0,512.0,0.0,1.0,1.0,6,42,26,208.0,40804.0,6
179,160.0,1000.0,8000.0,16.0,1.0,14.0,60,42,26,208.0,21904.0,6
157,112.0,1000.0,1000.0,0.0,1.0,4.0,8,42,26,208.0,40000.0,6
100,203.0,1000.0,2000.0,0.0,1.0,5.0,24,42,26,208.0,33856.0,6
82,300.0,1000.0,16000.0,8.0,2.0,112.0,38,42,26,208.0,28900.0,6
203,180.0,512.0,4000.0,0.0,1.0,3.0,21,42,26,208.0,34969.0,6
162,56.0,4000.0,8000.0,0.0,1.0,8.0,34,28,15,457.5833333333333,179422.84027777775,6
140,92.0,2000.0,8000.0,32.0,1.0,6.0,62,42,26,208.0,21316.0,6
7,23.0,16000.0,32000.0,64.0,16.0,32.0,489,28,15,457.5833333333333,987.0069444444456,6
64,75.0,2000.0,16000.0,64.0,1.0,38.0,144,42,26,208.0,4096.0,6
165,38.0,4000.0,8000.0,32.0,16.0,32.0,51,28,15,457.5833333333333,165310.00694444444,6
137,150.0,512.0,4000.0,0.0,8.0,128.0,30,42,26,208.0,31684.0,6
3,29.0,8000.0,32000.0,32.0,8.0,32.0,172,28,15,457.5833333333333,81557.84027777777,6
117,225.0,1000.0,4000.0,2.0,3.0,6.0,24,42,26,208.0,33856.0,6
124,800.0,768.0,2000.0,0.0,0.0,0.0,20,42,26,208.0,35344.0,6
69,105.0,2000.0,4000.0,8.0,3.0,19.0,32,42,26,208.0,30976.0,6
70,75.0,2000.0,8000.0,8.0,3.0,24.0,62,42,26,208.0,21316.0,6
17,143.0,512.0,5000.0,0.0,7.0,32.0,28,42,26,208.0,32400.0,6
181,240.0,512.0,1000.0,8.0,1.0,3.0,6,42,26,208.0,40804.0,6
5,26.0,8000.0,32000.0,64.0,8.0,32.0,318,28,15,457.5833333333333,19483.506944444438,6
186,52.0,4000.0,16000.0,32.0,4.0,12.0,130,28,15,457.5833333333333,107310.84027777777,6
56,220.0,1000.0,8000.0,16.0,1.0,2.0,71,42,26,208.0,18769.0,6
171,200.0,1000.0,4000.0,0.0,1.0,4.0,30,42,26,208.0,31684.0,6
174,250.0,512.0,4000.0,0.0,4.0,7.0,50,42,26,208.0,24964.0,6
87,140.0,2000.0,4000.0,8.0,1.0,20.0,35,42,26,208.0,29929.0,6
37,50.0,1000.0,4000.0,8.0,1.0,5.0,29,42,26,208.0,32041.0,6
164,56.0,4000.0,16000.0,0.0,1.0,8.0,46,28,15,457.5833333333333,169400.84027777775,6
192,26.0,8000.0,32000.0,128.0,24.0,32.0,405,28,15,457.5833333333333,2765.0069444444425,6
153,38.0,16000.0,32000.0,128.0,16.0,32.0,510,28,15,457.5833333333333,2747.5069444444466,6
20,143.0,1500.0,6300.0,0.0,5.0,32.0,30,42,26,208.0,31684.0,6
50,700.0,384.0,8000.0,0.0,1.0,1.0,24,42,26,208.0,33856.0,6
105,400.0,2000.0,4000.0,0.0,1.0,1.0,32,42,26,208.0,30976.0,6
207,480.0,512.0,8000.0,32.0,0.0,0.0,67,42,26,208.0,19881.0,6
189,59.0,8000.0,16000.0,64.0,12.0,24.0,188,28,15,457.5833333333333,72675.1736111111,6
30,25.0,1310.0,2620.0,131.0,12.0,24.0,274,42,26,208.0,4356.0,6
125,50.0,2000.0,4000.0,0.0,3.0,6.0,27,42,26,208.0,32761.0,6
177,160.0,512.0,2000.0,2.0,3.0,8.0,32,42,26,208.0,30976.0,6
92,140.0,2000.0,4000.0,8.0,1.0,20.0,22,42,26,208.0,34596.0,6
35,64.0,5240.0,20970.0,30.0,12.0,24.0,208,28,15,457.5833333333333,62291.84027777777,6
44,133.0,1000.0,12000.0,9.0,3.0,12.0,72,42,26,208.0,18496.0,6
135,50.0,2000.0,16000.0,24.0,6.0,16.0,54,42,26,208.0,23716.0,6
133,100.0,1000.0,8000.0,24.0,3.0,6.0,32,42,26,208.0,30976.0,6
81,300.0,1000.0,4000.0,8.0,3.0,64.0,38,42,26,208.0,28900.0,6
200,180.0,262.0,4000.0,0.0,1.0,3.0,12,42,26,208.0,38416.0,6
102,1100.0,512.0,1500.0,0.0,1.0,1.0,7,42,26,208.0,40401.0,6
106,400.0,4000.0,8000.0,0.0,1.0,1.0,32,28,15,457.5833333333333,181121.1736111111,6
31,25.0,1310.0,2620.0,131.0,12.0,24.0,368,42,26,208.0,25600.0,6
10,400.0,1000.0,3000.0,0.0,1.0,2.0,38,42,26,208.0,28900.0,6
204,124.0,1000.0,8000.0,0.0,1.0,8.0,42,42,26,208.0,27556.0,6
33,50.0,2620.0,10480.0,30.0,12.0,24.0,63,42,26,208.0,21025.0,6
190,26.0,8000.0,24000.0,32.0,8.0,16.0,173,28,15,457.5833333333333,80987.6736111111,6
131,100.0,1000.0,8000.0,0.0,2.0,6.0,16,42,26,208.0,36864.0,6
113,225.0,2000.0,4000.0,8.0,3.0,6.0,34,42,26,208.0,30276.0,6
88,140.0,2000.0,32000.0,32.0,1.0,20.0,134,42,26,208.0,5476.0,6
16,167.0,524.0,2000.0,8.0,4.0,15.0,19,42,26,208.0,35721.0,6
159,56.0,1000.0,4000.0,0.0,1.0,6.0,17,42,26,208.0,36481.0,6
160,56.0,2000.0,6000.0,0.0,1.0,8.0,21,42,26,208.0,34969.0,6
51,700.0,256.0,2000.0,0.0,1.0,1.0,24,42,26,208.0,33856.0,6
43,50.0,2000.0,16000.0,8.0,3.0,6.0,60,42,26,208.0,21904.0,6
166,38.0,4000.0,8000.0,32.0,16.0,32.0,116,28,15,457.5833333333333,116679.1736111111,6
19,110.0,5000.0,5000.0,142.0,8.0,64.0,120,28,15,457.5833333333333,113962.50694444444,6
61,800.0,256.0,8000.0,0.0,1.0,4.0,22,42,26,208.0,34596.0,6
197,50.0,4000.0,32000.0,112.0,52.0,104.0,397,28,15,457.5833333333333,3670.3402777777756,6
178,160.0,1000.0,4000.0,8.0,1.0,14.0,38,42,26,208.0,28900.0,6
144,60.0,4000.0,16000.0,32.0,1.0,6.0,86,28,15,457.5833333333333,138074.1736111111,6
128,50.0,2000.0,16000.0,24.0,1.0,6.0,70,42,26,208.0,19044.0,6
39,50.0,1000.0,4000.0,8.0,3.0,5.0,26,42,26,208.0,33124.0,6
155,38.0,8000.0,32000.0,64.0,8.0,24.0,326,28,15,457.5833333333333,17314.173611111106,6
21,143.0,3100.0,6200.0,0.0,5.0,20.0,33,28,15,457.5833333333333,180271.00694444444,6
91,140.0,2000.0,32000.0,32.0,1.0,54.0,189,42,26,208.0,361.0,6
173,250.0,512.0,4000.0,0.0,1.0,7.0,25,42,26,208.0,33489.0,6
22,143.0,2300.0,6200.0,0.0,6.0,64.0,61,42,26,208.0,21609.0,6
83,330.0,1000.0,2000.0,0.0,1.0,2.0,16,42,26,208.0,36864.0,6
4,29.0,8000.0,16000.0,32.0,8.0,16.0,132,40,26,391.8,67496.04000000001,7
6,23.0,16000.0,32000.0,64.0,16.0,32.0,367,40,26,391.8,615.0400000000005,7
7,23.0,16000.0,32000.0,64.0,16.0,32.0,489,40,26,391.8,9447.839999999998,7
9,23.0,32000.0,64000.0,128.0,32.0,64.0,1144,40,26,391.8,565804.8400000001,7
10,400.0,1000.0,3000.0,0.0,1.0,2.0,38,19,9,208.0,28900.0,7
12,60.0,2000.0,8000.0,65.0,1.0,8.0,92,19,9,208.0,13456.0,7
13,50.0,4000.0,16000.0,65.0,1.0,8.0,138,40,26,391.8,64414.44,7
14,350.0,64.0,64.0,0.0,1.0,4.0,10,19,9,208.0,39204.0,7
15,200.0,512.0,16000.0,0.0,4.0,32.0,35,19,9,208.0,29929.0,7
16,167.0,524.0,2000.0,8.0,4.0,15.0,19,19,9,208.0,35721.0,7
18,143.0,1000.0,2000.0,0.0,5.0,16.0,31,19,9,208.0,31329.0,7
19,110.0,5000.0,5000.0,142.0,8.0,64.0,120,40,26,391.8,73875.24,7
26,320.0,256.0,6000.0,0.0,1.0,6.0,33,19,9,208.0,30625.0,7
28,320.0,512.0,5000.0,4.0,1.0,5.0,77,19,9,208.0,17161.0,7
30,25.0,1310.0,2620.0,131.0,12.0,24.0,274,19,9,208.0,4356.0,7
37,50.0,1000.0,4000.0,8.0,1.0,5.0,29,19,9,208.0,32041.0,7
39,50.0,1000.0,4000.0,8.0,3.0,5.0,26,19,9,208.0,33124.0,7
41,50.0,2000.0,16000.0,8.0,3.0,5.0,40,19,9,208.0,28224.0,7
42,50.0,2000.0,16000.0,8.0,3.0,6.0,52,19,9,208.0,24336.0,7
44,133.0,1000.0,12000.0,9.0,3.0,12.0,72,19,9,208.0,18496.0,7
45,133.0,1000.0,8000.0,9.0,3.0,12.0,72,19,9,208.0,18496.0,7
48,320.0,512.0,8000.0,4.0,1.0,5.0,40,19,9,208.0,28224.0,7
49,200.0,512.0,8000.0,8.0,1.0,8.0,62,19,9,208.0,21316.0,7
54,110.0,1000.0,4000.0,16.0,1.0,2.0,26,19,9,208.0,33124.0,7
56,220.0,1000.0,8000.0,16.0,1.0,2.0,71,19,9,208.0,18769.0,7
57,800.0,256.0,8000.0,0.0,1.0,4.0,12,19,9,208.0,38416.0,7
61,800.0,256.0,8000.0,0.0,1.0,4.0,22,19,9,208.0,34596.0,7
63,75.0,2000.0,8000.0,64.0,1.0,38.0,144,19,9,208.0,4096.0,7
65,75.0,2000.0,16000.0,128.0,1.0,38.0,259,19,9,208.0,2601.0,7
67,105.0,256.0,2000.0,0.0,3.0,10.0,26,19,9,208.0,33124.0,7
68,105.0,1000.0,4000.0,0.0,3.0,24.0,32,19,9,208.0,30976.0,7
71,75.0,3000.0,8000.0,8.0,3.0,48.0,64,40,26,391.8,107452.84000000001,7
73,300.0,768.0,3000.0,0.0,6.0,24.0,36,19,9,208.0,29584.0,7
78,300.0,192.0,768.0,6.0,6.0,24.0,36,19,9,208.0,29584.0,7
82,300.0,1000.0,16000.0,8.0,2.0,112.0,38,19,9,208.0,28900.0,7
83,330.0,1000.0,2000.0,0.0,1.0,2.0,16,19,9,208.0,36864.0,7
84,330.0,1000.0,4000.0,0.0,3.0,6.0,22,19,9,208.0,34596.0,7
86,140.0,2000.0,4000.0,0.0,4.0,8.0,40,19,9,208.0,28224.0,7
88,140.0,2000.0,32000.0,32.0,1.0,20.0,134,19,9,208.0,5476.0,7
92,140.0,2000.0,4000.0,8.0,1.0,20.0,22,19,9,208.0,34596.0,7
95,26.0,16000.0,32000.0,64.0,16.0,24.0,465,40,26,391.8,5358.239999999998,7
97,26.0,8000.0,32000.0,0.0,8.0,24.0,277,40,26,391.8,13179.040000000003,7
101,115.0,512.0,6000.0,16.0,1.0,6.0,45,19,9,208.0,26569.0,7
102,1100.0,512.0,1500.0,0.0,1.0,1.0,7,19,9,208.0,40401.0,7
104,600.0,768.0,2000.0,0.0,1.0,1.0,16,19,9,208.0,36864.0,7
106,400.0,4000.0,8000.0,0.0,1.0,1.0,32,40,26,391.8,129456.04000000001,7
107,900.0,1000.0,1000.0,0.0,1.0,2.0,11,19,9,208.0,38809.0,7
115,185.0,2000.0,16000.0,16.0,1.0,6.0,76,19,9,208.0,17424.0,7
116,180.0,2000.0,16000.0,16.0,1.0,6.0,66,19,9,208.0,20164.0,7
117,225.0,1000.0,4000.0,2.0,3.0,6.0,24,19,9,208.0,33856.0,7
122,1500.0,768.0,1000.0,0.0,0.0,0.0,12,19,9,208.0,38416.0,7
124,800.0,768.0,2000.0,0.0,0.0,0.0,20,19,9,208.0,35344.0,7
125,50.0,2000.0,4000.0,0.0,3.0,6.0,27,19,9,208.0,32761.0,7
130,50.0,8000.0,16000.0,48.0,1.0,10.0,136,40,26,391.8,65433.64000000001,7
131,100.0,1000.0,8000.0,0.0,2.0,6.0,16,19,9,208.0,36864.0,7
134,50.0,2000.0,16000.0,12.0,3.0,16.0,45,19,9,208.0,26569.0,7
135,50.0,2000.0,16000.0,24.0,6.0,16.0,54,19,9,208.0,23716.0,7
137,150.0,512.0,4000.0,0.0,8.0,128.0,30,19,9,208.0,31684.0,7
142,92.0,2000.0,8000.0,4.0,1.0,6.0,50,19,9,208.0,24964.0,7
145,60.0,2000.0,16000.0,64.0,5.0,8.0,74,19,9,208.0,17956.0,7
149,72.0,2000.0,8000.0,16.0,6.0,8.0,105,19,9,208.0,10609.0,7
157,112.0,1000.0,1000.0,0.0,1.0,4.0,8,19,9,208.0,40000.0,7
159,56.0,1000.0,4000.0,0.0,1.0,6.0,17,19,9,208.0,36481.0,7
160,56.0,2000.0,6000.0,0.0,1.0,8.0,21,19,9,208.0,34969.0,7
161,56.0,2000.0,8000.0,0.0,1.0,8.0,24,19,9,208.0,33856.0,7
162,56.0,4000.0,8000.0,0.0,1.0,8.0,34,40,26,391.8,128020.84000000001,7
163,56.0,4000.0,12000.0,0.0,1.0,8.0,42,40,26,391.8,122360.04000000001,7
165,38.0,4000.0,8000.0,32.0,16.0,32.0,51,40,26,391.8,116144.64000000001,7
166,38.0,4000.0,8000.0,32.0,16.0,32.0,116,40,26,391.8,76065.64,7
167,38.0,8000.0,16000.0,64.0,4.0,8.0,100,40,26,391.8,85147.24,7
169,38.0,4000.0,16000.0,128.0,16.0,32.0,212,40,26,391.8,32328.040000000005,7
170,200.0,1000.0,2000.0,0.0,1.0,2.0,25,19,9,208.0,33489.0,7
171,200.0,1000.0,4000.0,0.0,1.0,4.0,30,19,9,208.0,31684.0,7
172,200.0,2000.0,8000.0,64.0,1.0,5.0,41,19,9,208.0,27889.0,7
173,250.0,512.0,4000.0,0.0,1.0,7.0,25,19,9,208.0,33489.0,7
175,250.0,1000.0,16000.0,1.0,1.0,8.0,50,19,9,208.0,24964.0,7
177,160.0,512.0,2000.0,2.0,3.0,8.0,32,19,9,208.0,30976.0,7
182,240.0,512.0,2000.0,8.0,1.0,5.0,11,19,9,208.0,38809.0,7
183,105.0,2000.0,4000.0,8.0,3.0,8.0,22,19,9,208.0,34596.0,7
184,105.0,2000.0,6000.0,16.0,6.0,16.0,33,19,9,208.0,30625.0,7
187,70.0,4000.0,12000.0,8.0,6.0,8.0,75,40,26,391.8,100362.24,7
188,59.0,4000.0,12000.0,32.0,6.0,12.0,113,40,26,391.8,77729.44,7
194,50.0,2000.0,32000.0,24.0,6.0,26.0,114,19,9,208.0,8836.0,7
55,110.0,1000.0,12000.0,16.0,1.0,2.0,60,29,14,277.0,47089.0,8
132,100.0,1000.0,8000.0,24.0,2.0,6.0,26,31,15,468.1666666666667,195511.36111111112,8
181,240.0,512.0,1000.0,8.0,1.0,3.0,6,29,14,277.0,73441.0,8
121,17.0,4000.0,16000.0,32.0,6.0,12.0,133,31,15,468.1666666666667,112336.69444444445,8
208,480.0,1000.0,4000.0,0.0,0.0,0.0,45,29,14,277.0,53824.0,8
128,50.0,2000.0,16000.0,24.0,1.0,6.0,70,31,15,468.1666666666667,158536.69444444447,8
176,160.0,512.0,4000.0,2.0,1.0,5.0,30,29,14,277.0,61009.0,8
98,26.0,8000.0,16000.0,0.0,8.0,16.0,185,29,14,277.0,8464.0,8
31,25.0,1310.0,2620.0,131.0,12.0,24.0,368,31,15,468.1666666666667,10033.361111111115,8
206,125.0,2000.0,8000.0,0.0,2.0,14.0,52,29,14,277.0,50625.0,8
38,50.0,2000.0,8000.0,8.0,1.0,5.0,71,29,14,277.0,42436.0,8
90,140.0,2000.0,32000.0,32.0,1.0,54.0,141,31,15,468.1666666666667,107038.0277777778,8
114,180.0,2000.0,8000.0,8.0,1.0,6.0,50,29,14,277.0,51529.0,8
46,810.0,512.0,512.0,8.0,1.0,1.0,18,29,14,277.0,67081.0,8
25,320.0,512.0,2000.0,4.0,1.0,3.0,69,29,14,277.0,43264.0,8
138,115.0,2000.0,8000.0,16.0,1.0,3.0,50,29,14,277.0,51529.0,8
197,50.0,4000.0,32000.0,112.0,52.0,104.0,397,31,15,468.1666666666667,5064.694444444447,8
189,59.0,8000.0,16000.0,64.0,12.0,24.0,188,31,15,468.1666666666667,78493.36111111112,8
1,29.0,8000.0,32000.0,32.0,8.0,32.0,269,31,15,468.1666666666667,39667.36111111112,8
66,90.0,256.0,1000.0,0.0,3.0,10.0,17,29,14,277.0,67600.0,8
64,75.0,2000.0,16000.0,64.0,1.0,38.0,144,31,15,468.1666666666667,105084.0277777778,8
24,320.0,128.0,6000.0,0.0,1.0,12.0,23,29,14,277.0,64516.0,8
140,92.0,2000.0,8000.0,32.0,1.0,6.0,62,31,15,468.1666666666667,164971.36111111112,8
99,480.0,96.0,512.0,0.0,1.0,1.0,6,29,14,277.0,73441.0,8
113,225.0,2000.0,4000.0,8.0,3.0,6.0,34,29,14,277.0,59049.0,8
