,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
33,0.030470914127423823,0.16039156626506024,0.1629129129129129,0.1171875,0.7333333333333333,0.13142857142857142,63,84.50992149021215,462.6767225150905,2,0.1,0.5
39,0.030470914127423823,0.058734939759036146,0.06156156156156156,0.03125,0.13333333333333333,0.022857142857142857,26,-21.428424055450613,2249.4554083836465,2,0.1,0.5
45,0.10710987996306556,0.058734939759036146,0.12412412412412413,0.03515625,0.13333333333333333,0.06285714285714286,72,22.504395962024503,2449.814819084056,2,0.1,0.5
47,0.7322253000923361,0.058734939759036146,0.0772022022022022,0.0,0.0,0.0,20,17.743527122747793,5.091669845774855,2,0.1,0.5
51,0.6306555863342567,0.012048192771084338,0.03028028028028028,0.0,0.0,0.0,24,-15.33391710055541,1547.1570344733655,2,0.1,0.5
57,0.7229916897506925,0.012048192771084338,0.12412412412412413,0.0,0.0,0.017142857142857144,12,34.882162197466116,523.5933468311473,2,0.1,0.5
58,0.7229916897506925,0.012048192771084338,0.12412412412412413,0.0,0.0,0.017142857142857144,14,34.882162197466116,436.0646980412829,2,0.1,0.5
60,0.7229916897506925,0.012048192771084338,0.12412412412412413,0.0,0.0,0.017142857142857144,16,34.882162197466116,356.53604925141843,2,0.1,0.5
61,0.7229916897506925,0.012048192771084338,0.12412412412412413,0.0,0.0,0.017142857142857144,22,34.882162197466116,165.95010288182502,2,0.1,0.5
62,0.0997229916897507,0.028112449799196786,0.01463963963963964,0.0,0.4666666666666667,0.10857142857142857,36,-24.84047369779806,3701.5632397724576,2,0.1,0.5
64,0.05355493998153278,0.1214859437751004,0.24924924924924924,0.25,0.0,0.21142857142857144,144,176.1922528952035,1036.3411464687379,2,0.1,0.5
65,0.05355493998153278,0.1214859437751004,0.24924924924924924,0.5,0.0,0.21142857142857144,259,234.9975861691197,576.1158697088339,2,0.1,0.5
66,0.06740535549399815,0.012048192771084338,0.01463963963963964,0.0,0.13333333333333333,0.05142857142857143,17,-44.23371996033537,3749.5684601807743,2,0.1,0.5
71,0.05355493998153278,0.18423694779116465,0.12412412412412413,0.03125,0.13333333333333333,0.26857142857142857,64,98.18587113139165,1168.673785012117,2,0.1,0.5
72,0.1458910433979686,0.012048192771084338,0.03028028028028028,0.0,0.13333333333333333,0.13142857142857142,22,-8.649547624807767,939.3947696053594,2,0.1,0.5
74,0.2613111726685134,0.04417670682730924,0.04592092092092092,0.0234375,0.3333333333333333,0.13142857142857142,44,14.364857887766945,878.241648012249,2,0.1,0.5
75,0.2613111726685134,0.04417670682730924,0.1866866866866867,0.0234375,0.3333333333333333,0.13142857142857142,50,72.921012801024,525.3728278247063,2,0.1,0.5
78,0.2613111726685134,0.008032128514056224,0.011011011011011011,0.0234375,0.3333333333333333,0.13142857142857142,36,-5.502282871682311,1722.439483561135,2,0.1,0.5
79,0.1505078485687904,0.04417670682730924,0.1866866866866867,0.0234375,0.0,0.17142857142857143,84,79.82624297670196,17.420247689529695,2,0.1,0.5
80,0.28901200369344415,0.058734939759036146,0.04592092092092092,0.0,0.06666666666666667,0.017142857142857144,16,-19.616976086302046,1268.5689855322119,2,0.1,0.5
81,0.2613111726685134,0.058734939759036146,0.06156156156156156,0.03125,0.13333333333333333,0.36,38,94.56782988743282,3199.919378173538,2,0.1,0.5
83,0.28901200369344415,0.058734939759036146,0.03028028028028028,0.0,0.0,0.005714285714285714,16,-29.103267018162747,2034.3046957116874,2,0.1,0.5
84,0.28901200369344415,0.058734939759036146,0.06156156156156156,0.0,0.13333333333333333,0.02857142857142857,22,-10.130685154441345,1032.3809284938375,2,0.1,0.5
85,0.11357340720221606,0.1214859437751004,0.06156156156156156,0.0,0.13333333333333333,0.02857142857142857,29,-12.34491949501271,1709.402368049082,2,0.1,0.5
86,0.11357340720221606,0.1214859437751004,0.06156156156156156,0.0,0.2,0.04,40,-9.364867997958356,2436.890192455853,2,0.1,0.5
91,0.11357340720221606,0.1214859437751004,0.4994994994994995,0.125,0.0,0.3028571428571429,189,282.1768464862218,8681.924721116942,2,0.1,0.5
99,0.4275161588180979,0.002008032128514056,0.007007007007007007,0.0,0.0,0.0,6,-39.80896459787658,2098.46123752951,2,0.1,0.5
101,0.0904893813481071,0.028112449799196786,0.09284284284284285,0.0625,0.0,0.02857142857142857,45,0.9267426127435243,1942.4520167233575,2,0.1,0.5
102,1.0,0.028112449799196786,0.02245995995995996,0.0,0.0,0.0,7,7.986762103794064,0.9736994494840866,2,0.1,0.5
105,0.3536472760849492,0.1214859437751004,0.06156156156156156,0.0,0.0,0.0,32,-4.285928109581064,1316.6685787736853,2,0.1,0.5
110,0.8153277931671283,0.058734939759036146,0.06156156156156156,0.03125,0.0,0.005714285714285714,22,25.74223955824469,14.00435691129142,2,0.1,0.5
112,0.19205909510618652,0.1214859437751004,0.06156156156156156,0.03125,0.13333333333333333,0.02857142857142857,40,0.14785363623066416,1588.1935697992935,2,0.1,0.5
113,0.19205909510618652,0.1214859437751004,0.06156156156156156,0.03125,0.13333333333333333,0.02857142857142857,34,0.14785363623066416,1145.9678134340616,2,0.1,0.5
115,0.15512465373961218,0.1214859437751004,0.24924924924924924,0.0625,0.0,0.02857142857142857,76,84.03228325974493,64.51757436477862,2,0.1,0.5
121,0.0,0.2469879518072289,0.24924924924924924,0.125,0.3333333333333333,0.06285714285714286,133,115.19161632617116,317.1385290742937,2,0.1,0.5
123,1.3693444136657433,0.04417670682730924,0.03028028028028028,0.0,-0.06666666666666667,-0.005714285714285714,18,36.543331133661056,343.8551295326034,2,0.1,0.5
124,0.7229916897506925,0.04417670682730924,0.03028028028028028,0.0,-0.06666666666666667,-0.005714285714285714,20,-5.803428047547143,665.8168990049426,2,0.1,0.5
125,0.030470914127423823,0.1214859437751004,0.06156156156156156,0.0,0.13333333333333333,0.02857142857142857,27,-17.789502818310908,2006.0995627114808,2,0.1,0.5
133,0.07663896583564174,0.058734939759036146,0.12412412412412413,0.09375,0.13333333333333333,0.02857142857142857,32,24.03233740296278,63.48364726022587,2,0.1,0.5
138,0.0904893813481071,0.1214859437751004,0.12412412412412413,0.0625,0.0,0.011428571428571429,50,22.618586199876802,749.7418216935771,2,0.1,0.5
140,0.06925207756232687,0.1214859437751004,0.12412412412412413,0.125,0.0,0.02857142857142857,62,41.05763166569848,438.58279144955503,2,0.1,0.5
141,0.06925207756232687,0.1214859437751004,0.12412412412412413,0.125,0.0,0.02857142857142857,60,41.05763166569848,358.81331811234895,2,0.1,0.5
144,0.03970452446906741,0.2469879518072289,0.24924924924924924,0.125,0.0,0.02857142857142857,86,109.73146731309282,563.182540832393,2,0.1,0.5
146,0.03970452446906741,0.2469879518072289,0.24924924924924924,0.25,0.26666666666666666,0.04,93,140.7961286116752,2284.4699102637956,2,0.1,0.5
149,0.050784856879039705,0.1214859437751004,0.12412412412412413,0.0625,0.3333333333333333,0.04,105,26.36903332518959,6182.828920215145,2,0.1,0.5
157,0.08771929824561403,0.058734939759036146,0.01463963963963964,0.0,0.0,0.017142857142857144,8,-45.37809339387143,2849.2208543648608,2,0.1,0.5
158,0.061865189289012,0.058734939759036146,0.03028028028028028,0.0,0.0,0.02857142857142857,12,-37.146320550782356,2415.360823680252,2,0.1,0.5
162,0.036011080332409975,0.2469879518072289,0.12412412412412413,0.0,0.0,0.04,34,31.456307492179562,6.47037157434183,2,0.1,0.5
164,0.036011080332409975,0.2469879518072289,0.24924924924924924,0.0,0.0,0.04,46,83.50622297063029,1406.7167615226351,2,0.1,0.5
166,0.019390581717451522,0.2469879518072289,0.12412412412412413,0.125,1.0,0.17714285714285713,116,94.21261859370023,474.68998854357704,2,0.1,0.5
168,0.019390581717451522,0.4979919678714859,0.3743743743743744,0.625,0.2,0.04,140,317.28204216823667,31428.922475340445,2,0.1,0.5
170,0.16897506925207756,0.058734939759036146,0.03028028028028028,0.0,0.0,0.005714285714285714,25,-36.967665151815694,3839.991524367553,2,0.1,0.5
171,0.16897506925207756,0.058734939759036146,0.06156156156156156,0.0,0.0,0.017142857142857144,30,-20.53578250667195,2553.8653135616505,2,0.1,0.5
172,0.16897506925207756,0.1214859437751004,0.12412412412412413,0.25,0.0,0.022857142857142857,41,75.28409640284889,1175.399266159836,2,0.1,0.5
173,0.21514312096029548,0.028112449799196786,0.06156156156156156,0.0,0.0,0.03428571428571429,25,-16.910492702635402,1756.4893985776553,2,0.1,0.5
181,0.2059095106186519,0.028112449799196786,0.01463963963963964,0.03125,0.0,0.011428571428571429,6,-36.52230560146571,1808.146473664442,2,0.1,0.5
183,0.08125577100646353,0.1214859437751004,0.06156156156156156,0.03125,0.13333333333333333,0.04,22,-3.692187019302537,660.0884738348178,2,0.1,0.5
184,0.08125577100646353,0.1214859437751004,0.09284284284284285,0.0625,0.3333333333333333,0.08571428571428572,33,29.030516776243815,15.756797063681798,2,0.1,0.5
185,0.08125577100646353,0.1214859437751004,0.12412412412412413,0.0625,0.2,0.07428571428571429,58,39.50229642727885,342.1650374642608,2,0.1,0.5
186,0.032317636195752536,0.2469879518072289,0.24924924924924924,0.125,0.2,0.06285714285714286,130,118.18765884218499,139.53140362861052,2,0.1,0.5
188,0.038781163434903045,0.2469879518072289,0.1866866866866867,0.125,0.3333333333333333,0.06285714285714286,113,91.70746413781828,453.37208344229475,2,0.1,0.5
194,0.030470914127423823,0.1214859437751004,0.4994994994994995,0.09375,0.3333333333333333,0.14285714285714285,114,219.31318225386576,11090.866356435947,2,0.1,0.5
195,0.030470914127423823,0.1214859437751004,0.4994994994994995,0.1875,1.6666666666666667,0.2914285714285714,208,277.03038574395407,4765.194155959098,2,0.1,0.5
196,0.030470914127423823,0.1214859437751004,0.4994994994994995,0.4375,3.4,0.5885714285714285,307,413.31705794128357,11303.316809290247,2,0.1,0.5
200,0.1505078485687904,0.012424698795180723,0.06156156156156156,0.0,0.0,0.011428571428571429,12,-30.30394767397177,1789.6239888021414,2,0.1,0.5
201,0.1505078485687904,0.028112449799196786,0.06156156156156156,0.0,0.0,0.011428571428571429,14,-27.98397617181834,1762.6542551958103,2,0.1,0.5
203,0.1505078485687904,0.028112449799196786,0.06156156156156156,0.0,0.0,0.011428571428571429,21,-27.98397617181834,2399.429921601267,2,0.1,0.5
205,0.07479224376731301,0.058734939759036146,0.12412412412412413,0.125,0.06666666666666667,0.04,46,35.12076937569233,118.35765897687378,2,0.1,0.5
206,0.0997229916897507,0.1214859437751004,0.12412412412412413,0.0,0.06666666666666667,0.07428571428571429,52,26.88957507093056,630.5334401184319,2,0.1,0.5
207,0.4275161588180979,0.028112449799196786,0.12412412412412413,0.125,-0.06666666666666667,-0.005714285714285714,67,40.9025058972059,681.0791984453729,2,0.1,0.5
96,0.008310249307479225,1.0,0.4994994994994995,0.25,0.4666666666666667,0.13142857142857142,465,459.57633225341505,29.416171825345913,3,0.1,0.5
54,0.08587257617728532,0.058734939759036146,0.06156156156156156,0.0625,0.0,0.005714285714285714,26,22.729358472806695,10.697095999401357,3,0.1,0.5
150,0.02123730378578024,0.4979919678714859,0.24924924924924924,0.125,0.4666666666666667,0.08571428571428572,214,232.45667276326935,340.64876949040877,3,0.1,0.5
89,0.11357340720221606,0.1214859437751004,0.12412412412412413,0.125,0.0,0.3028571428571429,66,74.53077026953795,72.77404139163265,3,0.1,0.5
15,0.16897506925207756,0.028112449799196786,0.24924924924924924,0.0,0.2,0.17714285714285713,35,53.55780526505284,344.392136255623,3,0.1,0.5
131,0.07663896583564174,0.058734939759036146,0.12412412412412413,0.0,0.06666666666666667,0.02857142857142857,16,30.364284300933257,206.3326634780376,3,0.1,0.5
118,0.007386888273314866,0.1214859437751004,0.1866866866866867,0.03125,0.0,0.017142857142857144,49,59.938664602717246,119.65438329073925,3,0.1,0.5
53,0.16897506925207756,0.058734939759036146,0.12412412412412413,0.0,0.0,0.005714285714285714,36,28.56067400532929,55.34357125498335,3,0.1,0.5
95,0.008310249307479225,1.0,0.4994994994994995,0.25,1.0,0.13142857142857142,465,481.7289823065608,279.85884901322413,3,0.1,0.5
37,0.030470914127423823,0.058734939759036146,0.06156156156156156,0.03125,0.0,0.022857142857142857,29,19.475873515363126,90.70898529536153,3,0.1,0.5
126,0.030470914127423823,0.1214859437751004,0.12412412412412413,0.03125,0.13333333333333333,0.02857142857142857,45,56.855664040664074,140.5567698450952,3,0.1,0.5
136,0.030470914127423823,0.1214859437751004,0.24924924924924924,0.09375,0.3333333333333333,0.08571428571428572,65,92.84936838017337,775.5873191746006,3,0.1,0.5
59,0.7229916897506925,0.012048192771084338,0.12412412412412413,0.0,0.0,0.017142857142857144,20,25.028337461224915,25.28417762395782,3,0.1,0.5
177,0.13204062788550322,0.028112449799196786,0.03028028028028028,0.0078125,0.13333333333333333,0.04,32,10.410534140541083,466.10503609674225,3,0.1,0.5
156,0.012003693444136657,1.0,0.4994994994994995,1.0,1.0,0.13142857142857142,510,549.8534114947613,1588.2944077707723,3,0.1,0.5
120,0.0,0.2469879518072289,0.24924924924924924,0.03125,0.3333333333333333,0.06285714285714286,100,129.24632727757657,855.3476592271193,3,0.1,0.5
161,0.036011080332409975,0.1214859437751004,0.12412412412412413,0.0,0.0,0.04,24,49.14107103502548,632.0734527881973,3,0.1,0.5
130,0.030470914127423823,0.4979919678714859,0.24924924924924924,0.1875,0.0,0.05142857142857143,136,217.33798754673998,6615.868218153629,3,0.1,0.5
191,0.008310249307479225,0.4979919678714859,0.4994994994994995,0.25,0.7333333333333333,0.08571428571428572,248,293.2566157692357,2048.1612708842317,3,0.1,0.5
147,0.030470914127423823,0.2469879518072289,0.24924924924924924,0.25,0.26666666666666666,0.05142857142857143,111,146.45932272603326,1257.3635681889791,3,0.1,0.5
97,0.008310249307479225,0.4979919678714859,0.4994994994994995,0.0,0.4666666666666667,0.13142857142857142,277,261.6449031708451,235.7789986327225,3,0.1,0.5
175,0.21514312096029548,0.058734939759036146,0.24924924924924924,0.00390625,0.0,0.04,50,50.87762391683781,0.7702237394057438,3,0.1,0.5
76,0.2613111726685134,0.04417670682730924,0.06938188188188188,0.0,0.0,0.13142857142857142,45,22.9582798064839,485.83742908925535,3,0.1,0.5
119,0.007386888273314866,0.1214859437751004,0.1866866866866867,0.0625,0.13333333333333333,0.022857142857142857,66,68.58014523419494,6.657149429538884,3,0.1,0.5
48,0.27977839335180055,0.028112449799196786,0.12412412412412413,0.015625,0.0,0.022857142857142857,40,22.5384605371706,304.90536041194844,3,0.1,0.5
152,0.01662049861495845,0.4979919678714859,0.4994994994994995,0.25,0.4666666666666667,0.13142857142857142,370,284.5093128569211,7308.657588195796,3,0.1,0.5
14,0.3074792243767313,0.0,0.0,0.0,0.0,0.017142857142857144,10,-7.5294166978217705,307.2804497658727,3,0.1,0.5
38,0.030470914127423823,0.1214859437751004,0.12412412412412413,0.03125,0.0,0.022857142857142857,71,51.049304191520626,398.03026324247645,3,0.1,0.5
18,0.11634349030470914,0.058734939759036146,0.03028028028028028,0.0,0.26666666666666666,0.08571428571428572,31,27.72926912559832,10.697680452764368,3,0.1,0.5
34,0.036011080332409975,0.3247991967871486,0.32698323323323325,0.1171875,0.7333333333333333,0.13142857142857142,106,196.84590836337478,8252.979066366686,3,0.1,0.5
25,0.27977839335180055,0.028112449799196786,0.03028028028028028,0.015625,0.0,0.011428571428571429,69,7.501381630700829,3782.0800613327015,3,0.1,0.5
63,0.05355493998153278,0.1214859437751004,0.12412412412412413,0.25,0.0,0.21142857142857144,144,80.25522682725884,4063.3961068442213,3,0.1,0.5
43,0.030470914127423823,0.1214859437751004,0.24924924924924924,0.03125,0.13333333333333333,0.02857142857142857,60,76.18990968700504,262.11317567337966,3,0.1,0.5
24,0.27977839335180055,0.004016064257028112,0.09284284284284285,0.0,0.0,0.06285714285714286,23,9.752697869870362,175.49101372693724,3,0.1,0.5
198,0.012003693444136657,0.4979919678714859,1.0,0.375,0.7333333333333333,1.0,915,424.92718563323854,240171.36338135824,3,0.1,0.5
82,0.2613111726685134,0.058734939759036146,0.24924924924924924,0.03125,0.06666666666666667,0.6342857142857142,38,85.0390889393873,2212.6758882475883,3,0.1,0.5
134,0.030470914127423823,0.1214859437751004,0.24924924924924924,0.046875,0.13333333333333333,0.08571428571428572,45,80.28944343674236,1245.3448180750383,3,0.1,0.5
107,0.8153277931671283,0.058734939759036146,0.01463963963963964,0.0,0.0,0.005714285714285714,11,25.911031196052186,222.33885132964147,3,0.1,0.5
52,0.11357340720221606,0.058734939759036146,0.24924924924924924,0.0625,0.0,0.011428571428571429,138,52.61040236951536,7291.383383496069,3,0.1,0.5
23,0.08587257617728532,0.1905120481927711,0.09597097097097097,0.0,0.3333333333333333,0.36,76,98.85292205850605,522.2560466121525,3,0.1,0.5
187,0.048938134810710986,0.2469879518072289,0.1866866866866867,0.03125,0.3333333333333333,0.04,75,119.58669307234574,1987.9731991275635,3,0.1,0.5
148,0.050784856879039705,0.2469879518072289,0.24924924924924924,0.25,0.4666666666666667,0.08571428571428572,143,156.82416777808783,191.10761475672172,3,0.1,0.5
202,0.1505078485687904,0.012424698795180723,0.06156156156156156,0.0,0.0,0.011428571428571429,18,2.587241261617949,237.55313192757225,3,0.1,0.5
160,0.036011080332409975,0.1214859437751004,0.09284284284284285,0.0,0.0,0.04,21,44.30750962344023,543.240004846759,3,0.1,0.5
193,0.09141274238227147,0.1214859437751004,0.12412412412412413,0.125,0.26666666666666666,0.15428571428571428,70,78.14478209075611,66.33747530590146,3,0.1,0.5
8,0.00554016620498615,1.0,1.0,0.25,1.0,0.17714285714285713,636,561.1503957696468,5602.463253440505,3,0.1,0.5
106,0.3536472760849492,0.2469879518072289,0.12412412412412413,0.0,0.0,0.0,32,98.08792083736796,4367.613280606214,3,0.1,0.5
139,0.0904893813481071,0.1214859437751004,0.06156156156156156,0.0078125,0.0,0.022857142857142857,40,40.58070997950321,0.3372240802946204,3,0.1,0.5
88,0.11357340720221606,0.1214859437751004,0.4994994994994995,0.125,0.0,0.10857142857142857,134,123.41479778942214,112.04650583882244,3,0.1,0.5
16,0.13850415512465375,0.02886546184738956,0.03028028028028028,0.03125,0.2,0.08,19,17.588891250482675,1.991227902964349,3,0.1,0.5
5,0.008310249307479225,0.4979919678714859,0.4994994994994995,0.25,0.4666666666666667,0.17714285714285713,318,286.4714481163752,994.0495838784209,3,0.1,0.5
153,0.019390581717451522,1.0,0.4994994994994995,0.5,1.0,0.17714285714285713,510,506.80011848862705,10.239241686826439,3,0.1,0.5
55,0.08587257617728532,0.058734939759036146,0.1866866866866867,0.0625,0.0,0.005714285714285714,60,42.06360411914767,321.71429719465647,3,0.1,0.5
44,0.10710987996306556,0.058734939759036146,0.1866866866866867,0.03515625,0.13333333333333333,0.06285714285714286,72,48.27180917648932,563.0270397569365,3,0.1,0.5
46,0.7322253000923361,0.028112449799196786,0.007007007007007007,0.03125,0.0,0.0,18,14.773853151824367,10.408023485993569,3,0.1,0.5
67,0.08125577100646353,0.012048192771084338,0.03028028028028028,0.0,0.13333333333333333,0.05142857142857143,26,3.509090638849864,505.8410038914709,3,0.1,0.5
42,0.030470914127423823,0.1214859437751004,0.24924924924924924,0.03125,0.13333333333333333,0.02857142857142857,52,76.18990968700504,585.1517306654604,3,0.1,0.5
108,0.8153277931671283,0.028112449799196786,0.01463963963963964,0.0,0.0,0.005714285714285714,11,15.22075296379453,17.814755581380304,3,0.1,0.5
169,0.019390581717451522,0.2469879518072289,0.24924924924924924,0.5,1.0,0.17714285714285713,212,205.25593296010086,45.48244023865389,3,0.1,0.5
204,0.09879963065558633,0.058734939759036146,0.12412412412412413,0.0,0.0,0.04,42,28.62078018907625,179.00352274901456,3,0.1,0.5
142,0.06925207756232687,0.1214859437751004,0.12412412412412413,0.015625,0.0,0.02857142857142857,50,50.75601046408679,0.5715518218087265,3,0.1,0.5
93,0.03693444136657433,0.2469879518072289,0.24924924924924924,0.00390625,0.3333333333333333,0.06285714285714286,132,127.58090071482106,19.52843849226906,3,0.1,0.5
77,0.2613111726685134,0.020080321285140562,0.1866866866866867,0.0234375,0.0,0.13142857142857142,53,34.79845347113223,331.2962960425385,3,0.1,0.5
56,0.18744228993536471,0.058734939759036146,0.12412412412412413,0.0625,0.0,0.005714285714285714,71,34.63856763089123,1322.153763933271,3,0.1,0.5
3,0.0110803324099723,0.4979919678714859,0.4994994994994995,0.125,0.4666666666666667,0.17714285714285713,172,275.1921127961722,10648.612143337923,3,0.1,0.5
145,0.03970452446906741,0.1214859437751004,0.24924924924924924,0.25,0.26666666666666666,0.04,74,102.31413837879192,801.6904321333777,3,0.1,0.5
116,0.1505078485687904,0.1214859437751004,0.24924924924924924,0.0625,0.0,0.02857142857142857,66,76.13660635186038,102.75078833257619,3,0.1,0.5
100,0.17174515235457063,0.058734939759036146,0.03028028028028028,0.0,0.0,0.022857142857142857,24,14.925729587278644,82.34238352319021,3,0.1,0.5
103,1.0,0.04417670682730924,0.03028028028028028,0.0,0.0,0.0,13,27.053871753029448,197.511311250599,3,0.1,0.5
92,0.11357340720221606,0.1214859437751004,0.06156156156156156,0.03125,0.0,0.10857142857142857,22,47.23957568022603,637.0361805178574,3,0.1,0.5
94,0.03693444136657433,0.2469879518072289,0.3743743743743744,0.25,0.7333333333333333,0.08571428571428572,237,186.92899940533155,2507.105100551288,3,0.1,0.5
30,0.007386888273314866,0.07818775100401607,0.03997747747747748,0.51171875,0.7333333333333333,0.13142857142857142,274,101.56773173242615,29732.887139900555,3,0.1,0.5
132,0.07663896583564174,0.058734939759036146,0.12412412412412413,0.09375,0.06666666666666667,0.02857142857142857,26,38.86964664793599,165.62780484273,3,0.1,0.5
87,0.11357340720221606,0.1214859437751004,0.06156156156156156,0.03125,0.0,0.10857142857142857,35,47.23957568022603,149.80721283198054,3,0.1,0.5
179,0.13204062788550322,0.058734939759036146,0.12412412412412413,0.0625,0.0,0.07428571428571429,60,36.633979478495085,545.9709150113888,3,0.1,0.5
155,0.019390581717451522,0.4979919678714859,0.4994994994994995,0.25,0.4666666666666667,0.13142857142857142,326,284.5704606660551,1716.4067294228867,3,0.1,0.5
137,0.12280701754385964,0.028112449799196786,0.06156156156156156,0.0,0.4666666666666667,0.7257142857142858,30,60.36057591215455,921.7645697176991,3,0.1,0.5
50,0.6306555863342567,0.020080321285140562,0.12412412412412413,0.0,0.0,0.0,24,24.989492554368873,0.9790955151514368,3,0.1,0.5
151,0.02123730378578024,0.4979919678714859,0.4994994994994995,0.25,0.4666666666666667,0.13142857142857142,277,284.6112258721444,57.93075927680053,3,0.1,0.5
190,0.008310249307479225,0.4979919678714859,0.3743743743743744,0.125,0.4666666666666667,0.08571428571428572,173,251.50556196698489,6163.123259752104,3,0.1,0.5
111,0.8153277931671283,0.1214859437751004,0.06156156156156156,0.0,0.13333333333333333,0.02857142857142857,37,61.678633023131574,609.0349278904002,3,0.1,0.5
41,0.030470914127423823,0.1214859437751004,0.24924924924924924,0.03125,0.13333333333333333,0.022857142857142857,40,75.92171235114802,1290.36941823862,3,0.1,0.5
98,0.008310249307479225,0.4979919678714859,0.24924924924924924,0.0,0.4666666666666667,0.08571428571428572,185,220.83083319130697,1283.848607183265,3,0.1,0.5
199,0.012003693444136657,0.4979919678714859,1.0,0.5,0.7333333333333333,1.0,1150,436.2676687625755,509413.84065360855,3,0.1,0.5
1,0.008091706001348618,0.24849699398797595,0.4994994994994995,0.125,0.15384615384615385,0.18181818181818182,269,334.6010979671769,4303.504054499139,3,0.1,0.5
2,0.008091706001348618,0.24849699398797595,0.4994994994994995,0.125,0.15384615384615385,0.18181818181818182,220,334.6010979671769,13133.411655282474,3,0.1,0.5
4,0.008091706001348618,0.24849699398797595,0.24924924924924924,0.125,0.15384615384615385,0.09090909090909091,132,203.96229214698513,5178.571491048038,3,0.1,0.5
10,0.25826028320971006,0.02930861723446894,0.04592092092092092,0.0,0.019230769230769232,0.011363636363636364,38,5.044847572006546,1086.0420715522828,3,0.1,0.5
15,0.12339851652056642,0.014028056112224449,0.24924924924924924,0.0,0.07692307692307693,0.18181818181818182,35,116.72609016227162,6679.153813211749,3,0.1,0.5
17,0.08496291301416048,0.014028056112224449,0.0772022022022022,0.0,0.1346153846153846,0.18181818181818182,28,37.931841490746564,98.64147539731492,3,0.1,0.5
19,0.06271072151045179,0.15455911823647295,0.0772022022022022,0.5546875,0.15384615384615385,0.36363636363636365,120,190.3398842098436,4947.699310654206,3,0.1,0.5
22,0.08496291301416048,0.07001503006012023,0.09597097097097097,0.0,0.11538461538461539,0.36363636363636365,61,103.3597876335995,1794.3516083636487,3,0.1,0.5
26,0.2043155765340526,0.006012024048096192,0.09284284284284285,0.0,0.019230769230769232,0.03409090909090909,33,17.911098424135666,227.67495076612119,3,0.1,0.5
30,0.005394470667565745,0.03901553106212425,0.03997747747747748,0.51171875,0.23076923076923078,0.13636363636363635,274,76.88037198152134,38856.1477501434,3,0.1,0.5
31,0.005394470667565745,0.03901553106212425,0.03997747747747748,0.51171875,0.23076923076923078,0.13636363636363635,368,76.88037198152134,84750.6378176174,3,0.1,0.5
32,0.022252191503708697,0.08003507014028056,0.1629129129129129,0.1171875,0.23076923076923078,0.13636363636363635,32,106.65153916631638,5572.852299900069,3,0.1,0.5
35,0.03169251517194875,0.1620741482965932,0.32698323323323325,0.1171875,0.23076923076923078,0.13636363636363635,208,214.9972114109868,48.96096753004399,3,0.1,0.5
36,0.022252191503708697,0.013652304609218437,0.03028028028028028,0.03125,0.019230769230769232,0.022727272727272728,20,-16.833546194798416,1356.7101252843488,3,0.1,0.5
38,0.022252191503708697,0.06062124248496994,0.12412412412412413,0.03125,0.019230769230769232,0.028409090909090908,71,45.91476483815279,629.2690231251755,3,0.1,0.5
42,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.03125,0.057692307692307696,0.03409090909090909,52,104.62225133109214,2769.101335152629,3,0.1,0.5
43,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.03125,0.057692307692307696,0.03409090909090909,60,104.62225133109214,1991.1453138551547,3,0.1,0.5
46,0.5347269049224544,0.014028056112224449,0.007007007007007007,0.03125,0.019230769230769232,0.005681818181818182,18,-0.009051815212437475,324.32594728300637,3,0.1,0.5
47,0.5347269049224544,0.02930861723446894,0.0772022022022022,0.0,0.019230769230769232,0.005681818181818182,20,34.563422293383354,212.09326889541526,3,0.1,0.5
48,0.2043155765340526,0.014028056112224449,0.12412412412412413,0.015625,0.019230769230769232,0.028409090909090908,40,35.999232431207474,16.006141139502056,3,0.1,0.5
51,0.4605529332434255,0.006012024048096192,0.03028028028028028,0.0,0.019230769230769232,0.005681818181818182,24,-0.6018289240508921,605.2499864082671,3,0.1,0.5
52,0.08293998651382332,0.02930861723446894,0.24924924924924924,0.0625,0.019230769230769232,0.017045454545454544,138,94.7242957470086,1872.7865785923782,3,0.1,0.5
54,0.06271072151045179,0.02930861723446894,0.06156156156156156,0.0625,0.019230769230769232,0.011363636363636364,26,7.4240091597251805,345.067435697974,3,0.1,0.5
55,0.06271072151045179,0.02930861723446894,0.1866866866866867,0.0625,0.019230769230769232,0.011363636363636364,60,64.10272970106386,16.83239099999159,3,0.1,0.5
58,0.5279838165879973,0.006012024048096192,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,14,49.154535634172916,1235.8413756543334,3,0.1,0.5
60,0.5279838165879973,0.006012024048096192,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,16,49.154535634172916,1099.2232331176417,3,0.1,0.5
62,0.07282535401213756,0.014028056112224449,0.01463963963963964,0.0,0.15384615384615385,0.11363636363636363,36,-3.615474292814042,1569.3858034446102,3,0.1,0.5
63,0.03910991233985165,0.06062124248496994,0.12412412412412413,0.25,0.019230769230769232,0.2159090909090909,144,106.76121487438832,1386.727117631478,3,0.1,0.5
