,testID,currentParameterID,nearestNeighbors,expectedValue,actualValue,correctAssignment
61,0,27,"[104, 105, 84, 28, 27, 25, 174]",41.88272775475924,22,False
99,0,27,"[104, 105, 25, 27, 84, 28, 181]",35.56914812615894,6,False
30,0,27,"[169, 146, 165, 188, 180, 186, 135]",108.69692670656067,274,False
110,0,27,"[104, 105, 84, 28, 25, 27, 78]",39.883400918142215,22,False
51,0,27,"[104, 105, 25, 27, 84, 28, 181]",35.575192874227824,24,False
145,0,27,"[146, 186, 188, 135, 144, 180, 119]",92.99491281418793,74,False
83,0,27,"[25, 27, 28, 84, 105, 181, 174]",40.427639191170286,16,False
109,0,27,"[104, 105, 84, 28, 25, 27, 78]",39.88366706113888,18,False
101,0,27,"[37, 45, 49, 204, 203, 139, 126]",44.42802992489906,45,True
177,0,27,"[16, 203, 157, 18, 174, 181, 112]",25.000362332365633,32,True
115,0,27,"[175, 143, 119, 49, 45, 180, 53]",65.85856247910304,76,False
208,0,27,"[105, 104, 25, 27, 28, 84, 181]",35.568152044766876,45,True
147,0,27,"[146, 186, 188, 144, 135, 180, 143]",92.98994019537722,111,False
69,0,27,"[87, 70, 185, 184, 18, 21, 45]",46.2857779503569,32,False
65,0,27,"[169, 146, 5, 186, 180, 151, 155]",209.37708248087606,259,False
94,0,27,"[34, 35, 146, 151, 155, 152, 5]",242.62510085977596,237,True
38,0,27,"[126, 37, 139, 204, 119, 45, 185]",50.28698071002637,71,False
108,0,27,"[104, 105, 84, 25, 27, 28, 78]",39.88410151801761,11,False
134,0,27,"[135, 119, 120, 143, 164, 185, 70]",64.57151253051609,45,False
40,0,27,"[126, 37, 45, 204, 119, 185, 139]",50.28584891228008,36,False
154,0,27,"[34, 35, 186, 135, 120, 188, 2]",133.00538147274634,214,False
63,0,27,"[180, 146, 188, 186, 70, 185, 135]",88.42102413188888,144,False
6,0,27,"[153, 5, 152, 155, 151, 2, 1]",327.01472481031635,367,False
107,0,27,"[104, 105, 84, 25, 27, 28, 78]",39.88443784517113,11,False
192,0,27,"[169, 153, 5, 152, 155, 151, 34]",302.5211555387881,405,False
200,0,27,"[203, 53, 181, 157, 49, 204, 174]",32.1439449345118,12,False
103,0,27,"[111, 57, 123, 207, 11, 106, 14]",30.982106371055764,13,False
198,0,27,"[82, 91, 90, 195, 191, 95, 19]",205.46033719789168,915,False
160,0,27,"[161, 142, 131, 125, 206, 158, 162]",30.712628970599262,21,True
80,0,27,"[11, 26, 14, 170, 24, 113, 178]",29.005032173098474,16,False
88,0,27,"[91, 90, 128, 129, 116, 52, 136]",106.83234247872542,134,False
168,0,27,"[167, 13, 148, 191, 189, 31, 19]",186.8460424773848,140,False
201,0,27,"[170, 158, 178, 131, 26, 67, 113]",26.28906698890693,14,False
205,0,27,"[132, 141, 179, 55, 114, 142, 178]",49.14467834489161,46,True
33,0,27,"[32, 166, 136, 193, 121, 149, 148]",95.01517374673604,63,False
194,0,27,"[91, 90, 136, 121, 190, 93, 15]",123.91240231396124,114,True
117,0,27,"[113, 170, 67, 26, 178, 131, 114]",31.715208198123868,24,True
7,0,27,"[95, 191, 189, 190, 4, 150, 167]",213.32508899781755,489,False
133,0,27,"[132, 141, 179, 55, 149, 114, 131]",53.86537009286768,32,False
140,0,27,"[141, 132, 179, 55, 114, 142, 118]",50.71823517417676,62,False
73,0,27,"[74, 72, 20, 76, 75, 113, 24]",35.419172844644166,36,True
156,0,27,"[95, 19, 191, 31, 189, 167, 148]",229.72197118786457,510,False
61,0,27,"[57, 111, 207, 11, 106, 26, 24]",34.90360592689323,22,False
99,0,27,"[11, 14, 26, 24, 170, 207, 113]",33.18137399403881,6,False
30,0,27,"[31, 19, 148, 189, 172, 32, 166]",141.3288296347087,274,False
110,0,27,"[111, 57, 207, 11, 106, 14, 26]",33.02263253303747,22,False
51,0,27,"[57, 111, 11, 14, 207, 26, 24]",31.738269697853116,24,True
145,0,27,"[148, 13, 121, 172, 136, 128, 129]",95.58918284694612,74,False
83,0,27,"[14, 11, 26, 170, 24, 113, 178]",29.008930714371992,16,False
109,0,27,"[111, 57, 207, 11, 106, 14, 26]",33.03289097172673,18,False
101,0,27,"[132, 179, 178, 131, 114, 142, 158]",35.99586853329084,45,True
177,0,27,"[67, 158, 170, 178, 113, 125, 131]",25.427062446396132,32,True
115,0,27,"[116, 52, 128, 129, 55, 42, 41]",72.26067544681774,76,True
208,0,27,"[11, 14, 26, 24, 106, 207, 170]",32.86731354430619,45,False
147,0,27,"[148, 13, 121, 167, 136, 172, 130]",107.86035507076471,111,True
69,0,27,"[92, 178, 206, 125, 72, 67, 179]",35.28984958124111,32,True
65,0,27,"[64, 19, 13, 31, 148, 172, 167]",150.51534314640656,259,False
94,0,27,"[148, 191, 189, 190, 121, 32, 150]",161.43008516943715,237,False
38,0,27,"[142, 161, 118, 131, 114, 206, 125]",38.286155355989216,71,False
108,0,27,"[111, 57, 11, 207, 14, 106, 26]",33.056477339731664,11,False
134,0,27,"[42, 41, 136, 128, 129, 116, 118]",60.29240622919018,45,False
40,0,27,"[131, 142, 161, 132, 125, 118, 206]",34.86480405469304,36,True
154,0,27,"[121, 136, 190, 148, 93, 150, 4]",141.7648904020859,214,False
63,0,27,"[64, 89, 193, 172, 13, 141, 179]",82.59198292314613,144,False
6,0,27,"[95, 191, 189, 190, 4, 150, 167]",213.32508899781755,367,False
107,0,27,"[111, 57, 11, 207, 14, 106, 26]",33.05482698290674,11,False
192,0,27,"[191, 195, 95, 189, 148, 31, 166]",247.03420708395737,405,False
200,0,27,"[170, 158, 178, 26, 131, 67, 113]",26.289207587897252,12,False
103,0,27,"[102, 46, 123, 104, 11, 14, 84]",18.769991802364064,13,True
198,0,27,"[91, 90, 5, 195, 152, 151, 137]",218.99540586403683,915,False
160,0,27,"[142, 159, 37, 125, 158, 183, 162]",27.284768647668113,21,True
80,0,27,"[84, 25, 29, 11, 14, 173, 181]",28.425860578524837,16,False
88,0,27,"[91, 90, 128, 116, 144, 186, 42]",104.79070034777132,134,False
168,0,27,"[151, 152, 5, 191, 31, 12, 190]",263.35702699668894,140,False
201,0,27,"[170, 173, 181, 158, 178, 159, 67]",21.28583342717014,14,True
205,0,27,"[141, 180, 56, 44, 37, 183, 142]",58.98799492172381,46,False
33,0,27,"[166, 34, 188, 184, 149, 187, 93]",97.1408301057266,63,False
194,0,27,"[91, 90, 186, 34, 93, 190, 42]",131.8242197648409,114,False
117,0,27,"[174, 173, 84, 170, 86, 181, 178]",29.42719656149439,24,True
7,0,27,"[191, 5, 152, 151, 190, 4, 34]",231.56918133698693,489,False
133,0,27,"[141, 44, 180, 183, 149, 56, 142]",69.85742704364237,32,False
140,0,27,"[141, 180, 56, 142, 128, 37, 183]",58.700785692360924,62,True
73,0,27,"[78, 174, 84, 76, 21, 86, 184]",36.998923899583986,36,True
156,0,27,"[191, 152, 151, 5, 31, 0, 190]",278.1588012213875,510,False
61,0,27,"[46, 104, 102, 11, 48, 14, 29]",22.595062032292645,22,True
99,0,27,"[11, 104, 14, 25, 29, 84, 48]",32.002830535838015,6,False
30,0,27,"[31, 12, 166, 188, 184, 34, 149]",132.14025346726856,274,False
110,0,27,"[46, 102, 104, 11, 14, 84, 25]",26.081583048161743,22,True
51,0,27,"[104, 46, 11, 14, 25, 84, 29]",28.8812987454814,24,True
145,0,27,"[186, 12, 188, 144, 128, 141, 180]",94.27108100402863,74,False
83,0,27,"[25, 14, 29, 11, 84, 173, 181]",28.42580994480864,16,False
109,0,27,"[46, 102, 104, 11, 14, 84, 25]",26.082039343534888,18,True
101,0,27,"[37, 178, 56, 142, 159, 158, 183]",34.14142173433101,45,False
177,0,27,"[67, 174, 86, 170, 183, 158, 178]",30.42847001171518,32,True
115,0,27,"[116, 128, 44, 42, 56, 144, 142]",66.71398507422956,76,True
208,0,27,"[11, 104, 14, 25, 29, 48, 84]",32.000105859072264,45,False
147,0,27,"[186, 188, 144, 12, 128, 4, 141]",97.54970926478299,111,False
69,0,27,"[183, 70, 86, 178, 21, 125, 67]",35.42722158235049,32,True
65,0,27,"[12, 31, 89, 186, 180, 144, 141]",129.95079233991143,259,False
94,0,27,"[34, 191, 151, 152, 190, 5, 4]",232.04069627343785,237,True
38,0,27,"[142, 37, 159, 162, 125, 183, 158]",27.281973822157507,71,False
108,0,27,"[46, 102, 104, 11, 14, 25, 84]",26.084207859302392,11,False
134,0,27,"[42, 44, 128, 116, 186, 93, 70]",83.4388496075295,45,False
40,0,27,"[142, 125, 183, 37, 159, 44, 86]",36.71503374735797,36,True
154,0,27,"[34, 190, 186, 93, 188, 4, 187]",122.98126981136,214,False
63,0,27,"[89, 12, 180, 141, 70, 186, 79]",86.15266802632405,144,False
6,0,27,"[191, 5, 152, 151, 190, 4, 34]",231.56918133698693,367,False
107,0,27,"[46, 102, 104, 11, 14, 25, 84]",26.084128369669063,11,False
192,0,27,"[195, 191, 5, 152, 151, 34, 166]",234.45630539794962,405,False
200,0,27,"[170, 173, 181, 158, 178, 159, 67]",21.28586596412376,12,True
103,0,27,"[111, 47, 122, 207, 10, 27, 28]",39.836085868186395,13,False
198,0,27,"[199, 8, 197, 196, 1, 2, 3]",439.22689800061005,915,False
160,0,27,"[161, 127, 139, 126, 131, 206, 85]",37.42862953574165,21,False
80,0,27,"[27, 28, 10, 24, 100, 53, 49]",41.000733702243984,16,False
88,0,27,"[129, 135, 136, 52, 143, 121, 41]",82.28831731635229,134,False
168,0,27,"[169, 167, 19, 155, 153, 13, 146]",214.1556785872661,140,False
201,0,27,"[100, 53, 157, 49, 139, 85, 131]",30.714816467236158,14,False
205,0,27,"[54, 55, 185, 119, 126, 127, 129]",55.85894045349099,46,True
33,0,27,"[32, 165, 193, 135, 136, 121, 35]",87.61835195050305,63,False
194,0,27,"[135, 136, 35, 121, 120, 129, 1]",129.88590414559815,114,False
117,0,27,"[100, 85, 53, 28, 49, 27, 114]",43.5726901159107,24,False
7,0,27,"[95, 153, 155, 1, 2, 3, 189]",306.49792722777966,489,False
133,0,27,"[185, 54, 55, 126, 119, 127, 114]",51.571754851575534,32,False
140,0,27,"[54, 55, 185, 119, 127, 129, 126]",55.85767752315493,62,True
73,0,27,"[74, 72, 17, 24, 68, 28, 87]",37.29006981048312,36,True
156,0,27,"[153, 169, 19, 95, 155, 189, 8]",350.78770704966564,510,False
61,0,27,"[47, 111, 207, 10, 28, 24, 27]",41.30846453769479,22,False
99,0,27,"[10, 27, 28, 24, 207, 100, 53]",41.71371610214927,6,False
30,0,27,"[169, 19, 148, 146, 172, 13, 189]",133.48131412786464,274,False
110,0,27,"[47, 111, 207, 10, 28, 27, 24]",41.3166837205163,22,False
51,0,27,"[47, 111, 10, 207, 27, 28, 24]",41.30045834156811,24,False
145,0,27,"[146, 148, 13, 172, 121, 135, 136]",95.26040141763326,74,False
83,0,27,"[27, 10, 28, 100, 24, 53, 49]",41.00133912715679,16,False
109,0,27,"[47, 111, 207, 10, 28, 27, 24]",41.31902206768796,18,False
101,0,27,"[54, 49, 131, 55, 114, 127, 139]",44.286851343356375,45,True
177,0,27,"[100, 157, 85, 139, 131, 54, 49]",29.28784704834321,32,True
115,0,27,"[52, 55, 175, 129, 41, 143, 114]",69.1351283351996,76,True
208,0,27,"[10, 27, 28, 24, 207, 100, 53]",41.71083941927155,45,True
147,0,27,"[146, 148, 13, 121, 167, 172, 130]",111.98393241244925,111,True
69,0,27,"[87, 92, 68, 185, 206, 85, 139]",38.286675160619936,32,True
65,0,27,"[19, 169, 13, 148, 146, 172, 167]",120.90479995218239,259,False
94,0,27,"[148, 35, 146, 189, 121, 155, 13]",175.59646863810747,237,False
38,0,27,"[127, 126, 161, 131, 139, 119, 114]",42.429010658596944,71,False
108,0,27,"[47, 111, 10, 207, 27, 28, 24]",41.3227718079718,11,False
134,0,27,"[41, 135, 136, 119, 129, 120, 52]",77.58028713906094,45,False
40,0,27,"[126, 131, 127, 161, 119, 54, 55]",41.85810148209939,36,True
154,0,27,"[35, 121, 135, 136, 120, 148, 32]",104.96232047432245,214,False
63,0,27,"[193, 172, 13, 148, 146, 135, 136]",86.28103132594586,144,False
6,0,27,"[95, 153, 155, 1, 2, 3, 189]",306.49792722777966,367,False
107,0,27,"[111, 47, 10, 207, 27, 28, 24]",41.322979723022485,11,False
192,0,27,"[169, 153, 155, 189, 95, 148, 19]",280.2167688234503,405,False
200,0,27,"[100, 53, 157, 49, 131, 139, 85]",30.714707962338064,12,False
103,0,27,"[47, 122, 14, 106, 29, 48, 173]",23.77238095906319,13,False
198,0,27,"[82, 197, 196, 91, 8, 151, 153]",338.40631496519376,915,False
160,0,27,"[161, 125, 139, 126, 131, 204, 85]",31.85765067891701,21,False
80,0,27,"[29, 173, 14, 181, 170, 48, 85]",23.14437190748867,16,True
88,0,27,"[91, 136, 135, 128, 116, 144, 52]",95.42631805190719,134,False
168,0,27,"[31, 153, 151, 191, 13, 146, 130]",252.38806800407662,140,False
201,0,27,"[170, 173, 181, 158, 204, 139, 131]",23.715067457425047,14,True
205,0,27,"[132, 179, 55, 56, 149, 128, 184]",60.722471617599595,46,False
33,0,27,"[32, 166, 193, 136, 135, 188, 184]",69.0085776078947,63,True
194,0,27,"[91, 136, 135, 34, 120, 128, 93]",102.27936873500636,114,False
117,0,27,"[173, 170, 85, 181, 29, 139, 48]",27.430258481234333,24,True
7,0,27,"[96, 153, 191, 151, 8, 97, 130]",363.00275815536565,489,False
133,0,27,"[132, 55, 149, 179, 56, 126, 37]",56.57295219767129,32,False
140,0,27,"[132, 55, 179, 56, 128, 149, 126]",62.437438934361666,62,True
73,0,27,"[62, 75, 87, 173, 184, 29, 66]",31.85115923862759,36,True
156,0,27,"[153, 96, 31, 191, 151, 8, 146]",367.19473435421145,510,False
61,0,27,"[47, 48, 29, 14, 106, 173, 181]",22.849285589100774,22,True
99,0,27,"[14, 29, 181, 48, 173, 170, 47]",21.860454602619633,6,False
30,0,27,"[31, 12, 172, 146, 13, 193, 32]",117.76784818631693,274,False
110,0,27,"[47, 14, 106, 29, 48, 122, 173]",23.72322688936698,22,True
51,0,27,"[47, 14, 29, 48, 173, 106, 181]",22.861612322505877,24,True
145,0,27,"[146, 13, 12, 172, 188, 144, 136]",89.69522391168454,74,False
83,0,27,"[14, 29, 173, 181, 170, 48, 85]",23.1464532216031,16,True
109,0,27,"[47, 14, 106, 29, 48, 122, 173]",23.723610369784005,18,True
101,0,27,"[132, 37, 179, 56, 204, 131, 114]",41.99990388634997,45,True
177,0,27,"[66, 158, 170, 173, 181, 85, 37]",20.429420785544714,32,False
115,0,27,"[116, 52, 128, 55, 143, 114, 56]",74.41782451707051,76,True
208,0,27,"[14, 29, 48, 173, 181, 106, 170]",23.571228481379936,45,False
147,0,27,"[146, 13, 12, 188, 144, 172, 130]",99.84668680374713,111,False
69,0,27,"[87, 184, 179, 85, 125, 139, 126]",38.43000003612962,32,True
65,0,27,"[31, 13, 12, 146, 172, 151, 193]",153.79945178065665,259,False
94,0,27,"[146, 34, 191, 151, 13, 188, 32]",143.8215419547871,237,False
38,0,27,"[126, 161, 131, 114, 37, 139, 204]",35.14299917999102,71,False
108,0,27,"[47, 14, 29, 122, 106, 48, 173]",23.73078283523318,11,False
134,0,27,"[136, 135, 128, 116, 120, 52, 93]",89.30138022402302,45,False
40,0,27,"[126, 131, 37, 204, 161, 125, 149]",41.14666183399285,36,True
154,0,27,"[34, 136, 135, 120, 188, 144, 32]",79.41252476524726,214,False
63,0,27,"[193, 12, 172, 13, 146, 32, 188]",82.72110258640843,144,False
6,0,27,"[96, 153, 191, 151, 8, 97, 130]",363.00275815536565,367,True
107,0,27,"[47, 14, 106, 29, 122, 48, 173]",23.729340194331662,11,False
192,0,27,"[153, 191, 151, 31, 96, 34, 146]",294.5365252164978,405,False
200,0,27,"[170, 173, 181, 158, 204, 29, 131]",21.857543171289453,12,True
103,0,27,"[102, 111, 124, 104, 10, 25, 28]",37.998694114287666,13,False
198,0,27,"[199, 5, 2, 3, 195, 152, 155]",386.2237425226996,915,False
160,0,27,"[127, 206, 183, 157, 92, 163, 86]",34.56959397720677,21,False
80,0,27,"[25, 28, 26, 10, 24, 182, 174]",42.99709708736359,16,False
88,0,27,"[129, 42, 41, 175, 64, 15, 121]",76.29332604063376,134,False
168,0,27,"[167, 155, 152, 5, 169, 148, 19]",226.99813324767825,140,False
201,0,27,"[100, 53, 182, 157, 49, 112, 174]",33.002475696942035,14,False
205,0,27,"[141, 180, 119, 127, 44, 183, 49]",63.85234576004017,46,False
33,0,27,"[165, 35, 148, 121, 187, 17, 150]",121.72688135997441,63,False
194,0,27,"[2, 3, 121, 35, 190, 42, 41]",142.54957824091338,114,False
117,0,27,"[174, 112, 100, 182, 86, 53, 49]",37.57168218703569,24,False
7,0,27,"[95, 5, 152, 155, 189, 2, 3]",293.7669402958816,489,False
133,0,27,"[141, 44, 183, 119, 180, 127, 206]",62.42837638428853,32,False
140,0,27,"[141, 180, 127, 119, 129, 183, 44]",66.42411869527294,62,True
73,0,27,"[78, 174, 72, 17, 76, 112, 24]",34.85549218778832,36,True
156,0,27,"[169, 95, 19, 152, 155, 5, 189]",285.6564423724837,510,False
61,0,27,"[124, 111, 104, 102, 10, 26, 28]",32.63299189482863,22,False
99,0,27,"[10, 104, 25, 28, 26, 24, 182]",38.13746516353225,6,False
30,0,27,"[169, 19, 148, 189, 165, 64, 167]",136.7179940367506,274,False
110,0,27,"[111, 124, 102, 104, 10, 28, 25]",37.87387851437946,22,False
51,0,27,"[104, 124, 111, 10, 25, 28, 26]",41.48289625101214,24,False
145,0,27,"[148, 121, 129, 64, 141, 119, 180]",104.98019108364393,74,False
83,0,27,"[25, 28, 10, 26, 182, 24, 100]",39.28092416010129,16,False
109,0,27,"[111, 124, 102, 104, 10, 28, 25]",37.87435009827931,18,False
101,0,27,"[49, 127, 141, 183, 157, 53, 180]",50.42913760470442,45,True
177,0,27,"[86, 100, 157, 183, 174, 112, 182]",27.85689178651672,32,True
115,0,27,"[175, 44, 129, 42, 41, 49, 180]",66.43061737588107,76,True
208,0,27,"[10, 104, 28, 25, 26, 24, 182]",38.13674923319731,45,True
147,0,27,"[148, 121, 167, 64, 129, 150, 4]",135.1523527489698,111,False
69,0,27,"[183, 92, 70, 206, 86, 72, 127]",39.42971172209793,32,True
65,0,27,"[64, 19, 148, 167, 180, 141, 121]",115.50747288790342,259,False
94,0,27,"[35, 148, 189, 155, 152, 190, 5]",246.6333722791841,237,True
38,0,27,"[127, 206, 119, 183, 163, 141, 44]",52.85788009775284,71,False
108,0,27,"[124, 111, 102, 104, 10, 25, 28]",37.876544182213195,11,False
134,0,27,"[42, 41, 119, 129, 44, 70, 163]",59.14300117377641,45,False
40,0,27,"[127, 119, 183, 44, 206, 86, 70]",52.857415020607014,36,False
154,0,27,"[35, 121, 190, 148, 150, 4, 2]",174.71807420628755,214,False
63,0,27,"[64, 180, 141, 71, 70, 92, 79]",77.80730969872445,144,False
6,0,27,"[95, 5, 152, 155, 189, 2, 3]",293.7669402958816,367,False
107,0,27,"[111, 124, 102, 104, 10, 25, 28]",37.87675346028618,11,False
192,0,27,"[169, 195, 95, 189, 5, 152, 155]",298.37597368791927,405,False
200,0,27,"[100, 53, 182, 49, 157, 112, 174]",33.002431193575916,12,False
103,0,27,"[47, 123, 207, 11, 84, 29, 48]",33.50089372078131,13,False
198,0,27,"[196, 91, 195, 19, 5, 1, 2]",232.8399980288922,915,False
160,0,27,"[161, 142, 126, 39, 162, 85, 206]",37.14296766058964,21,False
80,0,27,"[84, 29, 11, 182, 48, 24, 100]",26.71388702075029,16,False
88,0,27,"[136, 128, 144, 143, 121, 1, 2]",129.9003603884792,134,True
168,0,27,"[169, 167, 31, 191, 148, 5, 130]",217.8062244622069,140,False
201,0,27,"[100, 53, 182, 157, 85, 49, 112]",30.002300390012312,14,False
205,0,27,"[180, 138, 185, 54, 149, 56, 126]",66.28132086139838,46,False
33,0,27,"[166, 136, 188, 184, 34, 121, 149]",95.85827531267545,63,False
194,0,27,"[1, 2, 34, 136, 91, 121, 120]",154.5364571261635,114,False
117,0,27,"[112, 100, 182, 85, 84, 53, 49]",32.00138514729881,24,True
7,0,27,"[95, 191, 5, 1, 2, 150, 34]",262.0256799277211,489,False
133,0,27,"[138, 149, 54, 185, 126, 180, 39]",59.85725553410804,32,False
140,0,27,"[180, 138, 54, 185, 126, 128, 56]",61.28167357006981,62,True
73,0,27,"[74, 24, 87, 77, 84, 184, 112]",35.71129402955468,36,True
156,0,27,"[169, 19, 95, 31, 191, 5, 167]",261.38068088693296,510,False
61,0,27,"[47, 207, 11, 48, 84, 29, 24]",34.14334283555001,22,False
99,0,27,"[11, 84, 29, 48, 24, 182, 207]",32.86055200457008,6,False
30,0,27,"[31, 169, 19, 148, 167, 166, 188]",166.43754944219978,274,False
110,0,27,"[47, 207, 11, 84, 29, 48, 24]",34.14095127669104,22,False
51,0,27,"[47, 11, 207, 84, 29, 48, 24]",34.14446466148713,24,False
145,0,27,"[148, 121, 188, 144, 136, 128, 167]",101.39975054999879,74,False
83,0,27,"[84, 29, 11, 182, 100, 48, 24]",26.714248465714046,16,False
109,0,27,"[47, 207, 11, 84, 29, 48, 24]",34.14458052971798,18,False
101,0,27,"[54, 138, 49, 39, 142, 56, 126]",47.1448408955523,45,True
177,0,27,"[67, 100, 85, 157, 182, 112, 39]",23.42896316635548,32,True
115,0,27,"[175, 128, 143, 43, 138, 56, 49]",61.28603435632044,76,False
208,0,27,"[11, 29, 84, 48, 24, 207, 182]",32.853982455316874,45,False
147,0,27,"[148, 167, 121, 188, 144, 130, 136]",110.83090911712527,111,True
69,0,27,"[87, 70, 184, 185, 206, 67, 85]",42.13956927569576,32,False
65,0,27,"[169, 31, 19, 148, 167, 5, 89]",189.28945137298948,259,False
94,0,27,"[148, 34, 191, 121, 5, 150, 167]",180.31989735883099,237,False
38,0,27,"[142, 126, 161, 138, 39, 162, 54]",36.42636868258687,71,False
108,0,27,"[47, 207, 11, 84, 29, 48, 123]",33.432359587294876,11,False
134,0,27,"[136, 43, 120, 128, 93, 164, 143]",77.00074539569374,45,False
40,0,27,"[126, 39, 142, 161, 138, 149, 54]",46.57335605351613,36,False
154,0,27,"[34, 121, 136, 120, 150, 1, 2]",158.20200156668628,214,False
63,0,27,"[89, 180, 148, 70, 188, 136, 185]",87.99202390485233,144,False
6,0,27,"[95, 191, 5, 1, 2, 150, 34]",262.0256799277211,367,False
107,0,27,"[47, 207, 11, 84, 29, 48, 123]",33.4327166687869,11,False
192,0,27,"[169, 191, 5, 95, 195, 148, 31]",280.3611495698442,405,False
200,0,27,"[100, 53, 182, 157, 49, 85, 112]",30.002334174034804,12,False
103,0,27,"[102, 111, 46, 104, 10, 14, 25]",27.949411470701584,13,False
198,0,27,"[199, 8, 90, 3, 152, 155, 151]",430.1923482024534,915,False
160,0,27,"[139, 125, 131, 158, 114, 92, 118]",30.8581083970818,21,True
80,0,27,"[25, 27, 28, 10, 173, 14, 174]",42.284431530917146,16,False
88,0,27,"[90, 129, 116, 52, 186, 42, 41]",92.40254132883979,134,False
168,0,27,"[155, 151, 152, 146, 13, 189, 153]",271.8896973758882,140,False
201,0,27,"[170, 173, 181, 158, 131, 139, 174]",24.8585670116372,14,False
205,0,27,"[132, 141, 55, 119, 44, 114, 129]",59.149376209542474,46,False
33,0,27,"[32, 165, 193, 35, 187, 17, 186]",84.89239600659317,63,False
194,0,27,"[90, 186, 42, 35, 41, 129, 116]",102.40358338603279,114,False
117,0,27,"[174, 173, 170, 181, 86, 16, 28]",34.57163185218749,24,False
7,0,27,"[96, 153, 152, 155, 151, 8, 3]",393.31950321743966,489,False
133,0,27,"[132, 141, 55, 44, 119, 131, 114]",50.00097882370266,32,False
140,0,27,"[141, 132, 55, 119, 114, 129, 118]",55.85994803313405,62,True
73,0,27,"[78, 174, 72, 17, 16, 76, 75]",35.715160709079356,36,True
156,0,27,"[153, 96, 152, 155, 151, 8, 189]",394.91099351090844,510,False
61,0,27,"[46, 111, 104, 102, 10, 14, 28]",29.028993547005157,22,True
99,0,27,"[10, 14, 104, 25, 27, 28, 181]",34.71357575051026,6,False
30,0,27,"[12, 146, 172, 32, 165, 13, 193]",73.85380746063645,274,False
110,0,27,"[46, 111, 102, 104, 10, 14, 28]",29.05665870866671,22,True
51,0,27,"[104, 46, 111, 10, 14, 25, 27]",30.73191959164454,24,True
145,0,27,"[146, 13, 12, 186, 172, 129, 141]",90.55650214780708,74,False
83,0,27,"[25, 27, 10, 28, 14, 173, 181]",35.99790752565927,16,False
109,0,27,"[111, 46, 102, 104, 10, 14, 28]",29.056878961046802,18,False
101,0,27,"[132, 131, 55, 158, 114, 139, 141]",37.716317200004546,45,True
177,0,27,"[16, 174, 170, 158, 173, 181, 86]",25.285655690939556,32,True
115,0,27,"[116, 52, 55, 129, 42, 41, 44]",72.56576874728192,76,True
208,0,27,"[10, 104, 28, 25, 27, 14, 173]",37.42803762688848,45,True
147,0,27,"[146, 13, 186, 12, 172, 129, 193]",91.96268596281433,111,False
69,0,27,"[92, 68, 86, 125, 16, 139, 72]",28.856801930311182,32,True
65,0,27,"[13, 12, 146, 172, 193, 186, 141]",89.12184930559161,259,False
94,0,27,"[35, 146, 189, 151, 155, 152, 32]",213.46358843966837,237,False
38,0,27,"[118, 131, 139, 114, 125, 119, 55]",44.00086790586546,71,False
108,0,27,"[46, 111, 102, 104, 10, 14, 25]",27.908400944193414,11,False
134,0,27,"[42, 41, 119, 129, 44, 118, 116]",60.71614913833949,45,False
40,0,27,"[131, 132, 125, 119, 44, 118, 55]",45.14525870133265,36,True
154,0,27,"[35, 186, 190, 146, 187, 32, 3]",126.10070969320778,214,False
63,0,27,"[12, 193, 172, 13, 141, 146, 132]",74.27897327333052,144,False
6,0,27,"[96, 153, 152, 155, 151, 8, 3]",393.31950321743966,367,False
107,0,27,"[46, 111, 102, 104, 10, 14, 25]",27.907628034613452,11,False
192,0,27,"[153, 189, 152, 155, 151, 35, 3]",292.64138658353113,405,False
200,0,27,"[170, 173, 181, 158, 131, 27, 174]",23.00096932187992,12,False
103,0,27,"[102, 111, 59, 122, 104, 207, 11]",28.492856585181297,13,False
198,0,27,"[199, 91, 90, 195, 3, 1, 152]",348.0184989914988,915,False
160,0,27,"[159, 125, 204, 162, 176, 118, 66]",30.85711828604771,21,True
80,0,27,"[84, 27, 11, 174, 181, 48, 176]",30.714622513224683,16,False
88,0,27,"[91, 90, 116, 144, 186, 52, 136]",116.39865495736045,134,False
168,0,27,"[167, 155, 152, 146, 13, 19, 12]",176.88914273075648,140,False
201,0,27,"[176, 181, 159, 204, 27, 174, 66]",27.00022333718987,14,False
205,0,27,"[56, 119, 184, 118, 204, 52, 193]",67.00084172904634,46,False
33,0,27,"[32, 166, 188, 136, 193, 184, 34]",76.43884021530242,63,False
194,0,27,"[91, 90, 136, 34, 186, 3, 1]",153.1564886923147,114,False
117,0,27,"[174, 84, 176, 181, 27, 48, 204]",31.000013641338455,24,True
7,0,27,"[152, 155, 3, 1, 4, 150, 167]",225.86795844347685,489,False
133,0,27,"[119, 56, 184, 204, 118, 176, 125]",45.42474787869089,32,False
140,0,27,"[119, 56, 118, 116, 12, 52, 204]",74.86011182420434,62,False
73,0,27,"[20, 174, 84, 75, 21, 184, 66]",33.56903207032424,36,True
156,0,27,"[19, 152, 155, 167, 0, 146, 3]",196.61094843302718,510,False
61,0,27,"[59, 111, 104, 102, 207, 11, 48]",32.44649837335258,22,False
99,0,27,"[11, 104, 27, 84, 181, 48, 174]",28.716766513364934,6,False
30,0,27,"[19, 12, 146, 172, 32, 13, 166]",90.26541816622074,274,False
110,0,27,"[111, 59, 102, 104, 207, 11, 84]",29.877712071608503,22,True
