,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,F,I,M,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
3635,0.35036496350364965,0.32432432432432434,0.38,0.08756660746003553,0.07854251012145749,0.08858603066439523,0.08841634023503077,0,1,0,6,9.086030310127471e+27,8.255594679655511e+55,1,0.05,0.5
3374,0.5036496350364964,0.5045045045045045,0.5,0.20515097690941386,0.18825910931174086,0.28705281090289614,0.16955791829882483,1,0,0,10,1.1201022393260279e+28,1.2546290265431822e+56,1,0.05,0.5
3669,0.6642335766423357,0.6576576576576576,0.56,0.2674955595026643,0.2603238866396761,0.25553662691652473,0.29266927811975374,0,1,0,9,1.2823271792738534e+28,1.6443629947044374e+56,1,0.05,0.5
2624,0.9270072992700731,0.8828828828828827,0.72,0.8481349911190054,0.9097165991902832,0.8671209540034073,0.5931729155008394,0,0,1,12,2.129178932195642e+28,4.533402925305774e+56,1,0.05,0.5
1372,0.708029197080292,0.6846846846846847,0.66,0.35968028419182946,0.3935222672064777,0.32793867120954007,0.3357582540570789,1,0,0,12,1.3782905855366072e+28,1.8996849381788436e+56,1,0.05,0.5
3419,0.6715328467153284,0.6756756756756757,0.54,0.41136767317939615,0.4327935222672065,0.47018739352640554,0.3094571908226077,0,0,1,8,1.6579121294527411e+28,2.7486726289865226e+56,1,0.05,0.5
2404,0.6204379562043797,0.6486486486486486,0.68,0.29591474245115457,0.24655870445344127,0.3194207836456559,0.3318410744264129,0,1,0,15,1.3224793982949505e+28,1.7489517589145743e+56,1,0.05,0.5
1855,0.5401459854014599,0.5135135135135135,0.44,0.19538188277087035,0.2230769230769231,0.17546848381601363,0.1639619473978735,0,1,0,9,1.112369250526259e+28,1.2373653495163512e+56,1,0.05,0.5
1189,0.8175182481751825,0.7837837837837838,0.84,0.5586145648312612,0.5919028340080972,0.6848381601362863,0.4286513710128707,0,0,1,12,1.9349137623185925e+28,3.7438912676098907e+56,1,0.05,0.5
2487,0.7299270072992702,0.7477477477477478,0.74,0.43499111900532866,0.4105263157894737,0.5894378194207837,0.33911583659764966,1,0,0,11,1.4946865217905139e+28,2.234087798422224e+56,1,0.05,0.5
2642,0.5036496350364964,0.5045045045045045,0.46,0.18117229129662524,0.18502024291497976,0.19761499148211242,0.1589255735870173,0,1,0,7,1.099023206317856e+28,1.2078520080251806e+56,1,0.05,0.5
1342,0.6642335766423357,0.6846846846846847,0.64,0.369449378330373,0.3850202429149797,0.39352640545144807,0.31505316172355896,0,1,0,10,1.3835799070797388e+28,1.9142933592747786e+56,1,0.05,0.5
4026,0.34306569343065696,0.33333333333333337,0.36,0.06589698046181172,0.06639676113360322,0.05621805792163543,0.06379406827084498,0,1,0,7,8.873602330048808e+27,7.874081831184764e+55,1,0.05,0.5
3445,0.5328467153284672,0.5495495495495496,0.58,0.20159857904085257,0.20242914979757085,0.21720613287904603,0.18019026301063235,0,1,0,8,1.1699478706475176e+28,1.3687780200326604e+56,1,0.05,0.5
990,0.6496350364963503,0.6576576576576576,0.64,0.38809946714031973,0.43198380566801625,0.37137989778534924,0.27476217123670954,1,0,0,9,1.3576089030600467e+28,1.8431019336679032e+56,1,0.05,0.5
3707,0.7956204379562045,0.7477477477477478,0.68,0.5387211367673179,0.651417004048583,0.536626916524702,0.37772803581421377,0,0,1,11,1.84114554296099e+28,3.3898169103651185e+56,1,0.05,0.5
791,0.5182481751824818,0.5045045045045045,0.54,0.1937833037300178,0.15222672064777326,0.21890971039182286,0.1846670397313934,1,0,0,10,1.1168700409061425e+28,1.2473986882736883e+56,1,0.05,0.5
2216,0.29197080291970806,0.29729729729729726,0.32,0.06376554174067496,0.0582995951417004,0.06047700170357751,0.06883044208170117,0,1,0,7,8.494182310100721e+27,7.215113311722803e+55,1,0.05,0.5
3410,0.41605839416058393,0.38738738738738737,0.42,0.12397868561278863,0.13157894736842105,0.13628620102214653,0.09848908785674314,0,1,0,6,9.853225945142756e+27,9.708606152603436e+55,1,0.05,0.5
3684,0.7153284671532847,0.6756756756756757,0.62,0.3394316163410302,0.3582995951417004,0.2862010221465077,0.3139339675433687,0,1,0,11,1.3592864112880393e+28,1.8476595479123167e+56,1,0.05,0.5
574,0.7007299270072993,0.6846846846846847,0.6,0.33960923623445827,0.33198380566801616,0.3356047700170358,0.38220481253497474,0,1,0,10,1.3674339299904443e+28,1.8698755528891114e+56,1,0.05,0.5
631,0.43795620437956206,0.44144144144144143,0.48,0.13516873889875666,0.12226720647773277,0.1567291311754685,0.15332960268606602,1,0,0,7,1.024070403670664e+28,1.0487201916741967e+56,1,0.05,0.5
3519,0.854014598540146,0.8108108108108109,0.72,0.6145648312611013,0.7016194331983806,0.58603066439523,0.49860100727476214,0,0,1,10,1.9394376851148935e+28,3.761418534443817e+56,1,0.05,0.5
47,0.4817518248175183,0.5045045045045045,0.48,0.15985790408525755,0.140080971659919,0.18228279386712096,0.1639619473978735,1,0,0,7,1.0702185041190659e+28,1.145367646558851e+56,1,0.05,0.5
2790,0.7153284671532847,0.6936936936936936,0.66,0.3559502664298401,0.4275303643724696,0.7385008517887565,0.3587017347509793,1,0,0,10,1.4720387747558884e+28,2.166898154384817e+56,1,0.05,0.5
3464,0.7372262773722629,0.7207207207207207,0.62,0.48063943161634104,0.4684210526315789,0.5034071550255537,0.3262451035254616,0,0,1,10,1.7416769433556974e+28,3.033438575016845e+56,1,0.05,0.5
3128,0.7299270072992702,0.7207207207207207,0.76,0.4103019538188277,0.43036437246963566,0.35519591141396933,0.1779518746502518,1,0,0,10,1.4210163158737225e+28,2.0192873699793268e+56,1,0.05,0.5
2433,0.7737226277372263,0.7567567567567568,0.72,0.5373001776198935,0.4336032388663968,0.5681431005110733,0.6172355903749301,1,0,0,16,1.5651075014198525e+28,2.4495614910006934e+56,1,0.05,0.5
967,0.5547445255474454,0.5585585585585586,0.54,0.269449378330373,0.29230769230769227,0.2649063032367973,0.1975377728035814,0,1,0,7,1.2069857495698674e+28,1.4568145996647346e+56,1,0.05,0.5
744,0.5839416058394161,0.5765765765765765,0.52,0.2955595026642984,0.21902834008097166,0.32623509369676323,0.29266927811975374,0,0,1,20,1.5079486895928642e+28,2.2739092504448363e+56,1,0.05,0.5
4156,0.5036496350364964,0.4954954954954955,0.44,0.17015985790408525,0.17327935222672064,0.17717206132879046,0.15948517067711246,0,0,1,8,1.3569136991778846e+28,1.8412147870166107e+56,1,0.05,0.5
1937,0.7226277372262774,0.7567567567567568,0.68,0.4690941385435169,0.45991902834008097,0.5068143100511073,0.400111919418019,0,0,1,9,1.77426455812834e+28,3.148014722230353e+56,1,0.05,0.5
2564,0.4671532846715329,0.45945945945945943,0.5,0.16589698046181173,0.17732793522267204,0.1465076660988075,0.12814773363178508,0,1,0,6,1.0674573166366854e+28,1.1394651228411927e+56,1,0.05,0.5
1221,0.29197080291970806,0.19819819819819814,0.38,0.05293072824156305,0.05870445344129554,0.04940374787052811,0.04476776720761051,0,1,0,5,8.291864188588118e+27,6.875501172199009e+55,1,0.05,0.5
1518,0.7883211678832118,0.8108108108108109,0.8,0.6010657193605684,0.6708502024291497,0.6320272572402045,0.45495243424734183,0,0,1,11,1.937677364673274e+28,3.754593569567164e+56,1,0.05,0.5
1224,0.31386861313868614,0.2882882882882883,0.38,0.06536412078152753,0.07125506072874493,0.05792163543441226,0.057638500279798534,0,1,0,6,8.709828406652805e+27,7.586111087333615e+55,1,0.05,0.5
3249,0.24817518248175183,0.2612612612612612,0.36,0.053463587921847244,0.05506072874493926,0.06132879045996593,0.05204252937884723,0,0,1,6,1.1066250729536198e+28,1.2246190520896044e+56,1,0.05,0.5
1252,0.40875912408759124,0.4324324324324324,0.44,0.11349911190053287,0.1234817813765182,0.11499148211243611,0.18634583100167879,0,1,0,7,1.0087717335847755e+28,1.0176204104796333e+56,1,0.05,0.5
1767,0.3795620437956205,0.33333333333333337,0.5,0.1966252220248668,0.2421052631578947,0.1575809199318569,0.15612758813654165,0,0,1,7,1.3005839619277216e+28,1.6915186420236093e+56,1,0.05,0.5
671,0.5401459854014599,0.5135135135135135,0.62,0.22895204262877444,0.19109311740890686,0.23850085178875638,0.22551762730833796,1,0,0,17,1.1723908031783572e+28,1.3745001953771935e+56,1,0.05,0.5
1658,0.6861313868613139,0.6936936936936936,0.68,0.322202486678508,0.3040485829959514,0.3739352640545145,0.3206491326245103,0,1,0,8,1.3791785797307293e+28,1.9021335547880717e+56,1,0.05,0.5
398,0.5912408759124088,0.6216216216216215,0.6,0.23658969804618118,0.20364372469635625,0.2316865417376491,0.2870733072188024,0,0,1,12,1.514846231606226e+28,2.294759105411583e+56,1,0.05,0.5
2955,0.759124087591241,0.7657657657657658,0.78,0.591651865008881,0.5574898785425101,0.7444633730834753,0.5221040850587576,0,0,1,15,1.9203506395694776e+28,3.6877465788949015e+56,1,0.05,0.5
1295,0.5766423357664234,0.5495495495495496,0.5,0.24369449378330377,0.29514170040485826,0.2308347529812607,0.1796306659205372,0,1,0,9,1.1857715957549119e+28,1.4060542772991502e+56,1,0.05,0.5
64,0.5693430656934307,0.5495495495495496,0.48,0.20230905861456483,0.18582995951417003,0.21890971039182286,0.20313374370453272,0,0,1,8,1.4271061036549483e+28,2.036631831089208e+56,1,0.05,0.5
1277,0.5109489051094891,0.48648648648648646,0.4,0.16003552397868562,0.1748987854251012,0.13713798977853495,0.14717403469501958,0,1,0,8,1.0592546190473747e+28,1.122020347973199e+56,1,0.05,0.5
3413,0.5255474452554745,0.5405405405405406,0.48,0.23570159857904088,0.26558704453441295,0.20528109028960817,0.20313374370453272,0,0,1,9,1.4284011034639155e+28,2.0403297123769314e+56,1,0.05,0.5
2976,0.43795620437956206,0.45045045045045035,0.46,0.14884547069271759,0.16801619433198378,0.1788756388415673,0.11807498601007274,0,1,0,8,1.0445730864627375e+28,1.0911329329622897e+56,1,0.05,0.5
3642,0.489051094890511,0.46846846846846846,0.48,0.17300177619893428,0.188663967611336,0.16354344122657583,0.1527700055959709,0,1,0,8,1.0812130142780422e+28,1.1690215822442098e+56,1,0.05,0.5
3267,0.3941605839416059,0.4324324324324324,0.46,0.1502664298401421,0.16680161943319835,0.20017035775127767,0.13038612199216562,1,0,0,10,1.0178099325490845e+28,1.035937058795572e+56,1,0.05,0.5
1815,0.7810218978102191,0.7567567567567568,0.74,0.47246891651865014,0.4493927125506073,0.4940374787052811,0.4857302742025741,1,0,0,11,1.5299144736755053e+28,2.3406382967617985e+56,1,0.05,0.5
3403,0.32116788321167883,0.3063063063063063,0.44,0.07051509769094139,0.04979757085020243,0.09540034071550255,0.08002238388360379,0,1,0,9,9.039678648046409e+27,8.171579005994616e+55,1,0.05,0.5
369,0.8175182481751825,0.8378378378378379,0.86,0.6069271758436946,0.5469635627530365,0.5042589437819421,0.5221040850587576,1,0,0,17,1.648190704387771e+28,2.716532598030257e+56,1,0.05,0.5
449,0.635036496350365,0.6486486486486486,0.6,0.2877442273534636,0.29190283400809713,0.26575809199318573,0.2870733072188024,1,0,0,18,1.2783496451838158e+28,1.6341778153415878e+56,1,0.05,0.5
3607,0.562043795620438,0.5315315315315315,0.56,0.2371225577264654,0.27246963562753035,0.2206132879045997,0.12926692781197535,0,0,1,8,1.4528657237429132e+28,2.110818811227019e+56,1,0.05,0.5
3082,0.9124087591240877,0.8648648648648648,0.8,0.7326820603907638,0.817004048582996,0.7879045996592846,0.5332960268606602,1,0,0,11,1.7931400886175663e+28,3.2153513774074136e+56,1,0.05,0.5
1631,0.6423357664233577,0.6306306306306305,0.58,0.2593250444049734,0.2441295546558704,0.2879045996592845,0.20033575825405706,0,1,0,12,1.2612733996070204e+28,1.5908105885562507e+56,1,0.05,0.5
2504,0.26277372262773724,0.2612612612612612,0.42,0.09875666074600355,0.09190283400809715,0.10562180579216354,0.0889759373251259,0,1,0,6,8.827412322509062e+27,7.792320831158482e+55,1,0.05,0.5
2599,0.7007299270072993,0.6936936936936936,0.6,0.40461811722912966,0.4530364372469635,0.4616695059625214,0.2915500839395635,0,0,1,8,1.687465493482956e+28,2.847539791695676e+56,1,0.05,0.5
2274,0.8248175182481752,0.8558558558558558,0.8,0.7184724689165186,0.6044534412955466,0.7197614991482113,0.7627308337996643,0,0,1,15,2.035463751833866e+28,4.143112685029598e+56,1,0.05,0.5
1595,0.5766423357664234,0.5495495495495496,0.62,0.24742451154529307,0.2246963562753036,0.268313458262351,0.24790151091214324,0,0,1,9,1.5011456718145885e+28,2.253438328007672e+56,1,0.05,0.5
3657,0.5912408759124088,0.5585585585585586,0.56,0.2561278863232682,0.26842105263157895,0.26064735945485523,0.20872971460548403,0,0,1,7,1.4923793469841648e+28,2.2271961153048824e+56,1,0.05,0.5
3935,0.5693430656934307,0.5675675675675674,0.46,0.26980461811722917,0.20931174089068824,0.26235093696763206,0.2870733072188024,0,0,1,11,1.4639444762862012e+28,2.14313342964888e+56,1,0.05,0.5
3904,0.6496350364963503,0.6756756756756757,0.66,0.29928952042628776,0.23279352226720645,0.29982964224872233,0.38780078343592606,0,0,1,16,1.6108207044123482e+28,2.5947433417634937e+56,1,0.05,0.5
3600,0.0656934306569343,0.05405405405405405,0.16,0.006216696269982239,0.004048582995951417,0.008517887563884158,0.006155567991046446,0,1,0,4,6.225915103500636e+27,3.876201887599734e+55,1,0.05,0.5
1854,0.5328467153284672,0.5045045045045045,0.56,0.17175843694493784,0.142914979757085,0.16098807495741058,0.2098489087856743,0,1,0,8,1.1285334796306386e+28,1.2735878146472368e+56,1,0.05,0.5
3003,0.7664233576642336,0.7387387387387387,0.7,0.4547069271758437,0.4987854251012146,0.5,0.3609401231113598,1,0,0,10,1.4959534493768978e+28,2.237876722702639e+56,1,0.05,0.5
2632,0.41605839416058393,0.39639639639639634,0.4,0.12575488454706926,0.1392712550607287,0.13032367972742762,0.10240626748740905,0,1,0,8,9.833256525610957e+27,9.669293389847047e+55,1,0.05,0.5
1844,0.44525547445255476,0.45045045045045035,0.48,0.11047957371225578,0.10161943319838056,0.09028960817717206,0.12870733072188023,0,1,0,7,1.0186924877409985e+28,1.0377343845799444e+56,1,0.05,0.5
1303,0.5912408759124088,0.5675675675675674,0.52,0.25008880994671406,0.2676113360323887,0.2402044293015332,0.22831561275881362,1,0,0,9,1.1926736172267984e+28,1.4224703572288557e+56,1,0.05,0.5
2541,0.8175182481751825,0.8198198198198199,0.72,0.5856127886323269,0.7020242914979757,0.4471890971039183,0.4879686625629546,1,0,0,9,1.6090136128591544e+28,2.5889248063660687e+56,1,0.05,0.5
2947,0.7372262773722629,0.7027027027027026,0.72,0.4152753108348135,0.38380566801619426,0.4676320272572403,0.3933967543368774,0,0,1,10,1.7425840504031159e+28,3.036599172719329e+56,1,0.05,0.5
180,0.6423357664233577,0.6936936936936936,0.72,0.33001776198934285,0.3194331983805668,0.3356047700170358,0.3262451035254616,0,0,1,14,1.6495059626842865e+28,2.7208699209310146e+56,1,0.05,0.5
1568,0.49635036496350365,0.46846846846846846,0.5,0.17353463587921847,0.16639676113360322,0.1626916524701874,0.16955791829882483,0,1,0,8,1.0878287492010846e+28,1.1833713875883963e+56,1,0.05,0.5
3048,0.6715328467153284,0.6756756756756757,0.58,0.34227353463587923,0.36315789473684207,0.3969335604770017,0.31952993844432004,0,1,0,8,1.3583942366448342e+28,1.8452349021499018e+56,1,0.05,0.5
1116,0.5766423357664234,0.5405405405405406,0.48,0.21225577264653642,0.23684210526315785,0.23253833049403752,0.15332960268606602,0,1,0,8,1.1578707832417557e+28,1.3406647506848767e+56,1,0.05,0.5
3117,0.49635036496350365,0.4774774774774775,0.4,0.1634103019538188,0.12874493927125505,0.1465076660988075,0.1510912143256855,1,0,0,8,1.0327828591506428e+28,1.0666404341553765e+56,1,0.05,0.5
3186,0.49635036496350365,0.4774774774774775,0.44,0.17264653641207814,0.18825910931174086,0.21124361158432708,0.14157806379406826,1,0,0,6,1.0675679637926011e+28,1.1397013573162804e+56,1,0.05,0.5
2839,0.6715328467153284,0.6486486486486486,0.6,0.3429840142095915,0.3728744939271255,0.34497444633730834,0.3055400111919418,1,0,0,10,1.3312166363176432e+28,1.7721377328088604e+56,1,0.05,0.5
1817,0.8102189781021899,0.7927927927927928,0.7,0.5591474245115453,0.5773279352226721,0.6379897785349233,0.4678231673195299,1,0,0,9,1.600547152450791e+28,2.5617511872183356e+56,1,0.05,0.5
383,0.49635036496350365,0.5045045045045045,0.48,0.19396092362344586,0.17935222672064777,0.20272572402044292,0.21432568550643535,0,0,1,12,1.3877238896334775e+28,1.925777593859468e+56,1,0.05,0.5
2739,0.4671532846715329,0.4324324324324324,0.38,0.12078152753108347,0.12712550607287448,0.10136286201022146,0.12870733072188023,0,1,0,7,9.990594950731605e+27,9.981198746958384e+55,1,0.05,0.5
909,0.29927007299270075,0.27927927927927926,0.3,0.062344582593250444,0.0728744939271255,0.059625212947189095,0.045886961387800775,0,1,0,7,8.389131648136803e+27,7.037752980977052e+55,1,0.05,0.5
1319,0.6204379562043797,0.5945945945945945,0.58,0.27708703374777977,0.2785425101214574,0.29557069846678025,0.24790151091214324,0,1,0,9,1.2617535960467027e+28,1.5920221371367857e+56,1,0.05,0.5
1498,0.7226277372262774,0.6756756756756757,0.72,0.39982238010657195,0.36153846153846153,0.5477001703577513,0.33743704532736424,0,0,1,11,1.7304644123927521e+28,2.994507082557793e+56,1,0.05,0.5
493,0.7664233576642336,0.7837837837837838,0.7,0.4451154529307283,0.38987854251012144,0.44378194207836463,0.46054840514829315,0,0,1,15,1.7819481471023827e+28,3.175339198961615e+56,1,0.05,0.5
3735,0.708029197080292,0.6846846846846847,0.6,0.3648312611012434,0.3817813765182186,0.3909710391822828,0.3128147733631785,0,0,1,9,1.657067363382574e+28,2.745872246787675e+56,1,0.05,0.5
1539,0.3284671532846715,0.29729729729729726,0.36,0.06678507992895204,0.05425101214574898,0.07921635434412266,0.06099608282036933,0,1,0,7,8.741823537636804e+27,7.641947876318085e+55,1,0.05,0.5
1889,0.635036496350365,0.5765765765765765,0.5,0.233214920071048,0.24089068825910928,0.25809199318569,0.20313374370453272,0,0,1,7,1.4832794073484721e+28,2.2001178002640348e+56,1,0.05,0.5
2103,0.35766423357664234,0.35135135135135126,0.4,0.09431616341030195,0.091497975708502,0.09114139693356048,0.09121432568550643,0,0,1,9,1.2034378659420716e+28,1.4482626971832075e+56,1,0.05,0.5
1576,0.5255474452554745,0.5045045045045045,0.46,0.1602131438721137,0.16153846153846152,0.15587734241908008,0.15612758813654165,0,1,0,8,1.0892435867866118e+28,1.186451591355763e+56,1,0.05,0.5
3178,0.3649635036496351,0.3693693693693693,0.4,0.0852575488454707,0.08218623481781376,0.08603066439522998,0.08282036933407945,0,0,1,8,1.2055823509946224e+28,1.453428805029721e+56,1,0.05,0.5
472,0.43795620437956206,0.44144144144144143,0.48,0.12326820603907637,0.11862348178137651,0.10477001703577513,0.11303861219921654,0,1,0,9,1.0193841887074977e+28,1.0391441241868432e+56,1,0.05,0.5
2466,0.43065693430656937,0.4144144144144144,0.48,0.12966252220248667,0.11133603238866395,0.17632027257240204,0.11359820928931168,0,0,1,9,1.297185731710766e+28,1.6826908225539952e+56,1,0.05,0.5
3009,0.18248175182481755,0.16216216216216214,0.26,0.022557726465364122,0.021052631578947364,0.022998296422487227,0.018466703973139337,0,1,0,4,7.297214317564097e+27,5.324933679646245e+55,1,0.05,0.5
517,0.21897810218978106,0.1891891891891892,0.32,0.02877442273534636,0.023076923076923075,0.031516183986371384,0.029658645775041965,0,0,1,5,1.0453404087585351e+28,1.0927365701834614e+56,1,0.05,0.5
3300,0.708029197080292,0.7297297297297297,0.82,0.38898756660746003,0.3562753036437247,0.38160136286201024,0.4325685506435366,1,0,0,16,1.4624343730541234e+28,2.1387142954902067e+56,1,0.05,0.5
326,0.2773722627737227,0.2882882882882883,0.4,0.058614564831261096,0.0554655870445344,0.06558773424190802,0.06883044208170117,0,1,0,7,8.65226978552664e+27,7.48617724415372e+55,1,0.05,0.5
3576,0.6861313868613139,0.6846846846846847,0.62,0.3724689165186501,0.3534412955465587,0.3185689948892675,0.4325685506435366,1,0,0,11,1.3684418510632807e+28,1.8726330997414983e+56,1,0.05,0.5
3556,0.5912408759124088,0.5675675675675674,0.52,0.21207815275310837,0.21336032388663967,0.20357751277683134,0.217123670956911,0,1,0,9,1.1820956318844885e+28,1.397350082920388e+56,1,0.05,0.5
1822,0.8613138686131387,0.8378378378378379,0.72,0.5598579040852576,0.5558704453441295,0.6337308347529813,0.4913262451035254,0,0,1,11,1.9230317190781065e+28,3.6980509925804977e+56,1,0.05,0.5
1288,0.5474452554744526,0.5135135135135135,0.48,0.20728241563055064,0.20647773279352225,0.2393526405451448,0.1975377728035814,0,1,0,7,1.1429675026859152e+28,1.3063747121960776e+56,1,0.05,0.5
1302,0.5912408759124088,0.5765765765765765,0.6,0.2010657193605684,0.28744939271255054,0.22487223168654177,0.24790151091214324,0,1,0,8,1.2280282495861181e+28,1.5080533817815453e+56,1,0.05,0.5
942,0.489051094890511,0.4954954954954955,0.46,0.18596802841918297,0.20769230769230768,0.161839863713799,0.15612758813654165,0,1,0,7,1.0893362935727442e+28,1.186653560494804e+56,1,0.05,0.5
177,0.27007299270072993,0.27027027027027023,0.34,0.047246891651865006,0.039271255060728746,0.075809199318569,0.05204252937884723,0,1,0,8,8.347461174911646e+27,6.968010806665732e+55,1,0.05,0.5
2442,0.5036496350364964,0.46846846846846846,0.5,0.1605683836589698,0.14696356275303643,0.17717206132879046,0.1583659764969222,0,0,1,9,1.3597526546899641e+28,1.8489272819364048e+56,1,0.05,0.5
2449,0.35036496350364965,0.3423423423423423,0.42,0.09218472468916519,0.0874493927125506,0.09454855195911414,0.08953553441522104,1,0,0,9,9.150401754271371e+27,8.372985226457258e+55,1,0.05,0.5
2601,0.708029197080292,0.7297297297297297,0.66,0.4676731793960924,0.48218623481781375,0.5085178875638842,0.3933967543368774,1,0,0,10,1.4702108937986733e+28,2.1615200722442937e+56,1,0.05,0.5
3667,0.6642335766423357,0.5855855855855855,0.62,0.3635879218472469,0.35020242914979755,0.3739352640545145,0.3542249580302182,1,0,0,11,1.328518674998755e+28,1.7649618698204474e+56,1,0.05,0.5
3759,0.5839416058394161,0.5945945945945945,0.62,0.27708703374777977,0.2449392712550607,0.2862010221465077,0.2865137101287073,0,0,1,9,1.5350749283032813e+28,2.356455035505324e+56,1,0.05,0.5
2901,0.6277372262773724,0.6036036036036034,0.52,0.25488454706927177,0.2680161943319838,0.2393526405451448,0.23950755456071626,0,1,0,8,1.231263064788306e+28,1.5160087347118923e+56,1,0.05,0.5
1615,0.613138686131387,0.5945945945945945,0.6,0.26856127886323267,0.2708502024291498,0.29471890971039183,0.23111359820928928,0,1,0,8,1.259824827901642e+28,1.587158596997402e+56,1,0.05,0.5
1741,0.8029197080291972,0.7657657657657658,0.78,0.5126110124333926,0.4757085020242915,0.6609880749574106,0.4577504196978175,0,0,1,10,1.879221080406634e+28,3.531471869044677e+56,1,0.05,0.5
1829,0.34306569343065696,0.3153153153153153,0.34,0.06625222024866785,0.06234817813765182,0.05025553662691653,0.06883044208170117,0,1,0,6,8.750525948788053e+27,7.657170438041306e+55,1,0.05,0.5
2645,0.5255474452554745,0.5135135135135135,0.44,0.19307282415630556,0.23400809716599186,0.16609880749574107,0.1639619473978735,0,0,1,8,1.3820013461536948e+28,1.9099277207706245e+56,1,0.05,0.5
41,0.613138686131387,0.5945945945945945,0.54,0.2987566607460036,0.28947368421052627,0.3287904599659285,0.29826524902070506,1,0,0,14,1.2534949792550962e+28,1.571249663017734e+56,1,0.05,0.5
347,0.3065693430656935,0.29729729729729726,0.32,0.06731793960923624,0.06113360323886639,0.08943781942078365,0.057638500279798534,0,1,0,6,8.587944791281579e+27,7.37527957381004e+55,1,0.05,0.5
2533,0.7299270072992702,0.7297297297297297,0.74,0.4801065719360569,0.4647773279352227,0.5272572402044293,0.42585338556239505,0,0,1,10,1.7964165350832773e+28,3.227112367520608e+56,1,0.05,0.5
2196,0.35036496350364965,0.33333333333333337,0.36,0.07904085257548846,0.06963562753036436,0.08773424190800681,0.07442641298265248,0,1,0,11,9.001575062799554e+27,8.102835361121479e+55,1,0.05,0.5
887,0.7956204379562045,0.7747747747747747,0.62,0.5214920071047957,0.5048582995951417,0.5749574105621806,0.46614437604924447,1,0,0,9,1.5357406622201922e+28,2.3584993815965145e+56,1,0.05,0.5
1737,0.7883211678832118,0.8198198198198199,0.62,0.5525754884547069,0.6910931174089069,0.5724020442930154,0.39227756015668713,1,0,0,10,1.5732479898084853e+28,2.4751092374364397e+56,1,0.05,0.5
174,0.1532846715328467,0.11711711711711711,0.16,0.013321492007104795,0.011336032388663965,0.02555366269165247,0.012870733072188023,0,1,0,5,6.74629290363754e+27,4.551246794167024e+55,1,0.05,0.5
3329,0.6058394160583943,0.6126126126126125,0.6,0.23978685612788633,0.23157894736842102,0.24190800681431004,0.24790151091214324,1,0,0,10,1.2292094484835096e+28,1.510955868241134e+56,1,0.05,0.5
528,0.6423357664233577,0.6396396396396395,0.64,0.3413854351687389,0.3174089068825911,0.4293015332197615,0.2870733072188024,1,0,0,12,1.3350549369963816e+28,1.7823716847984126e+56,1,0.05,0.5
3581,0.7226277372262774,0.6936936936936936,0.64,0.4017761989342806,0.46558704453441296,0.36030664395229983,0.3206491326245103,0,0,1,9,1.6920527628772274e+28,2.863042552360459e+56,1,0.05,0.5
3975,0.4525547445255475,0.42342342342342343,0.54,0.14174067495559503,0.12834008097165991,0.16609880749574107,0.12926692781197535,0,1,0,6,1.0550813918281543e+28,1.1131967433820352e+56,1,0.05,0.5
3096,0.5839416058394161,0.5405405405405406,0.46,0.19822380106571938,0.19797570850202428,0.22913117546848386,0.17627308337996642,1,0,0,9,1.1335278277699533e+28,1.2848853363288688e+56,1,0.05,0.5
3183,0.635036496350365,0.6216216216216215,0.46,0.3225577264653641,0.32348178137651823,0.2989778534923339,0.3206491326245103,0,0,1,11,1.5412730639370612e+28,2.375522657617936e+56,1,0.05,0.5
2031,0.6861313868613139,0.6396396396396395,0.56,0.2936056838365897,0.29595141700404853,0.29642248722316866,0.2674874090654728,1,0,0,10,1.28387608471506e+28,1.6483378009032718e+56,1,0.05,0.5
2409,0.7445255474452556,0.7297297297297297,0.6,0.3765541740674956,0.29676113360323886,0.45570698466780246,0.3989927252378287,1,0,0,8,1.4060100741796266e+28,1.976864328694599e+56,1,0.05,0.5
2137,0.6715328467153284,0.6486486486486486,0.7,0.3394316163410302,0.3129554655870445,0.4131175468483816,0.34303301622831556,1,0,0,10,1.3682867462129987e+28,1.8722086198621552e+56,1,0.05,0.5
3936,0.5036496350364964,0.5495495495495496,0.46,0.18845470692717586,0.14696356275303643,0.1695059625212947,0.23111359820928928,1,0,0,13,1.0985789944871532e+28,1.2068758071284046e+56,1,0.05,0.5
3768,0.6277372262773724,0.6666666666666666,0.58,0.31154529307282414,0.2672064777327935,0.3696763202725724,0.29770565193060994,0,0,1,9,1.5861593797710034e+28,2.515901578035534e+56,1,0.05,0.5
3654,0.5839416058394161,0.5855855855855855,0.56,0.23658969804618118,0.20364372469635625,0.31090289608177174,0.22887520984890874,0,1,0,9,1.2222949072708906e+28,1.494004840340355e+56,1,0.05,0.5
960,0.5401459854014599,0.5495495495495496,0.5,0.23516873889875667,0.26842105263157895,0.19931856899488926,0.20033575825405706,0,0,1,7,1.440104390676407e+28,2.073900656045466e+56,1,0.05,0.5
3780,0.708029197080292,0.6936936936936936,0.74,0.42984014209591476,0.39999999999999997,0.5315161839863715,0.36541689983212083,0,0,1,10,1.750472312988064e+28,3.0641533185377827e+56,1,0.05,0.5
