,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
1070,1,2,3,1,2,2,acc,acc,0.1745435105180761,3,0.01,0.5
1075,1,2,3,2,1,1,acc,acc,0.2356346612270237,3,0.01,0.5
1078,1,2,3,2,2,1,acc,acc,0.20610406342432022,3,0.01,0.5
1079,1,2,3,2,2,2,acc,acc,0.07722636764721674,3,0.01,0.5
1096,1,1,0,1,2,1,acc,unacc,0.6111052598036594,3,0.01,0.5
1105,1,1,0,2,2,1,acc,acc,0.2759689398538622,3,0.01,0.5
1127,1,1,1,2,0,2,acc,acc,0.12097454985393113,3,0.01,0.5
1132,1,1,1,2,2,1,acc,acc,0.25187301487601027,3,0.01,0.5
1147,1,1,2,1,1,1,acc,unacc,0.5655216088093477,3,0.01,0.5
1153,1,1,2,2,0,1,acc,acc,0.24475826009989096,3,0.01,0.5
1159,1,1,2,2,2,1,acc,acc,0.23020083872681935,3,0.01,0.5
1171,1,1,3,1,0,1,acc,unacc,0.5759671196582831,3,0.01,0.5
1174,1,1,3,1,1,1,acc,unacc,0.5152059460443509,3,0.01,0.5
1180,1,1,3,2,0,1,acc,acc,0.21851664438618632,3,0.01,0.5
1181,1,1,3,2,0,2,acc,acc,0.10552890522574733,3,0.01,0.5
1186,1,1,3,2,2,1,acc,acc,0.2107944599553537,3,0.01,0.5
1225,1,0,1,1,0,1,acc,unacc,0.5847486688244294,3,0.01,0.5
1234,1,0,1,2,0,1,acc,acc,0.33881575360620525,3,0.01,0.5
1322,0,3,0,2,2,2,acc,acc,0.12457789832328059,3,0.01,0.5
1334,0,3,1,1,0,2,acc,acc,0.28563096880647526,3,0.01,0.5
1337,0,3,1,1,1,2,acc,acc,0.25470122692367736,3,0.01,0.5
1346,0,3,1,2,1,2,acc,acc,0.10252064137637011,3,0.01,0.5
1348,0,3,1,2,2,1,acc,acc,0.26974969433388213,3,0.01,0.5
1349,0,3,1,2,2,2,acc,acc,0.11708821312784434,3,0.01,0.5
1361,0,3,2,1,0,2,acc,acc,0.2540193923268862,3,0.01,0.5
1364,0,3,2,1,1,2,acc,acc,0.22774869886026858,3,0.01,0.5
1366,0,3,2,1,2,1,acc,unacc,0.6386858448946682,3,0.01,0.5
1373,0,3,2,2,1,2,acc,acc,0.09465273197470468,3,0.01,0.5
1375,0,3,2,2,2,1,acc,acc,0.24107124994202603,3,0.01,0.5
1376,0,3,2,2,2,2,acc,acc,0.11057437835567537,3,0.01,0.5
1397,0,3,3,2,0,2,acc,acc,0.08024920044104716,3,0.01,0.5
1400,0,3,3,2,1,2,acc,acc,0.08784238485865555,3,0.01,0.5
1402,0,3,3,2,2,1,acc,acc,0.21531613013225337,3,0.01,0.5
1441,0,2,1,1,0,1,acc,unacc,0.6857286377486989,3,0.01,0.5
1442,0,2,1,1,0,2,acc,acc,0.25593559494382323,3,0.01,0.5
1447,0,2,1,1,2,1,acc,unacc,0.5704511992665872,3,0.01,0.5
1468,0,2,2,1,0,1,acc,unacc,0.6297989962904452,3,0.01,0.5
1474,0,2,2,1,2,1,acc,unacc,0.5241877247407308,3,0.01,0.5
1483,0,2,2,2,2,1,acc,acc,0.26324770869459196,3,0.01,0.5
1504,0,2,3,2,0,1,acc,acc,0.23126678806776624,3,0.01,0.5
1507,0,2,3,2,1,1,acc,acc,0.22992592960882874,3,0.01,0.5
1522,0,1,0,1,0,1,acc,unacc,0.6461256975666783,3,0.01,0.5
1534,0,1,0,2,1,1,acc,acc,0.44541037298752606,3,0.01,0.5
1549,0,1,1,1,0,1,acc,unacc,0.5993180609820361,3,0.01,0.5
1552,0,1,1,1,1,1,acc,unacc,0.5871010028526672,3,0.01,0.5
1558,0,1,1,2,0,1,acc,acc,0.3717776348573156,3,0.01,0.5
1585,0,1,2,2,0,1,acc,acc,0.3497872794991392,3,0.01,0.5
1612,0,1,3,2,0,1,acc,acc,0.3297111027335195,3,0.01,0.5
1633,0,0,0,1,1,1,acc,good,0.8601138761621181,3,0.01,0.5
1666,0,0,1,2,0,1,acc,good,0.7262285291435848,3,0.01,0.5
1693,0,0,2,2,0,1,acc,good,0.7003784811820268,3,0.01,0.5
1711,0,0,3,1,0,1,acc,good,0.6918804147806592,3,0.01,0.5
1106,1,1,0,2,2,2,vgood,acc,0.6818488862454554,3,0.01,0.5
1124,1,1,1,1,2,2,vgood,acc,0.752434069120502,3,0.01,0.5
1151,1,1,2,1,2,2,vgood,acc,0.738699856885537,3,0.01,0.5
1157,1,1,2,2,1,2,vgood,acc,0.8177285637969066,3,0.01,0.5
1160,1,1,2,2,2,2,vgood,acc,0.6711302143547688,3,0.01,0.5
1184,1,1,3,2,1,2,vgood,acc,0.8133627108053194,3,0.01,0.5
1205,1,0,0,1,2,2,vgood,acc,0.46598533255613495,3,0.01,0.5
1214,1,0,0,2,2,2,vgood,vgood,0.45538146795339035,3,0.01,0.5
1232,1,0,1,1,2,2,vgood,acc,0.4519341891901253,3,0.01,0.5
1238,1,0,1,2,1,2,vgood,acc,0.5396576814633594,3,0.01,0.5
1256,1,0,2,1,1,2,vgood,acc,0.5503584108933939,3,0.01,0.5
1268,1,0,2,2,2,2,vgood,vgood,0.43178371404890425,3,0.01,0.5
1430,0,2,0,2,2,2,vgood,acc,0.4900942773658544,3,0.01,0.5
1448,0,2,1,1,2,2,vgood,acc,0.5506885862203866,3,0.01,0.5
1454,0,2,1,2,1,2,vgood,acc,0.6136977799956403,3,0.01,0.5
1472,0,2,2,1,1,2,vgood,acc,0.690011516490848,3,0.01,0.5
1475,0,2,2,1,2,2,vgood,acc,0.5389526131521352,3,0.01,0.5
1538,0,1,0,2,2,2,vgood,vgood,0.30218761326722604,3,0.01,0.5
1562,0,1,1,2,1,2,vgood,vgood,0.3695051091376374,3,0.01,0.5
1565,0,1,1,2,2,2,vgood,vgood,0.292953961301048,3,0.01,0.5
1580,0,1,2,1,1,2,vgood,vgood,0.37876197426795666,3,0.01,0.5
1592,0,1,2,2,2,2,vgood,vgood,0.2845257592455048,3,0.01,0.5
1637,0,0,0,1,2,2,vgood,vgood,0.2569616417792602,3,0.01,0.5
1688,0,0,2,1,1,2,vgood,vgood,0.2777672472693632,3,0.01,0.5
1697,0,0,2,2,1,2,vgood,vgood,0.30085799166809724,3,0.01,0.5
1700,0,0,2,2,2,2,vgood,vgood,0.253525727243544,3,0.01,0.5
1199,1,0,0,1,0,2,good,acc,0.7382081488290559,3,0.01,0.5
1202,1,0,0,1,1,2,good,acc,0.6757158516833699,3,0.01,0.5
1204,1,0,0,1,2,1,good,unacc,0.7289263022749367,3,0.01,0.5
1211,1,0,0,2,1,2,good,acc,0.5534771451409836,3,0.01,0.5
1213,1,0,0,2,2,1,good,acc,0.47506499969403565,3,0.01,0.5
1226,1,0,1,1,0,2,good,acc,0.7631026599332339,3,0.01,0.5
1240,1,0,1,2,2,1,good,acc,0.4971846311987375,3,0.01,0.5
1255,1,0,2,1,1,1,good,unacc,0.8535854942208515,3,0.01,0.5
1267,1,0,2,2,2,1,good,acc,0.520922676066821,3,0.01,0.5
1280,1,0,3,1,0,2,good,acc,0.8183225745299005,3,0.01,0.5
1550,0,1,1,1,0,2,good,acc,0.8427301639126707,3,0.01,0.5
1553,0,1,1,1,1,2,good,vgood,0.8036615828090021,3,0.01,0.5
1559,0,1,1,2,0,2,good,acc,0.7099131650620141,3,0.01,0.5
1579,0,1,2,1,1,1,good,unacc,0.9027349282937379,3,0.01,0.5
1582,0,1,2,1,2,1,good,unacc,0.811748460925684,3,0.01,0.5
1604,0,1,3,1,0,2,good,acc,0.9028805544096898,3,0.01,0.5
1613,0,1,3,2,0,2,good,acc,0.778890135326832,3,0.01,0.5
1615,0,1,3,2,1,1,good,acc,0.6708281977986384,3,0.01,0.5
1618,0,1,3,2,2,1,good,vgood,0.6349422483599657,3,0.01,0.5
1643,0,0,0,2,1,2,good,vgood,0.3840042225342208,3,0.01,0.5
1663,0,0,1,1,2,1,good,good,0.39254917676921663,3,0.01,0.5
1687,0,0,2,1,1,1,good,good,0.4246269958272763,3,0.01,0.5
1690,0,0,2,1,2,1,good,vgood,0.4120332472563946,3,0.01,0.5
1694,0,0,2,2,0,2,good,vgood,0.4199334684047877,3,0.01,0.5
1696,0,0,2,2,1,1,good,good,0.3187448048106427,3,0.01,0.5
1714,0,0,3,1,1,1,good,good,0.44262613906403847,3,0.01,0.5
1721,0,0,3,2,0,2,good,vgood,0.4469468710658832,3,0.01,0.5
661,2,1,0,1,1,1,unacc,unacc,0.06906539268678763,4,0.01,0.5
83,3,3,3,0,0,2,unacc,unacc,0.011791667269336533,4,0.01,0.5
1306,0,3,0,1,0,1,unacc,unacc,0.055627284015254644,4,0.01,0.5
91,3,3,3,1,0,1,unacc,unacc,0.008826617169348233,4,0.01,0.5
1299,0,3,0,0,1,0,unacc,unacc,0.0032526527342701065,4,0.01,0.5
516,2,3,3,0,1,0,unacc,unacc,0.0009569607066169076,4,0.01,0.5
1169,1,1,3,0,2,2,unacc,unacc,0.32770395210225534,4,0.01,0.5
1330,0,3,1,0,2,1,unacc,unacc,0.037851235036355124,4,0.01,0.5
13,3,3,0,1,1,1,unacc,unacc,0.011485749887556025,4,0.01,0.5
1059,1,2,3,0,2,0,unacc,unacc,0.005688421807091273,4,0.01,0.5
757,2,0,0,0,0,1,unacc,unacc,0.018591891894077204,4,0.01,0.5
955,1,3,3,1,0,1,unacc,unacc,0.03352693059991732,4,0.01,0.5
1653,0,0,1,0,2,0,unacc,unacc,0.10731528157276939,4,0.01,0.5
1328,0,3,1,0,1,2,unacc,unacc,0.13167640110875464,4,0.01,0.5
1659,0,0,1,1,1,0,unacc,unacc,0.21999642897209576,4,0.01,0.5
441,2,3,0,1,0,0,unacc,unacc,0.0021298426257056456,4,0.01,0.5
706,2,1,2,0,1,1,unacc,unacc,0.01768913269589546,4,0.01,0.5
1497,0,2,3,1,1,0,unacc,unacc,0.033701332801453154,4,0.01,0.5
191,3,2,3,0,0,2,unacc,unacc,0.020457219185778062,4,0.01,0.5
1492,0,2,3,0,2,1,unacc,unacc,0.07870245748029968,4,0.01,0.5
1571,0,1,2,0,1,2,unacc,unacc,0.5032472942078368,4,0.01,0.5
903,1,3,1,1,1,0,unacc,unacc,0.007678425336774417,4,0.01,0.5
776,2,0,0,2,0,2,unacc,acc,0.8651856974682449,4,0.01,0.5
726,2,1,2,2,2,0,unacc,unacc,0.09493857340290415,4,0.01,0.5
682,2,1,1,0,2,1,unacc,unacc,0.02765527758255561,4,0.01,0.5
668,2,1,0,2,0,2,unacc,acc,0.6186069834980229,4,0.01,0.5
685,2,1,1,1,0,1,unacc,unacc,0.04506977148266941,4,0.01,0.5
1436,0,2,1,0,1,2,unacc,unacc,0.25771695670457107,4,0.01,0.5
96,3,3,3,1,2,0,unacc,unacc,0.003882632511098595,4,0.01,0.5
1485,0,2,3,0,0,0,unacc,unacc,0.004418296660045085,4,0.01,0.5
346,3,0,0,2,1,1,unacc,unacc,0.23415273047631208,4,0.01,0.5
896,1,3,1,0,1,2,unacc,unacc,0.06345590837920824,4,0.01,0.5
1248,1,0,2,0,2,0,unacc,unacc,0.02372627332230122,4,0.01,0.5
161,3,2,1,2,2,2,unacc,acc,0.5603182365490759,4,0.01,0.5
597,2,2,2,0,1,0,unacc,unacc,0.0015507704582837618,4,0.01,0.5
1002,1,2,1,0,1,0,unacc,unacc,0.0029479636334095835,4,0.01,0.5
703,2,1,2,0,0,1,unacc,unacc,0.010619650690893311,4,0.01,0.5
814,2,0,2,0,1,1,unacc,unacc,0.03364710177334262,4,0.01,0.5
1539,0,1,1,0,0,0,unacc,unacc,0.010373822705989817,4,0.01,0.5
531,2,3,3,2,0,0,unacc,unacc,0.012909536962232852,4,0.01,0.5
262,3,1,1,2,0,1,unacc,unacc,0.09918633143281146,4,0.01,0.5
993,1,2,0,2,1,0,unacc,unacc,0.05817114835930915,4,0.01,0.5
1365,0,3,2,1,2,0,unacc,unacc,0.028172550025020095,4,0.01,0.5
1029,1,2,2,0,1,0,unacc,unacc,0.0031538111749508553,4,0.01,0.5
479,2,3,1,2,0,2,unacc,acc,0.31279842929587814,4,0.01,0.5
54,3,3,2,0,0,0,unacc,unacc,0.00026680079655305955,4,0.01,0.5
775,2,0,0,2,0,1,unacc,unacc,0.2890421887238648,4,0.01,0.5
1326,0,3,1,0,1,0,unacc,unacc,0.0034040640715861446,4,0.01,0.5
626,2,2,3,0,1,2,unacc,unacc,0.06473847864732807,4,0.01,0.5
360,3,0,1,1,0,0,unacc,unacc,0.006429660158709673,4,0.01,0.5
580,2,2,1,1,1,1,unacc,unacc,0.042063842195407354,4,0.01,0.5
9,3,3,0,1,0,0,unacc,unacc,0.0010802853537620926,4,0.01,0.5
356,3,0,1,0,1,2,unacc,unacc,0.08679234518631061,4,0.01,0.5
1635,0,0,0,1,2,0,unacc,unacc,0.37349757775128506,4,0.01,0.5
1100,1,1,0,2,0,2,unacc,acc,0.933370849298896,4,0.01,0.5
1163,1,1,3,0,0,2,unacc,unacc,0.1425650685442179,4,0.01,0.5
1701,0,0,3,0,0,0,unacc,unacc,0.03527075694817448,4,0.01,0.5
1003,1,2,1,0,1,1,unacc,unacc,0.019002909490082764,4,0.01,0.5
471,2,3,1,1,1,0,unacc,unacc,0.00386949393705659,4,0.01,0.5
1195,1,0,0,0,2,1,unacc,unacc,0.1674473280678377,4,0.01,0.5
588,2,2,1,2,1,0,unacc,unacc,0.031573687936151236,4,0.01,0.5
846,2,0,3,1,0,0,unacc,unacc,0.01573286141713921,4,0.01,0.5
942,1,3,2,2,2,0,unacc,unacc,0.06253237487485165,4,0.01,0.5
1176,1,1,3,1,2,0,unacc,unacc,0.048374938381904924,4,0.01,0.5
1574,0,1,2,0,2,2,unacc,vgood,0.7050250679213778,4,0.01,0.5
1396,0,3,3,2,0,1,unacc,unacc,0.24981110506886234,4,0.01,0.5
930,1,3,2,1,1,0,unacc,unacc,0.008301863800942303,4,0.01,0.5
142,3,2,1,0,2,1,unacc,unacc,0.007702574954548956,4,0.01,0.5
19,3,3,0,2,0,1,unacc,unacc,0.03203692172215151,4,0.01,0.5
996,1,2,0,2,2,0,unacc,unacc,0.09469669278543667,4,0.01,0.5
435,2,3,0,0,1,0,unacc,unacc,0.0007479803097149479,4,0.01,0.5
480,2,3,1,2,1,0,unacc,unacc,0.018214237157538435,4,0.01,0.5
125,3,2,0,1,2,2,unacc,unacc,0.17841236438961539,4,0.01,0.5
1671,0,0,1,2,2,0,unacc,vgood,0.773351842978822,4,0.01,0.5
481,2,3,1,2,1,1,unacc,unacc,0.10559123779679963,4,0.01,0.5
415,3,0,3,1,0,1,unacc,unacc,0.04636223003120051,4,0.01,0.5
543,2,2,0,0,1,0,unacc,unacc,0.0013244566503661538,4,0.01,0.5
1062,1,2,3,1,0,0,unacc,unacc,0.00956636594293433,4,0.01,0.5
369,3,0,1,2,0,0,unacc,unacc,0.029834779215987473,4,0.01,0.5
139,3,2,1,0,1,1,unacc,unacc,0.004608789256199393,4,0.01,0.5
885,1,3,0,2,1,0,unacc,unacc,0.03294855774827295,4,0.01,0.5
1194,1,0,0,0,2,0,unacc,unacc,0.025790553128472407,4,0.01,0.5
50,3,3,1,2,1,2,unacc,unacc,0.2776563458508223,4,0.01,0.5
537,2,3,3,2,2,0,unacc,unacc,0.03531832270025322,4,0.01,0.5
966,1,3,3,2,1,0,unacc,unacc,0.041401882529437016,4,0.01,0.5
1304,0,3,0,0,2,2,unacc,unacc,0.2153735799242944,4,0.01,0.5
87,3,3,3,0,2,0,unacc,unacc,0.0008136996918816191,4,0.01,0.5
33,3,3,1,0,2,0,unacc,unacc,0.0006889469155428909,4,0.01,0.5
1217,1,0,1,0,0,2,unacc,unacc,0.3024095915851492,4,0.01,0.5
567,2,2,1,0,0,0,unacc,unacc,0.0008537782198962871,4,0.01,0.5
158,3,2,1,2,1,2,unacc,acc,0.4099324673393658,4,0.01,0.5
1028,1,2,2,0,0,2,unacc,unacc,0.07329605635496102,4,0.01,0.5
1088,1,1,0,0,2,2,unacc,unacc,0.3438164884501474,4,0.01,0.5
466,2,3,1,0,2,1,unacc,unacc,0.00868120479820483,4,0.01,0.5
1459,0,2,2,0,0,1,unacc,unacc,0.027501658497063923,4,0.01,0.5
357,3,0,1,0,2,0,unacc,unacc,0.003808585797494714,4,0.01,0.5
25,3,3,0,2,2,1,unacc,unacc,0.08459902218036373,4,0.01,0.5
595,2,2,2,0,0,1,unacc,unacc,0.005922610207685684,4,0.01,0.5
901,1,3,1,1,0,1,unacc,unacc,0.02877197502664352,4,0.01,0.5
1223,1,0,1,0,2,2,unacc,acc,0.6298649310112784,4,0.01,0.5
564,2,2,0,2,2,0,unacc,unacc,0.048063615481607494,4,0.01,0.5
95,3,3,3,1,1,2,unacc,unacc,0.08665472572837982,4,0.01,0.5
1461,0,2,2,0,1,0,unacc,unacc,0.007118906538297944,4,0.01,0.5
1353,0,3,2,0,1,0,unacc,unacc,0.003607763000583559,4,0.01,0.5
1587,0,1,2,2,1,0,unacc,unacc,0.25964804224955823,4,0.01,0.5
1533,0,1,0,2,1,0,unacc,unacc,0.26938885022143755,4,0.01,0.5
845,2,0,3,0,2,2,unacc,unacc,0.2902055637256916,4,0.01,0.5
963,1,3,3,2,0,0,unacc,unacc,0.02517041768354032,4,0.01,0.5
819,2,0,2,1,0,0,unacc,unacc,0.014700839714978691,4,0.01,0.5
960,1,3,3,1,2,0,unacc,unacc,0.014980484387473798,4,0.01,0.5
704,2,1,2,0,0,2,unacc,unacc,0.06472213908241388,4,0.01,0.5
866,1,3,0,0,0,2,unacc,unacc,0.036162198042941046,4,0.01,0.5
219,3,1,0,0,1,0,unacc,unacc,0.0011708304661036493,4,0.01,0.5
1371,0,3,2,2,1,0,unacc,unacc,0.07469807098706316,4,0.01,0.5
1407,0,2,0,0,1,0,unacc,unacc,0.006979025070856275,4,0.01,0.5
133,3,2,0,2,2,1,unacc,unacc,0.1390776626333955,4,0.01,0.5
920,1,3,2,0,0,2,unacc,unacc,0.041459972866236164,4,0.01,0.5
1463,0,2,2,0,1,2,unacc,unacc,0.2514333945245154,4,0.01,0.5
99,3,3,3,2,0,0,unacc,unacc,0.006602312399947469,4,0.01,0.5
1162,1,1,3,0,0,1,unacc,unacc,0.024730562024704583,4,0.01,0.5
409,3,0,3,0,1,1,unacc,unacc,0.016837054253109326,4,0.01,0.5
798,2,0,1,1,2,0,unacc,unacc,0.03794321835655362,4,0.01,0.5
485,2,3,1,2,2,2,unacc,acc,0.5989568346996942,4,0.01,0.5
474,2,3,1,1,2,0,unacc,unacc,0.006470111453969583,4,0.01,0.5
1639,0,0,0,2,0,1,unacc,good,1.1654869418432652,4,0.01,0.5
1179,1,1,3,2,0,0,unacc,unacc,0.07846494359858538,4,0.01,0.5
274,3,1,2,0,1,1,unacc,unacc,0.008773949800689929,4,0.01,0.5
174,3,2,2,1,1,0,unacc,unacc,0.003733871766835544,4,0.01,0.5
1476,0,2,2,2,0,0,unacc,unacc,0.08375813898445494,4,0.01,0.5
918,1,3,2,0,0,0,unacc,unacc,0.001043956976861615,4,0.01,0.5
508,2,3,2,2,1,1,unacc,unacc,0.11355787847184799,4,0.01,0.5
1358,0,3,2,0,2,2,unacc,unacc,0.21316902648499517,4,0.01,0.5
306,3,1,3,1,0,0,unacc,unacc,0.004250846760740451,4,0.01,0.5
950,1,3,3,0,1,2,unacc,unacc,0.07258019826620643,4,0.01,0.5
1519,0,1,0,0,2,1,unacc,unacc,0.22693862625911676,4,0.01,0.5
1620,0,0,0,0,0,0,unacc,unacc,0.04135404843967738,4,0.01,0.5
196,3,2,3,0,2,1,unacc,unacc,0.009065091744176619,4,0.01,0.5
838,2,0,3,0,0,1,unacc,unacc,0.02165393719489189,4,0.01,0.5
16,3,3,0,1,2,1,unacc,unacc,0.019086081583366183,4,0.01,0.5
1566,0,1,2,0,0,0,unacc,unacc,0.010255198727125827,4,0.01,0.5
1278,1,0,3,1,0,0,unacc,unacc,0.03894586057071032,4,0.01,0.5
831,2,0,2,2,1,0,unacc,unacc,0.10415560326513312,4,0.01,0.5
433,2,3,0,0,0,1,unacc,unacc,0.002860578490236436,4,0.01,0.5
331,3,0,0,0,2,1,unacc,unacc,0.022696405343247423,4,0.01,0.5
178,3,2,2,1,2,1,unacc,unacc,0.03859998695993026,4,0.01,0.5
477,2,3,1,2,0,0,unacc,unacc,0.010957994566396238,4,0.01,0.5
236,3,1,0,2,0,2,unacc,acc,0.4021248611416502,4,0.01,0.5
623,2,2,3,0,0,2,unacc,unacc,0.039734563078747065,4,0.01,0.5
1713,0,0,3,1,1,0,unacc,unacc,0.20060687763186952,4,0.01,0.5
1044,1,2,2,2,0,0,unacc,unacc,0.04069905110238594,4,0.01,0.5
1487,0,2,3,0,0,2,unacc,unacc,0.16323612137685453,4,0.01,0.5
121,3,2,0,1,1,1,unacc,unacc,0.01995902094425715,4,0.01,0.5
146,3,2,1,1,0,2,unacc,unacc,0.07761349850744792,4,0.01,0.5
1513,0,1,0,0,0,1,unacc,unacc,0.07528700551237473,4,0.01,0.5
1336,0,3,1,1,1,1,unacc,unacc,0.09535445721115003,4,0.01,0.5
222,3,1,0,0,2,0,unacc,unacc,0.0019650465146659347,4,0.01,0.5
46,3,3,1,2,0,1,unacc,unacc,0.03471135694645145,4,0.01,0.5
1560,0,1,1,2,1,0,unacc,unacc,0.26139902795788167,4,0.01,0.5
156,3,2,1,2,1,0,unacc,unacc,0.01621517264522298,4,0.01,0.5
870,1,3,0,0,2,0,unacc,unacc,0.0025407780959795716,4,0.01,0.5
1085,1,1,0,0,1,2,unacc,unacc,0.21827744571640917,4,0.01,0.5
1320,0,3,0,2,2,0,unacc,unacc,0.10891789537238888,4,0.01,0.5
1626,0,0,0,0,2,0,unacc,unacc,0.12410531204957165,4,0.01,0.5
550,2,2,0,1,0,1,unacc,unacc,0.023655748479452652,4,0.01,0.5
1301,0,3,0,0,1,2,unacc,unacc,0.13120930888113835,4,0.01,0.5
64,3,3,2,1,0,1,unacc,unacc,0.008126508184028389,4,0.01,0.5
1084,1,1,0,0,1,1,unacc,unacc,0.037961874680422204,4,0.01,0.5
234,3,1,0,2,0,0,unacc,unacc,0.0156822347235979,4,0.01,0.5
865,1,3,0,0,0,1,unacc,unacc,0.005754095417348237,4,0.01,0.5
202,3,2,3,1,1,1,unacc,unacc,0.025407259190839245,4,0.01,0.5
17,3,3,0,1,2,2,unacc,unacc,0.11014143962001646,4,0.01,0.5
1125,1,1,1,2,0,0,unacc,unacc,0.06975511709157145,4,0.01,0.5
1167,1,1,3,0,2,0,unacc,unacc,0.010751797736851122,4,0.01,0.5
211,3,2,3,2,1,1,unacc,unacc,0.11006172055738223,4,0.01,0.5
1678,0,0,2,0,1,1,unacc,unacc,0.32111561093417795,4,0.01,0.5
364,3,0,1,1,1,1,unacc,unacc,0.06507134685299468,4,0.01,0.5
132,3,2,0,2,2,0,unacc,unacc,0.024779206430424666,4,0.01,0.5
613,2,2,2,2,0,1,unacc,unacc,0.11851376769787138,4,0.01,0.5
825,2,0,2,1,2,0,unacc,unacc,0.03996724074868043,4,0.01,0.5
886,1,3,0,2,1,1,unacc,unacc,0.17907966794175287,4,0.01,0.5
951,1,3,3,0,2,0,unacc,unacc,0.003177839311831925,4,0.01,0.5
106,3,3,3,2,2,1,unacc,unacc,0.10585779835344993,4,0.01,0.5
1,3,3,0,0,0,1,unacc,unacc,0.0014480570427953835,4,0.01,0.5
926,1,3,2,0,2,2,unacc,unacc,0.10899363458987937,4,0.01,0.5
1705,0,0,3,0,1,1,unacc,unacc,0.3029089378418494,4,0.01,0.5
58,3,3,2,0,1,1,unacc,unacc,0.002861202480608825,4,0.01,0.5
1387,0,3,3,1,0,1,unacc,unacc,0.06578007655135035,4,0.01,0.5
28,3,3,1,0,0,1,unacc,unacc,0.001573353358646861,4,0.01,0.5
483,2,3,1,2,2,0,unacc,unacc,0.030121382562674152,4,0.01,0.5
1681,0,0,2,0,2,1,unacc,unacc,0.47029223358750927,4,0.01,0.5
424,3,0,3,2,0,1,unacc,unacc,0.18682222981263522,4,0.01,0.5
975,1,2,0,0,1,0,unacc,unacc,0.0027772759593302655,4,0.01,0.5
651,2,1,0,0,1,0,unacc,unacc,0.00240922581629327,4,0.01,0.5
289,3,1,2,2,0,1,unacc,unacc,0.10668338201219668,4,0.01,0.5
1139,1,1,2,0,1,2,unacc,unacc,0.21455879592557692,4,0.01,0.5
116,3,2,0,0,2,2,unacc,unacc,0.043879789478109735,4,0.01,0.5
1182,1,1,3,2,1,0,unacc,unacc,0.12410573746086141,4,0.01,0.5
1332,0,3,1,1,0,0,unacc,unacc,0.009404792008985783,4,0.01,0.5
42,3,3,1,1,2,0,unacc,unacc,0.003288729665594319,4,0.01,0.5
585,2,2,1,2,0,0,unacc,unacc,0.019101940612983703,4,0.01,0.5
548,2,2,0,0,2,2,unacc,unacc,0.08562923423973909,4,0.01,0.5
1544,0,1,1,0,1,2,unacc,vgood,0.5364599943401068,4,0.01,0.5
463,2,3,1,0,1,1,unacc,unacc,0.005191835717761541,4,0.01,0.5
220,3,1,0,0,1,1,unacc,unacc,0.007497504452442501,4,0.01,0.5
1594,0,1,3,0,0,1,unacc,unacc,0.06723263020929254,4,0.01,0.5
74,3,3,2,2,0,2,unacc,unacc,0.19881248424819525,4,0.01,0.5
532,2,3,3,2,0,1,unacc,unacc,0.07690143643597976,4,0.01,0.5
1409,0,2,0,0,1,2,unacc,unacc,0.2724058050837149,4,0.01,0.5
816,2,0,2,0,2,0,unacc,unacc,0.00881424911779692,4,0.01,0.5
456,2,3,0,2,2,0,unacc,unacc,0.027832067550655804,4,0.01,0.5
1434,0,2,1,0,1,0,unacc,unacc,0.006959667087206209,4,0.01,0.5
852,2,0,3,1,2,0,unacc,unacc,0.042447425992434874,4,0.01,0.5
1543,0,1,1,0,1,1,unacc,unacc,0.11862455947513063,4,0.01,0.5
636,2,2,3,1,2,0,unacc,unacc,0.013304223119252093,4,0.01,0.5
468,2,3,1,1,0,0,unacc,unacc,0.0023123322689594717,4,0.01,0.5
39,3,3,1,1,1,0,unacc,unacc,0.0019655037457932765,4,0.01,0.5
115,3,2,0,0,2,1,unacc,unacc,0.007108247447260212,4,0.01,0.5
683,2,1,1,0,2,2,unacc,unacc,0.15662916377207872,4,0.01,0.5
964,1,3,3,2,0,1,unacc,unacc,0.14104163264656133,4,0.01,0.5
354,3,0,1,0,1,0,unacc,unacc,0.002271803473223945,4,0.01,0.5
110,3,2,0,0,0,2,unacc,unacc,0.016067939840984636,4,0.01,0.5
378,3,0,2,0,0,0,unacc,unacc,0.00146741532934628,4,0.01,0.5
150,3,2,1,1,2,0,unacc,unacc,0.005747410005388644,4,0.01,0.5
712,2,1,2,1,0,1,unacc,unacc,0.04835600342503189,4,0.01,0.5
579,2,2,1,1,1,0,unacc,unacc,0.006798486907125761,4,0.01,0.5
1272,1,0,3,0,1,0,unacc,unacc,0.014402268710961376,4,0.01,0.5
792,2,0,1,1,0,0,unacc,unacc,0.013798217616280188,4,0.01,0.5
710,2,1,2,0,2,2,unacc,unacc,0.16389462984695025,4,0.01,0.5
61,3,3,2,0,2,1,unacc,unacc,0.0047843406074667754,4,0.01,0.5
1490,0,2,3,0,1,2,unacc,unacc,0.2514979629059776,4,0.01,0.5
136,3,2,1,0,0,1,unacc,unacc,0.0027549597462378575,4,0.01,0.5
1621,0,0,0,0,0,1,unacc,unacc,0.2515309156638806,4,0.01,0.5
525,2,3,3,1,1,0,unacc,unacc,0.00456208325225288,4,0.01,0.5
820,2,0,2,1,0,1,unacc,unacc,0.08834825496445203,4,0.01,0.5
