,nodeName,nodeLayer,weightMap,currentInputs,currentOutputs,actualValue,currentPartialError,testID
13,HiddenNode-4-0,1,"{'Intercept': -1.1906038679817907, 'Clump_thickness': 0.19471972146087813, 'Uniformity_of_cell_size': 0.39656697830777426, 'Uniformity_of_cell_shape': 0.35965450405638333, 'Marginal_adhesion': 0.30416138274972454, 'Single_epithelial_cell_size': 0.14644745447442464, 'Bare_nuclei': 0.44502613455823087, 'Bland_chromatin': 0.22466845669586866, 'Normal_nucleoli': 0.3809283116432418, 'Mitoses': 0.14427695031746118}","[-0.30466330311102563, -1.06282666831359, -1.0298150766692415, -1.06534159171192, -1.1743319285957436, -0.942168084848529, -1.1244056048855504, -0.7131349980904467, -1.0241177530244674, -0.8690468365159322, -1.1526964039889793, -1.1060977175271185, -1.0197093519770057, -0.7251481697428481, -1.0428933532551534, -1.131060879382215, -1.1067405102069159, -1.0506664837259405, -1.1277332421338828, -1.0133793200293422, -1.059499031065258, -1.0944087054721028, -0.9461132825974696, -0.6501322983081345, -0.9409049639396709, -1.1526964039889793, -1.1743319285957436, -1.131060879382215, -1.0162279818517295, -1.1244056048855504, -0.7812139425961534, -1.1059531320610703, -1.02050130035323, -1.1526964039889793, -1.0429348842027097, -1.02050130035323, -1.109425354775451, -0.902680982007243, -1.0403991953306018, -1.0854078741735227, -1.1743319285957436, -1.1743319285957436, -1.059499031065258, -1.1027700802787863, -1.010530658206955, -1.06282666831359, -0.9955381384981334, -1.0844621929203544, -1.0824262449479696, -1.081134555672022, -1.0877898301686866, -1.1743319285957436, -1.0171736631048978, -0.9617288286739071, -1.0844621929203544, -1.044500581358534, -0.8785187115850768, -1.1493687667406471, -0.9876242097980215, -1.081134555672022, -1.1656407061266942, -1.06282666831359, -1.14400518151993, -1.1493687667406471, -0.8067990768413913, -1.1493687667406471, -1.1244056048855504, -0.8478721912634568, -1.0290309591191762, -1.1244056048855504, -1.0478282186068664, -1.0214469816063982, -1.109425354775451, -0.9829034451899494, -1.1223696569131658, -1.1114613027478357, -0.9363047587280886, -0.9996638349891812, -1.1743319285957436, -1.0877898301686866, -1.0253825460272536, -1.131060879382215, -1.0972651701878013, -0.8960257075105784, -1.0478282186068664, -0.8334188388248376, -0.9364763788752521, -1.1743319285957436, -0.9827188345294715, 0.41354806381691467, 0.5916120738029349, 0.09376408901165179, 0.4022889650576249, 1.2399335513579715, -0.43151786233687994, 0.2620042648997527, 0.508520966883776, 0.6431905835006466, -0.06600726896667752, 0.03800078888034486, 0.29179986447288875, -0.35383706993248754, -0.30775732127516786, 0.45989096714167155, 0.3405525889064922, 0.5922015823261431, 0.49117553645873024, -0.07187205250467255, 0.3232210183373765, 0.42371483563806756, -0.14182712964200883, 0.346497210479201, 0.731091025338179, 1.153210269207018, -0.3865066237633581, 0.6202782330266585, 0.06828422328291817, 0.028027457037221426, 0.5312984837577341, -0.0039198013740291415, 0.18471322403569435, 0.1190068208800934, 0.40553406375067236, -0.04073192328931552, 0.4674172079056045, -0.12077108718302387, 0.7724631412876724, 0.36585776333155384, 0.25280821811224397, -0.3713510418614918, 0.37374471278626786, 0.21493351938663463, 0.5287116701771915, -0.11265623452627938, 0.6144387422548361, 0.6416330836176758, 1.0057063198657281]","[0.4244178976529357, 0.2567696453818002, 0.26311995698208934, 0.2562899935875376, 0.23607286060211327, 0.28046260765445213, 0.24519500379795217, 0.3289064906390649, 0.26422608861069086, 0.2954526741948633, 0.23999691853870692, 0.24859911019535277, 0.2650840191113086, 0.32626032984512987, 0.2605921053867062, 0.2439653725149818, 0.24847905747471366, 0.2590971381880974, 0.24457966559671948, 0.26631903337981794, 0.2574052021506261, 0.25078899984406355, 0.2796671435957771, 0.3429597248244315, 0.28071758033490213, 0.23999691853870692, 0.23607286060211327, 0.2439653725149818, 0.2657627948659079, 0.24519500379795217, 0.3140583126307915, 0.2486261193940443, 0.2649297648044231, 0.23999691853870692, 0.2605841031229881, 0.2649297648044231, 0.2479780357142834, 0.28849986648864145, 0.26107297625190495, 0.2524839915396271, 0.23607286060211327, 0.23607286060211327, 0.2574052021506261, 0.24922122469126487, 0.26687601293806035, 0.2567696453818002, 0.2698195804681834, 0.2526625172460868, 0.2530471469850657, 0.25329137258505346, 0.2520346962129255, 0.23607286060211327, 0.26557830219190476, 0.27653218812728014, 0.2526625172460868, 0.260282537654921, 0.29348483227333116, 0.24060439926999888, 0.2713815960209812, 0.25329137258505346, 0.2376438508128815, 0.2567696453818002, 0.24158576397402484, 0.24060439926999888, 0.3085730121360128, 0.24060439926999888, 0.24519500379795217, 0.29987940437166033, 0.26327201608020995, 0.24519500379795217, 0.2596423604816497, 0.2647456419049743, 0.2479780357142834, 0.2723160567061216, 0.24557200112026328, 0.24759855694315897, 0.2816473680624434, 0.26900752055621346, 0.23607286060211327, 0.2520346962129255, 0.2639802727011807, 0.2439653725149818, 0.2502526697708767, 0.28986789991701006, 0.2596423604816497, 0.30292266034610726, 0.2816126468102594, 0.23607286060211327, 0.2723526406962838, 0.6019383320716063, 0.6437349447351788, 0.5234238634600749, 0.5992374841229344, 0.7755524477093587, 0.393763938364392, 0.5651289205253189, 0.6244596906289189, 0.6554743398179379, 0.4835041716282119, 0.5094990541472879, 0.5724367123438905, 0.4124522519096646, 0.4236622454816357, 0.6129883101959623, 0.5843247471395687, 0.643870131317825, 0.6203833195663753, 0.48203971749916624, 0.5801090378052319, 0.604371834790914, 0.4646025325193391, 0.5857679046581382, 0.6750446449067858, 0.7600967971305729, 0.40455854201080693, 0.6502818256867499, 0.5170644257611325, 0.5070064056152856, 0.6297859117359983, 0.49902005091122276, 0.5460474560645272, 0.5297166413623895, 0.600016549240079, 0.4898184268172418, 0.6147722622480633, 0.4698438732033707, 0.6840534796422852, 0.5904576901169156, 0.5628675779551913, 0.40821460260572645, 0.5923635222107224, 0.5535274735358652, 0.6291825793977563, 0.47186569045476, 0.6489526730689051, 0.655122528034874, 0.7321790288630659]",[],[],5
14,HiddenNode-5-0,1,"{'Intercept': -0.9278076622751316, 'Clump_thickness': 0.02432427548112173, 'Uniformity_of_cell_size': 0.16817454428739112, 'Uniformity_of_cell_shape': 0.14110732601150128, 'Marginal_adhesion': 0.08273624779589282, 'Single_epithelial_cell_size': 0.013768749557674513, 'Bare_nuclei': 0.16844763767774612, 'Bland_chromatin': 0.047399208516516224, 'Normal_nucleoli': 0.14205480767343212, 'Mitoses': 0.06852882479142594}","[-0.6439128378217476, -0.9102004333863896, -0.8934832774321247, -0.9006261414134272, -0.9262778012131677, -0.8627210708002786, -0.915744643765053, -0.7935961866187402, -0.8719890210587673, -0.8388118473327443, -0.9235751039374875, -0.91560582793775, -0.881135899942103, -0.7768393378235683, -0.8857852707164076, -0.9208724066618074, -0.907891968369636, -0.903710214240304, -0.9183085252134302, -0.8914840291999734, -0.9076365519380124, -0.8949206176550564, -0.8707133500912183, -0.7545107796263099, -0.8636353960118701, -0.9235751039374875, -0.9262778012131677, -0.9208724066618074, -0.902231157386652, -0.915744643765053, -0.8101732777597898, -0.8962399272365911, -0.8944165658671194, -0.9235751039374875, -0.8835002857090538, -0.8944165658671194, -0.9181697093861272, -0.850858997189921, -0.894217070185693, -0.9025246576941599, -0.9262778012131677, -0.9262778012131677, -0.9076365519380124, -0.9130419464893729, -0.8807369010132947, -0.9102004333863896, -0.889149987143062, -0.9129031306620697, -0.9142941758967306, -0.9103392492136926, -0.915467012110447, -0.9262778012131677, -0.8918526844187422, -0.8354960542862493, -0.9129031306620697, -0.8972245388830141, -0.8260864211955702, -0.9210112224891104, -0.8729367845508996, -0.9103392492136926, -0.9225410835510742, -0.9102004333863896, -0.919838386275394, -0.9210112224891104, -0.807339512388607, -0.9210112224891104, -0.915744643765053, -0.8287172143416612, -0.9010075169646238, -0.915744643765053, -0.8997884203313913, -0.8840380928992095, -0.9181697093861272, -0.8788432498282782, -0.9171356889997139, -0.9167786641514664, -0.8708739738285407, -0.8780948911576933, -0.9262778012131677, -0.915467012110447, -0.8709679784546221, -0.9208724066618074, -0.9116794902400415, -0.8457312342931667, -0.8997884203313913, -0.824940475019913, -0.8773551053970347, -0.9262778012131677, -0.8647231941025586, -0.3797204093547609, -0.35906480501037374, -0.48748166216666144, -0.3929718812852886, -0.14249756254953583, -0.6871093944074032, -0.4548796202510619, -0.40406187111324987, -0.3232686610981016, -0.5715627469606872, -0.5198054134163022, -0.461551179758563, -0.6697903712541279, -0.6650879706002597, -0.41626963343686263, -0.42179865765561764, -0.33897949338557243, -0.38306810949755676, -0.5751193817828445, -0.42853446564409026, -0.4206508832476211, -0.5990974269089655, -0.40027039229515027, -0.28601354263539824, -0.15131970407307127, -0.6945448125108122, -0.3351007156860534, -0.514032250140227, -0.5351311939433011, -0.37699288105423934, -0.5476130354165752, -0.4697990731045069, -0.5467368665804458, -0.4125941533233636, -0.5530144263178387, -0.3801442800742285, -0.5836530355954874, -0.2953631593256888, -0.41001974242155426, -0.43008013419401214, -0.6682463335702618, -0.42845045220988875, -0.4428332779722413, -0.3709146328626699, -0.5851196700571716, -0.3181713471993638, -0.3094556360544317, -0.15675916737999485]","[0.3443625734489193, 0.28695882412840806, 0.2903915246290438, 0.28892184211962935, 0.2836804777273132, 0.2967711496659633, 0.28582574530727056, 0.31139702047791135, 0.29484059670809143, 0.3017850816743905, 0.28423000260623454, 0.2858540825396721, 0.29294244784213697, 0.3150014805664297, 0.2919803647492249, 0.2847801687816831, 0.28743139933846235, 0.2882886443601205, 0.2853026692713898, 0.29080367086710895, 0.28748371519031485, 0.29009542939891353, 0.2951058903688221, 0.3198392199440366, 0.29658036725546527, 0.28423000260623454, 0.2836804777273132, 0.2847801687816831, 0.28859220973479244, 0.28582574530727056, 0.30785357248715206, 0.2898238059495425, 0.2901992448417941, 0.28423000260623454, 0.2924529591732462, 0.2901992448417941, 0.2853309753640264, 0.2992526943127449, 0.29024033940889393, 0.28853195588072367, 0.2836804777273132, 0.2836804777273132, 0.28748371519031485, 0.2863777644490492, 0.2930250981882548, 0.28695882412840806, 0.29128527138968335, 0.2864061344618659, 0.28612192038216666, 0.286930421382058, 0.2858824214568766, 0.2836804777273132, 0.2907276464231075, 0.30248421408987897, 0.2864061344618659, 0.2896211892511099, 0.30447321116329906, 0.2847518955598193, 0.29464358588335443, 0.286930421382058, 0.2844404140606915, 0.28695882412840806, 0.284990825353772, 0.2847518955598193, 0.30845771905736713, 0.2847518955598193, 0.28582574530727056, 0.3039163767579841, 0.28884349634163026, 0.28582574530727056, 0.2890939790024595, 0.29234168625976686, 0.2853309753640264, 0.2934175432969392, 0.2855418767115979, 0.2856147181109649, 0.2950724787750418, 0.293572719759601, 0.2836804777273132, 0.2858824214568766, 0.2950529257466434, 0.2847801687816831, 0.28665628457728515, 0.3003290945260536, 0.2890939790024595, 0.30471594171434746, 0.2937261657107139, 0.2836804777273132, 0.29635348055274446, 0.4061943326992984, 0.41118596911298516, 0.3804870028759659, 0.4030020859643706, 0.4644357682957867, 0.3346764110453155, 0.3882012209281811, 0.40033682408791227, 0.4198793572942935, 0.3608763073978122, 0.37289773566375495, 0.38661790547716995, 0.3385437817692944, 0.3395975973818177, 0.3974097377748978, 0.3960864273682941, 0.416057391600813, 0.40538712000727534, 0.3600563953552222, 0.3944763418856537, 0.3963610099862832, 0.3545502154097358, 0.4012473769669637, 0.42898009672884463, 0.46224209378718917, 0.333022820836273, 0.41700006050197524, 0.37424874871003877, 0.3693209157412335, 0.4068523818392955, 0.3664183801223968, 0.38466380141270823, 0.3666218117282685, 0.39829025527432865, 0.36516532224292664, 0.40609209893768716, 0.3580924640960422, 0.4266913867982402, 0.3989073872987422, 0.39410719642499653, 0.3388896271940955, 0.3944964099121469, 0.3910660632925054, 0.40832003252342164, 0.3577554104071293, 0.4211214690823327, 0.4232476174903027, 0.4608902637585927]",[],[],5
15,HiddenNode-6-0,1,"{'Intercept': -1.1175820525973268, 'Clump_thickness': 0.12972793359767978, 'Uniformity_of_cell_size': 0.3638625877417801, 'Uniformity_of_cell_shape': 0.3152853460042625, 'Marginal_adhesion': 0.24570050994042614, 'Single_epithelial_cell_size': 0.1168945094672208, 'Bare_nuclei': 0.3583092534295012, 'Bland_chromatin': 0.16910874269681755, 'Normal_nucleoli': 0.30321995691191816, 'Mitoses': 0.15404316225663162}","[-0.390360095860552, -1.0281470540912427, -0.9965737889895661, -1.0229649259796265, -1.1045937737676357, -0.9220301129077796, -1.0670140531683427, -0.7416895406108692, -0.9833576607373429, -0.8638054847267195, -1.0901795589234489, -1.056975483779616, -0.9828552010403161, -0.7408517550894547, -0.998992937568364, -1.0757653440792623, -1.0499936604475408, -1.015261212275382, -1.0713896986238025, -0.9883349148212981, -1.023771408635783, -1.0345303635444663, -0.9283959286462362, -0.6882854512398046, -0.9199886445996885, -1.0901795589234489, -1.1045937737676357, -1.0757653440792623, -0.9949429789474096, -1.0670140531683427, -0.796289178630941, -1.050199839950234, -0.9944559477676962, -1.0901795589234489, -0.9949069912477556, -0.9944559477676962, -1.0613511292350757, -0.8916950095803108, -1.002132092519676, -1.0376985923002562, -1.1045937737676357, -1.1045937737676357, -1.023771408635783, -1.0525998383241562, -0.9817268506951865, -1.0281470540912427, -0.9756660874680498, -1.0425612689354293, -1.0455109783763936, -1.0381856234799696, -1.046936914390889, -1.1045937737676357, -0.9900803023122364, -0.9079622758929693, -1.0425612689354293, -1.0075295638238446, -0.8516640304880789, -1.085803913467989, -0.9579443077942716, -1.0381856234799696, -1.0987921922976804, -1.0281470540912427, -1.0843779774534938, -1.085803913467989, -0.8054674329340139, -1.085803913467989, -1.0670140531683427, -0.8553158770180506, -1.0008469974311953, -1.0670140531683427, -1.0119052092793044, -0.989593271132523, -1.0613511292350757, -0.9580836438680732, -1.069963762609307, -1.0584014197941114, -0.9248795687242402, -0.9660785615593823, -1.1045937737676357, -1.046936914390889, -0.9753113268290664, -1.0757653440792623, -1.0484652874192149, -0.8829437186693913, -1.0119052092793044, -0.8413573458008985, -0.9274570238114541, -1.1045937737676357, -0.9563289262694286, 0.22085016309956118, 0.3483934782010796, -0.05156328256002207, 0.19631564464919138, 0.8701125723480929, -0.4836760207592722, 0.07217103119953583, 0.2617635149245312, 0.38346812554768417, -0.2135434227343238, -0.11515554851835108, 0.11141502981532869, -0.4510225178051146, -0.4403238265712297, 0.22900500666610824, 0.1508488554691907, 0.34957945435607196, 0.2341594208024793, -0.22525975101720463, 0.13590158749133496, 0.20194870324592906, -0.26232763680464843, 0.17735201759870622, 0.4486763413280377, 0.8037452421851412, -0.4640573510523931, 0.35805159648233986, -0.09011151531683881, -0.14260662448274786, 0.2988609155438191, -0.16750158591146436, -0.005816616602188018, -0.06716822109472909, 0.1664899555541155, -0.14798107871581312, 0.24161176297432752, -0.24681148787679053, 0.5092357560594281, 0.17742101750542738, 0.08225782544927496, -0.46068368443375896, 0.15846209850716186, 0.023305500422699632, 0.26428494991748797, -0.24717116085971658, 0.3677700127313839, 0.4023233362255123, 0.7318471297542088]","[0.4036306179619961, 0.2634434940468735, 0.26961558838894256, 0.2644502713899838, 0.2488801494749938, 0.28454442544680236, 0.25597134330256466, 0.3226347982857674, 0.2722260586522016, 0.29654488449848787, 0.25158446778487487, 0.257887867803265, 0.2723256168728837, 0.32281791646124364, 0.2691394679283718, 0.2543082221386431, 0.2592263181877839, 0.2659514861627387, 0.2551388917669001, 0.27124108857576446, 0.264293427150943, 0.2622067418846105, 0.2832502590953308, 0.334414591627802, 0.28496020804574385, 0.25158446778487487, 0.2488801494749938, 0.2543082221386431, 0.26993685306437964, 0.25597134330256466, 0.31081985861259326, 0.259186727908705, 0.2700328435145103, 0.25158446778487487, 0.2699439452532006, 0.2700328435145103, 0.2570513368228183, 0.2907601608489107, 0.26852243310622453, 0.2615942961168576, 0.2488801494749938, 0.2488801494749938, 0.264293427150943, 0.2587261730971557, 0.27254927314688693, 0.2634434940468735, 0.27375257253504903, 0.2606560977623117, 0.26008804744522723, 0.2615002307731675, 0.25981373099297167, 0.2488801494749938, 0.27089621673225023, 0.2874169995471093, 0.2606560977623117, 0.2674635973265392, 0.299083905698851, 0.252409252063827, 0.2772899674257964, 0.2615002307731675, 0.24996626958660242, 0.2634434940468735, 0.252678419492915, 0.252409252063827, 0.3088571983657483, 0.252409252063827, 0.25597134330256466, 0.29831892129709375, 0.2687749241620574, 0.25597134330256466, 0.26660716380561056, 0.27099242170262755, 0.2570513368228183, 0.2772620453094837, 0.25540997558330697, 0.25761506395074524, 0.28396469268746405, 0.2756628176913556, 0.2488801494749938, 0.25981373099297167, 0.27382310890400696, 0.2543082221386431, 0.25951991664058627, 0.29256813967902817, 0.26660716380561056, 0.30124898831675234, 0.2834409139178675, 0.2488801494749938, 0.2776138067078544, 0.5549892149510942, 0.586227947431444, 0.4871120347470122, 0.5489218918669988, 0.7047691214222245, 0.38138446299785106, 0.5180349303310738, 0.5650697533116065, 0.5947092995723122, 0.4468160932445136, 0.4712428843799008, 0.5278249800676935, 0.38911768080249975, 0.39166381056947497, 0.5570023532096996, 0.5376408632529597, 0.5865155939807234, 0.5582738322764156, 0.4439219876177361, 0.5339232016206102, 0.5503162866725942, 0.4347916098441273, 0.5442221524520258, 0.6103244761902281, 0.6907750542029428, 0.3860237498804121, 0.5885686988193193, 0.4774873528272837, 0.46440864086085276, 0.5741640345644711, 0.45822223700649156, 0.49854584994930906, 0.4832142550903309, 0.541526610491859, 0.4630720942420917, 0.5601108046055548, 0.43860845557394884, 0.6246273007669704, 0.5442392674403433, 0.520552868677374, 0.38682364744633546, 0.5395328359871399, 0.5058261114054667, 0.565689334138178, 0.43851989486399034, 0.5909200251924527, 0.5992457383967997, 0.675210481540156]",[],[],5
16,Clump_thickness,2,"{'Intercept': -0.21897237310487538, 'HiddenNode-0-0': 0.20411194369310137, 'HiddenNode-1-0': 0.17839173064080896, 'HiddenNode-2-0': 0.2572617083172473, 'HiddenNode-3-0': 0.18823765187221186, 'HiddenNode-4-0': 0.33601751335028474, 'HiddenNode-5-0': 0.11984968816032882, 'HiddenNode-6-0': 0.2590739392006939}",[],[],[],[],5
17,Uniformity_of_cell_size,2,"{'Intercept': -0.6553273838518633, 'HiddenNode-0-0': 0.37689438223598315, 'HiddenNode-1-0': 0.3337401456217357, 'HiddenNode-2-0': 0.4455249256784419, 'HiddenNode-3-0': 0.3311660096323645, 'HiddenNode-4-0': 0.506892079436488, 'HiddenNode-5-0': 0.17728867651074665, 'HiddenNode-6-0': 0.43822117656058196}",[],[],[],[],5
18,Uniformity_of_cell_shape,2,"{'Intercept': -0.6416760800679266, 'HiddenNode-0-0': 0.3310323899734195, 'HiddenNode-1-0': 0.2910533877092098, 'HiddenNode-2-0': 0.38244338520085297, 'HiddenNode-3-0': 0.29994066909984646, 'HiddenNode-4-0': 0.45345102963429373, 'HiddenNode-5-0': 0.16486214340536534, 'HiddenNode-6-0': 0.3954832232591796}",[],[],[],[],5
19,Marginal_adhesion,2,"{'Intercept': -0.45823217817729966, 'HiddenNode-0-0': 0.24739322957907325, 'HiddenNode-1-0': 0.22963806889177146, 'HiddenNode-2-0': 0.3624490285218936, 'HiddenNode-3-0': 0.2582238942335289, 'HiddenNode-4-0': 0.3816207783592728, 'HiddenNode-5-0': 0.12870151592765802, 'HiddenNode-6-0': 0.3182932909396442}",[],[],[],[],5
20,Single_epithelial_cell_size,2,"{'Intercept': -0.26223385709302416, 'HiddenNode-0-0': 0.21291044173525472, 'HiddenNode-1-0': 0.1748754889721208, 'HiddenNode-2-0': 0.24353189281628776, 'HiddenNode-3-0': 0.18449626504782654, 'HiddenNode-4-0': 0.2730126390879398, 'HiddenNode-5-0': 0.09351020509589125, 'HiddenNode-6-0': 0.2372495070217831}",[],[],[],[],5
21,Bare_nuclei,2,"{'Intercept': -0.6731629350281468, 'HiddenNode-0-0': 0.3606306530000996, 'HiddenNode-1-0': 0.30989148002911704, 'HiddenNode-2-0': 0.4577544515670497, 'HiddenNode-3-0': 0.3545433321453746, 'HiddenNode-4-0': 0.5426199711207567, 'HiddenNode-5-0': 0.1911605707886627, 'HiddenNode-6-0': 0.43226983017851606}",[],[],[],[],5
22,Bland_chromatin,2,"{'Intercept': -0.34593509771006525, 'HiddenNode-0-0': 0.21980588131804188, 'HiddenNode-1-0': 0.2072306369571761, 'HiddenNode-2-0': 0.2702999778572462, 'HiddenNode-3-0': 0.21377909479433047, 'HiddenNode-4-0': 0.32101063016028325, 'HiddenNode-5-0': 0.10987793628930308, 'HiddenNode-6-0': 0.2633926871102027}",[],[],[],[],5
23,Normal_nucleoli,2,"{'Intercept': -0.5888306030071052, 'HiddenNode-0-0': 0.32625554242578547, 'HiddenNode-1-0': 0.28227807378744196, 'HiddenNode-2-0': 0.4064974080930318, 'HiddenNode-3-0': 0.30849053172000573, 'HiddenNode-4-0': 0.4756145845934095, 'HiddenNode-5-0': 0.17514546098699038, 'HiddenNode-6-0': 0.37888976732450236}",[],[],[],[],5
24,Mitoses,2,"{'Intercept': -0.17073555191913461, 'HiddenNode-0-0': 0.11408109149343254, 'HiddenNode-1-0': 0.0937761622151359, 'HiddenNode-2-0': 0.1233301939090055, 'HiddenNode-3-0': 0.10426896746245728, 'HiddenNode-4-0': 0.10866176702125073, 'HiddenNode-5-0': 0.05570231737751975, 'HiddenNode-6-0': 0.12847181660121493}",[],[],[],[],5
0,Clump_thickness,0,{},[],"[0.2222222222222222, 0.4444444444444444, 0.2222222222222222, 0.2222222222222222, 0.0, 0.5555555555555556, 0.0, 0.7777777777777778, 0.0, 0.4444444444444444, 0.1111111111111111, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.0, 0.2222222222222222, 0.3333333333333333, 0.4444444444444444, 0.1111111111111111, 0.0, 0.2222222222222222, 0.5555555555555556, 0.0, 0.4444444444444444, 0.0, 0.4444444444444444, 0.1111111111111111, 0.2222222222222222, 0.4444444444444444, 0.3333333333333333, 0.4444444444444444, 0.3333333333333333, 0.1111111111111111, 0.0, 0.0, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.5555555555555556, 0.2222222222222222, 0.4444444444444444, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.2222222222222222, 0.0, 0.2222222222222222, 0.2222222222222222, 0.0, 0.4444444444444444, 0.1111111111111111, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.4444444444444444, 0.0, 0.4444444444444444, 0.2222222222222222, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.1111111111111111, 0.5555555555555556, 0.4444444444444444, 0.0, 0.4444444444444444, 0.0, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.4444444444444444, 0.2222222222222222, 0.4444444444444444, 0.0, 0.2222222222222222, 0.2222222222222222, 1.0, 0.3333333333333333, 0.7777777777777778, 0.8888888888888888, 0.6666666666666666, 1.0, 0.6666666666666666, 0.5555555555555556, 1.0, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 1.0, 1.0, 0.8888888888888888, 0.4444444444444444, 1.0, 1.0, 0.6666666666666666, 0.7777777777777778, 0.8888888888888888, 0.4444444444444444, 0.5555555555555556, 0.7777777777777778, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 1.0, 1.0, 1.0, 0.7777777777777778, 1.0, 1.0, 0.3333333333333333, 0.7777777777777778, 0.7777777777777778, 0.4444444444444444, 0.8888888888888888, 0.4444444444444444, 0.5555555555555556, 1.0, 0.7777777777777778, 1.0, 0.4444444444444444, 0.4444444444444444, 0.2222222222222222, 0.7777777777777778]",[],[],6
1,Uniformity_of_cell_size,0,{},[],"[0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.2222222222222222, 0.0, 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.1111111111111111, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.7777777777777778, 0.8888888888888888, 1.0, 0.2222222222222222, 0.6666666666666666, 0.5555555555555556, 0.7777777777777778, 0.2222222222222222, 0.5555555555555556, 0.4444444444444444, 0.1111111111111111, 0.0, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.4444444444444444, 0.3333333333333333, 0.7777777777777778, 0.6666666666666666, 0.4444444444444444, 1.0, 0.5555555555555556, 1.0, 0.3333333333333333, 0.7777777777777778, 0.3333333333333333, 0.2222222222222222, 1.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.5555555555555556, 1.0, 0.6666666666666666, 0.5555555555555556, 1.0, 1.0, 0.7777777777777778, 0.2222222222222222, 0.4444444444444444, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.5555555555555556, 0.4444444444444444, 1.0]",[],[],6
2,Uniformity_of_cell_shape,0,{},[],"[0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.2222222222222222, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.1111111111111111, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.5555555555555556, 0.8888888888888888, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.4444444444444444, 0.5555555555555556, 0.4444444444444444, 0.2222222222222222, 0.0, 0.7777777777777778, 0.7777777777777778, 0.6666666666666666, 0.4444444444444444, 0.2222222222222222, 0.6666666666666666, 0.7777777777777778, 0.4444444444444444, 1.0, 0.6666666666666666, 1.0, 0.5555555555555556, 0.3333333333333333, 0.5555555555555556, 0.5555555555555556, 1.0, 0.3333333333333333, 0.5555555555555556, 0.4444444444444444, 0.5555555555555556, 0.7777777777777778, 0.7777777777777778, 0.3333333333333333, 1.0, 1.0, 0.8888888888888888, 0.3333333333333333, 0.7777777777777778, 0.6666666666666666, 0.6666666666666666, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 1.0]",[],[],6
