,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
174,250.0,512.0,4000.0,0.0,4.0,7.0,50,43,26,105.0,3025.0,4
136,50.0,2000.0,16000.0,24.0,6.0,16.0,65,30,14,54.0,121.0,4
69,105.0,2000.0,4000.0,8.0,3.0,19.0,32,44,26,75.0,1849.0,4
132,100.0,1000.0,8000.0,24.0,2.0,6.0,26,45,27,74.33333333333333,2336.111111111111,4
63,75.0,2000.0,8000.0,64.0,1.0,38.0,144,1,0,339.7692307692308,38325.591715976334,4
4,29.0,8000.0,16000.0,32.0,8.0,16.0,132,1,0,339.7692307692308,43168.05325443787,4
26,320.0,256.0,6000.0,0.0,1.0,6.0,33,37,23,26.91304347826087,37.051039697542514,4
131,100.0,1000.0,8000.0,0.0,2.0,6.0,16,45,27,74.33333333333333,3402.7777777777774,4
100,203.0,1000.0,2000.0,0.0,1.0,5.0,24,40,24,47.0,529.0,4
19,110.0,5000.0,5000.0,142.0,8.0,64.0,120,1,0,339.7692307692308,48298.51479289941,4
180,160.0,2000.0,8000.0,32.0,1.0,13.0,109,1,0,339.7692307692308,53254.43786982249,4
96,26.0,16000.0,32000.0,64.0,8.0,24.0,465,1,0,339.7692307692308,15682.745562130176,4
39,50.0,1000.0,4000.0,8.0,3.0,5.0,26,43,26,105.0,6241.0,4
64,75.0,2000.0,16000.0,64.0,1.0,38.0,144,1,0,339.7692307692308,38325.591715976334,4
27,320.0,256.0,3000.0,4.0,1.0,3.0,27,37,23,26.91304347826087,0.007561436672967622,4
145,60.0,2000.0,16000.0,64.0,5.0,8.0,74,1,0,339.7692307692308,70633.28402366865,4
126,50.0,2000.0,8000.0,8.0,3.0,6.0,45,30,14,54.0,81.0,4
191,26.0,8000.0,32000.0,64.0,12.0,16.0,248,1,0,339.7692307692308,8421.591715976332,4
178,160.0,1000.0,4000.0,8.0,1.0,14.0,38,40,24,47.0,81.0,4
99,480.0,96.0,512.0,0.0,1.0,1.0,6,37,23,26.91304347826087,437.35538752362953,4
17,143.0,512.0,5000.0,0.0,7.0,32.0,28,43,26,105.0,5929.0,4
0,125.0,256.0,6000.0,256.0,16.0,128.0,198,1,0,339.7692307692308,20098.51479289941,4
155,38.0,8000.0,32000.0,64.0,8.0,24.0,326,1,0,339.7692307692308,189.59171597633147,4
128,50.0,2000.0,16000.0,24.0,1.0,6.0,70,47,28,56.0,196.0,4
71,75.0,3000.0,8000.0,8.0,3.0,48.0,64,48,29,158.5,8930.25,4
40,50.0,1000.0,8000.0,8.0,3.0,5.0,36,30,14,54.0,324.0,4
148,72.0,4000.0,16000.0,64.0,8.0,16.0,143,1,0,339.7692307692308,38718.130177514795,4
12,60.0,2000.0,8000.0,65.0,1.0,8.0,92,1,0,339.7692307692308,61389.591715976334,4
97,26.0,8000.0,32000.0,0.0,8.0,24.0,277,48,29,158.5,14042.25,4
13,50.0,4000.0,16000.0,65.0,1.0,8.0,138,1,0,339.7692307692308,40710.8224852071,4
208,480.0,1000.0,4000.0,0.0,0.0,0.0,45,37,23,26.91304347826087,327.1379962192816,4
38,50.0,2000.0,8000.0,8.0,1.0,5.0,71,47,28,56.0,225.0,4
110,900.0,1000.0,4000.0,8.0,1.0,2.0,22,37,23,26.91304347826087,24.13799621928168,4
1,29.0,8000.0,32000.0,32.0,8.0,32.0,269,1,0,339.7692307692308,5008.28402366864,4
207,480.0,512.0,8000.0,32.0,0.0,0.0,67,1,0,339.7692307692308,74403.05325443787,4
78,300.0,192.0,768.0,6.0,6.0,24.0,36,43,26,105.0,4761.0,4
67,105.0,256.0,2000.0,0.0,3.0,10.0,26,43,26,105.0,6241.0,4
18,143.0,1000.0,2000.0,0.0,5.0,16.0,31,43,26,105.0,5476.0,4
120,17.0,4000.0,16000.0,8.0,6.0,12.0,100,48,29,158.5,3422.25,4
169,38.0,4000.0,16000.0,128.0,16.0,32.0,212,1,0,339.7692307692308,16324.976331360947,4
122,1500.0,768.0,1000.0,0.0,0.0,0.0,12,37,23,26.91304347826087,222.3988657844991,4
102,1100.0,512.0,1500.0,0.0,1.0,1.0,7,37,23,26.91304347826087,396.5293005671078,4
138,115.0,2000.0,8000.0,16.0,1.0,3.0,50,47,28,56.0,36.0,4
84,330.0,1000.0,4000.0,0.0,3.0,6.0,22,43,26,105.0,6889.0,4
200,180.0,262.0,4000.0,0.0,1.0,3.0,12,39,24,35.642857142857146,558.9846938775512,4
79,180.0,768.0,12000.0,6.0,1.0,31.0,84,45,27,74.33333333333333,93.44444444444454,4
185,105.0,2000.0,8000.0,16.0,4.0,14.0,58,30,14,54.0,16.0,4
189,59.0,8000.0,16000.0,64.0,12.0,24.0,188,1,0,339.7692307692308,23033.899408284025,4
86,140.0,2000.0,4000.0,0.0,4.0,8.0,40,44,26,75.0,1225.0,4
0,125.0,256.0,6000.0,256.0,16.0,128.0,198,39,22,135.66666666666666,3885.4444444444457,5
2,29.0,8000.0,32000.0,32.0,8.0,32.0,220,2,0,237.0434782608696,290.48015122873437,5
6,23.0,16000.0,32000.0,64.0,16.0,32.0,367,2,0,237.0434782608696,16888.697542533075,5
11,400.0,512.0,3500.0,4.0,1.0,6.0,40,31,15,35.125,23.765625,5
12,60.0,2000.0,8000.0,65.0,1.0,8.0,92,36,19,39.66666666666666,2738.7777777777787,5
13,50.0,4000.0,16000.0,65.0,1.0,8.0,138,2,0,237.0434782608696,9809.610586011348,5
14,350.0,64.0,64.0,0.0,1.0,4.0,10,31,15,35.125,631.265625,5
18,143.0,1000.0,2000.0,0.0,5.0,16.0,31,32,16,43.8,163.83999999999992,5
19,110.0,5000.0,5000.0,142.0,8.0,64.0,120,2,0,237.0434782608696,13699.175803402653,5
20,143.0,1500.0,6300.0,0.0,5.0,32.0,30,18,8,50.0,400.0,5
24,320.0,128.0,6000.0,0.0,1.0,12.0,23,34,17,84.0,3721.0,5
26,320.0,256.0,6000.0,0.0,1.0,6.0,33,35,17,74.4,1713.9600000000005,5
29,320.0,256.0,5000.0,4.0,1.0,6.0,27,31,15,35.125,66.015625,5
32,50.0,2620.0,10480.0,30.0,12.0,24.0,32,39,22,135.66666666666666,10746.777777777776,5
37,50.0,1000.0,4000.0,8.0,1.0,5.0,29,31,15,35.125,37.515625,5
39,50.0,1000.0,4000.0,8.0,3.0,5.0,26,31,15,35.125,83.265625,5
40,50.0,1000.0,8000.0,8.0,3.0,5.0,36,18,8,50.0,196.0,5
43,50.0,2000.0,16000.0,8.0,3.0,6.0,60,18,8,50.0,100.0,5
44,133.0,1000.0,12000.0,9.0,3.0,12.0,72,18,8,50.0,484.0,5
55,110.0,1000.0,12000.0,16.0,1.0,2.0,60,36,19,39.66666666666666,413.44444444444485,5
58,800.0,256.0,8000.0,0.0,1.0,4.0,14,35,17,74.4,3648.1600000000008,5
61,800.0,256.0,8000.0,0.0,1.0,4.0,22,35,17,74.4,2745.7600000000007,5
64,75.0,2000.0,16000.0,64.0,1.0,38.0,144,37,21,144.0,0.0,5
65,75.0,2000.0,16000.0,128.0,1.0,38.0,259,37,21,144.0,13225.0,5
66,90.0,256.0,1000.0,0.0,3.0,10.0,17,32,16,43.8,718.2399999999999,5
69,105.0,2000.0,4000.0,8.0,3.0,19.0,32,32,16,43.8,139.23999999999992,5
76,300.0,768.0,4500.0,0.0,1.0,24.0,45,33,16,41.0,16.0,5
77,300.0,384.0,12000.0,6.0,1.0,24.0,53,34,17,84.0,961.0,5
78,300.0,192.0,768.0,6.0,6.0,24.0,36,33,16,41.0,25.0,5
82,300.0,1000.0,16000.0,8.0,2.0,112.0,38,34,17,84.0,2116.0,5
84,330.0,1000.0,4000.0,0.0,3.0,6.0,22,31,15,35.125,172.265625,5
86,140.0,2000.0,4000.0,0.0,4.0,8.0,40,31,15,35.125,23.765625,5
87,140.0,2000.0,4000.0,8.0,1.0,20.0,35,32,16,43.8,77.43999999999996,5
90,140.0,2000.0,32000.0,32.0,1.0,54.0,141,38,21,161.5,420.25,5
92,140.0,2000.0,4000.0,8.0,1.0,20.0,22,32,16,43.8,475.2399999999999,5
94,57.0,4000.0,24000.0,64.0,12.0,16.0,237,2,0,237.0434782608696,0.0018903591682442225,5
95,26.0,16000.0,32000.0,64.0,16.0,24.0,465,2,0,237.0434782608696,51964.175803402635,5
96,26.0,16000.0,32000.0,64.0,8.0,24.0,465,2,0,237.0434782608696,51964.175803402635,5
97,26.0,8000.0,32000.0,0.0,8.0,24.0,277,2,0,237.0434782608696,1596.523629489601,5
100,203.0,1000.0,2000.0,0.0,1.0,5.0,24,31,15,35.125,123.765625,5
102,1100.0,512.0,1500.0,0.0,1.0,1.0,7,30,15,28.45,460.10249999999996,5
104,600.0,768.0,2000.0,0.0,1.0,1.0,16,30,15,28.45,155.00249999999997,5
106,400.0,4000.0,8000.0,0.0,1.0,1.0,32,2,0,237.0434782608696,42042.8279773157,5
108,900.0,512.0,1000.0,0.0,1.0,2.0,11,30,15,28.45,304.5025,5
116,180.0,2000.0,16000.0,16.0,1.0,6.0,66,36,19,39.66666666666666,693.4444444444449,5
121,17.0,4000.0,16000.0,32.0,6.0,12.0,133,2,0,237.0434782608696,10825.045368620044,5
123,1500.0,768.0,2000.0,0.0,0.0,0.0,18,30,15,28.45,109.20249999999999,5
124,800.0,768.0,2000.0,0.0,0.0,0.0,20,30,15,28.45,71.40249999999999,5
128,50.0,2000.0,16000.0,24.0,1.0,6.0,70,36,19,39.66666666666666,920.1111111111117,5
129,50.0,2000.0,16000.0,24.0,1.0,6.0,80,36,19,39.66666666666666,1626.7777777777785,5
130,50.0,8000.0,16000.0,48.0,1.0,10.0,136,2,0,237.0434782608696,10209.784499054826,5
134,50.0,2000.0,16000.0,12.0,3.0,16.0,45,18,8,50.0,25.0,5
136,50.0,2000.0,16000.0,24.0,6.0,16.0,65,40,22,114.0,2401.0,5
137,150.0,512.0,4000.0,0.0,8.0,128.0,30,32,16,43.8,190.4399999999999,5
140,92.0,2000.0,8000.0,32.0,1.0,6.0,62,36,19,39.66666666666666,498.7777777777782,5
142,92.0,2000.0,8000.0,4.0,1.0,6.0,50,35,17,74.4,595.3600000000002,5
143,75.0,4000.0,16000.0,16.0,1.0,6.0,66,2,0,237.0434782608696,29255.87145557657,5
147,50.0,4000.0,16000.0,64.0,5.0,10.0,111,2,0,237.0434782608696,15886.958412098305,5
149,72.0,2000.0,8000.0,16.0,6.0,8.0,105,20,9,54.0,2601.0,5
151,40.0,8000.0,32000.0,64.0,8.0,24.0,277,2,0,237.0434782608696,1596.523629489601,5
153,38.0,16000.0,32000.0,128.0,16.0,32.0,510,2,0,237.0434782608696,74505.26275992436,5
155,38.0,8000.0,32000.0,64.0,8.0,24.0,326,2,0,237.0434782608696,7913.262759924381,5
157,112.0,1000.0,1000.0,0.0,1.0,4.0,8,31,15,35.125,735.765625,5
160,56.0,2000.0,6000.0,0.0,1.0,8.0,21,35,17,74.4,2851.5600000000004,5
162,56.0,4000.0,8000.0,0.0,1.0,8.0,34,2,0,237.0434782608696,41226.654064272225,5
165,38.0,4000.0,8000.0,32.0,16.0,32.0,51,2,0,237.0434782608696,34612.17580340266,5
168,38.0,8000.0,24000.0,160.0,4.0,8.0,140,2,0,237.0434782608696,9417.43667296787,5
169,38.0,4000.0,16000.0,128.0,16.0,32.0,212,2,0,237.0434782608696,627.1758034026478,5
171,200.0,1000.0,4000.0,0.0,1.0,4.0,30,31,15,35.125,26.265625,5
174,250.0,512.0,4000.0,0.0,4.0,7.0,50,31,15,35.125,221.265625,5
175,250.0,1000.0,16000.0,1.0,1.0,8.0,50,35,17,74.4,595.3600000000002,5
178,160.0,1000.0,4000.0,8.0,1.0,14.0,38,32,16,43.8,33.639999999999965,5
179,160.0,1000.0,8000.0,16.0,1.0,14.0,60,36,19,39.66666666666666,413.44444444444485,5
183,105.0,2000.0,4000.0,8.0,3.0,8.0,22,31,15,35.125,172.265625,5
184,105.0,2000.0,6000.0,16.0,6.0,16.0,33,39,22,135.66666666666666,10540.444444444442,5
195,50.0,2000.0,32000.0,48.0,26.0,52.0,208,40,22,114.0,8836.0,5
196,50.0,2000.0,32000.0,112.0,52.0,104.0,307,40,22,114.0,37249.0,5
199,30.0,8000.0,64000.0,128.0,12.0,176.0,1150,2,0,237.0434782608696,833489.6105860112,5
200,180.0,262.0,4000.0,0.0,1.0,3.0,12,31,15,35.125,534.765625,5
201,180.0,512.0,4000.0,0.0,1.0,3.0,14,31,15,35.125,446.265625,5
202,180.0,262.0,4000.0,0.0,1.0,3.0,18,31,15,35.125,293.265625,5
204,124.0,1000.0,8000.0,0.0,1.0,8.0,42,35,17,74.4,1049.7600000000004,5
207,480.0,512.0,8000.0,32.0,0.0,0.0,67,36,19,39.66666666666666,747.1111111111117,5
182,240.0,512.0,2000.0,8.0,1.0,5.0,11,40,23,32.76190476190476,473.580498866213,6
22,143.0,2300.0,6200.0,0.0,6.0,64.0,61,43,26,30.0,961.0,6
49,200.0,512.0,8000.0,8.0,1.0,8.0,62,45,27,64.2,4.840000000000012,6
21,143.0,3100.0,6200.0,0.0,5.0,20.0,33,42,25,56.333333333333336,544.4444444444446,6
46,810.0,512.0,512.0,8.0,1.0,1.0,18,39,23,23.47058823529412,29.92733564013843,6
35,64.0,5240.0,20970.0,30.0,12.0,24.0,208,1,0,243.25925925925927,1243.2153635116604,6
205,98.0,1000.0,8000.0,32.0,2.0,8.0,46,1,0,243.25925925925927,38911.21536351166,6
206,125.0,2000.0,8000.0,0.0,2.0,14.0,52,29,14,277.0,50625.0,6
135,50.0,2000.0,16000.0,24.0,6.0,16.0,54,29,14,277.0,49729.0,6
131,100.0,1000.0,8000.0,0.0,2.0,6.0,16,46,27,65.0,2401.0,6
176,160.0,512.0,4000.0,2.0,1.0,5.0,30,40,23,32.76190476190476,7.628117913832185,6
111,900.0,2000.0,4000.0,0.0,3.0,6.0,37,42,25,56.333333333333336,373.7777777777779,6
23,110.0,3100.0,6200.0,0.0,6.0,64.0,76,43,26,30.0,2116.0,6
83,330.0,1000.0,2000.0,0.0,1.0,2.0,16,40,23,32.76190476190476,280.9614512471654,6
5,26.0,8000.0,32000.0,64.0,8.0,32.0,318,1,0,243.25925925925927,5586.178326474622,6
167,38.0,8000.0,16000.0,64.0,4.0,8.0,100,1,0,243.25925925925927,20523.215363511663,6
126,50.0,2000.0,8000.0,8.0,3.0,6.0,45,30,14,66.0,441.0,6
133,100.0,1000.0,8000.0,24.0,3.0,6.0,32,46,27,65.0,1089.0,6
59,800.0,256.0,8000.0,0.0,1.0,4.0,20,47,28,38.0,324.0,6
208,480.0,1000.0,4000.0,0.0,0.0,0.0,45,39,23,23.47058823529412,463.51557093425595,6
166,38.0,4000.0,8000.0,32.0,16.0,32.0,116,1,0,243.25925925925927,16194.919067215365,6
60,800.0,256.0,8000.0,0.0,1.0,4.0,16,47,28,38.0,484.0,6
56,220.0,1000.0,8000.0,16.0,1.0,2.0,71,45,27,64.2,46.23999999999996,6
190,26.0,8000.0,24000.0,32.0,8.0,16.0,173,1,0,243.25925925925927,4936.363511659809,6
63,75.0,2000.0,8000.0,64.0,1.0,38.0,144,1,0,243.25925925925927,9852.400548696847,6
36,50.0,500.0,2000.0,8.0,1.0,4.0,20,40,23,32.76190476190476,162.86621315192735,6
198,30.0,8000.0,64000.0,96.0,12.0,176.0,915,1,0,243.25925925925927,451235.6227709191,6
81,300.0,1000.0,4000.0,8.0,3.0,64.0,38,44,26,36.0,4.0,6
159,56.0,1000.0,4000.0,0.0,1.0,6.0,17,40,23,32.76190476190476,248.4376417233559,6
189,59.0,8000.0,16000.0,64.0,12.0,24.0,188,1,0,243.25925925925927,3053.585733882031,6
186,52.0,4000.0,16000.0,32.0,4.0,12.0,130,1,0,243.25925925925927,12827.659807956106,6
185,105.0,2000.0,8000.0,16.0,4.0,14.0,58,29,14,277.0,47961.0,6
146,60.0,4000.0,16000.0,64.0,5.0,8.0,93,1,0,243.25925925925927,22577.84499314129,6
173,250.0,512.0,4000.0,0.0,1.0,7.0,25,41,24,49.0,576.0,6
30,25.0,1310.0,2620.0,131.0,12.0,24.0,274,1,0,243.25925925925927,944.9931412894372,6
10,400.0,1000.0,3000.0,0.0,1.0,2.0,38,40,23,32.76190476190476,27.437641723356037,6
172,200.0,2000.0,8000.0,64.0,1.0,5.0,41,1,0,243.25925925925927,40908.807956104254,6
203,180.0,512.0,4000.0,0.0,1.0,3.0,21,40,23,32.76190476190476,138.34240362811784,6
67,105.0,256.0,2000.0,0.0,3.0,10.0,26,42,25,56.333333333333336,920.1111111111112,6
112,225.0,2000.0,4000.0,8.0,3.0,6.0,40,42,25,56.333333333333336,266.7777777777778,6
79,180.0,768.0,12000.0,6.0,1.0,31.0,84,45,27,64.2,392.0399999999999,6
62,125.0,512.0,1000.0,0.0,8.0,20.0,36,42,25,56.333333333333336,413.4444444444445,6
75,300.0,768.0,12000.0,6.0,6.0,24.0,50,46,27,65.0,225.0,6
91,140.0,2000.0,32000.0,32.0,1.0,54.0,189,1,0,243.25925925925927,2944.0672153635123,6
33,50.0,2620.0,10480.0,30.0,12.0,24.0,63,1,0,243.25925925925927,32493.40054869685,6
191,26.0,8000.0,32000.0,64.0,12.0,16.0,248,1,0,243.25925925925927,22.474622770918998,6
4,29.0,8000.0,16000.0,32.0,8.0,16.0,132,1,0,243.25925925925927,12378.622770919068,6
99,480.0,96.0,512.0,0.0,1.0,1.0,6,39,23,23.47058823529412,305.2214532871973,6
181,240.0,512.0,1000.0,8.0,1.0,3.0,6,40,23,32.76190476190476,716.1995464852606,6
88,140.0,2000.0,32000.0,32.0,1.0,20.0,134,1,0,243.25925925925927,11937.585733882031,6
163,56.0,4000.0,12000.0,0.0,1.0,8.0,42,30,14,66.0,576.0,6
42,50.0,2000.0,16000.0,8.0,3.0,6.0,52,30,14,66.0,196.0,6
119,25.0,2000.0,12000.0,16.0,3.0,5.0,66,30,14,66.0,0.0,6
101,115.0,512.0,6000.0,16.0,1.0,6.0,45,40,23,32.76190476190476,149.7709750566894,6
93,57.0,4000.0,16000.0,1.0,6.0,12.0,132,29,14,277.0,21025.0,6
107,900.0,1000.0,1000.0,0.0,1.0,2.0,11,39,23,23.47058823529412,155.5155709342561,6
70,75.0,2000.0,8000.0,8.0,3.0,24.0,62,29,14,277.0,46225.0,6
109,900.0,1000.0,4000.0,4.0,1.0,2.0,18,39,23,23.47058823529412,29.92733564013843,6
138,115.0,2000.0,8000.0,16.0,1.0,3.0,50,30,14,66.0,256.0,6
28,320.0,512.0,5000.0,4.0,1.0,5.0,77,40,23,32.76190476190476,1957.0090702947848,6
150,40.0,8000.0,16000.0,32.0,8.0,16.0,214,1,0,243.25925925925927,856.1042524005492,6
177,160.0,512.0,2000.0,2.0,3.0,8.0,32,42,25,56.333333333333336,592.1111111111112,6
115,185.0,2000.0,16000.0,16.0,1.0,6.0,76,30,14,66.0,100.0,6
158,84.0,1000.0,2000.0,0.0,1.0,6.0,12,40,23,32.76190476190476,431.0566893424035,6
54,110.0,1000.0,4000.0,16.0,1.0,2.0,26,40,23,32.76190476190476,45.72335600907026,6
152,35.0,8000.0,32000.0,64.0,8.0,24.0,370,1,0,243.25925925925927,16063.215363511657,6
103,1100.0,768.0,2000.0,0.0,1.0,1.0,13,39,23,23.47058823529412,109.63321799307963,6
8,23.0,16000.0,64000.0,64.0,16.0,32.0,636,1,0,243.25925925925927,154245.28943758574,6
25,320.0,512.0,2000.0,4.0,1.0,3.0,69,40,23,32.76190476190476,1313.199546485261,6
114,180.0,2000.0,8000.0,8.0,1.0,6.0,50,30,14,66.0,256.0,6
120,17.0,4000.0,16000.0,8.0,6.0,12.0,100,29,14,277.0,31329.0,6
47,810.0,1000.0,5000.0,0.0,1.0,1.0,20,39,23,23.47058823529412,12.04498269896195,6
156,30.0,16000.0,32000.0,256.0,16.0,24.0,510,1,0,243.25925925925927,71150.62277091907,6
193,116.0,2000.0,8000.0,32.0,5.0,28.0,70,1,0,243.25925925925927,30018.770919067218,6
144,60.0,4000.0,16000.0,32.0,1.0,6.0,86,1,0,243.25925925925927,24730.474622770922,6
57,800.0,256.0,8000.0,0.0,1.0,4.0,12,47,28,38.0,676.0,6
194,50.0,2000.0,32000.0,24.0,6.0,26.0,114,29,14,277.0,26569.0,6
52,140.0,1000.0,16000.0,16.0,1.0,3.0,138,45,27,64.2,5446.44,6
148,72.0,4000.0,16000.0,64.0,8.0,16.0,143,1,0,243.25925925925927,10051.919067215365,6
74,300.0,768.0,3000.0,6.0,6.0,24.0,44,44,26,36.0,64.0,6
17,143.0,512.0,5000.0,0.0,7.0,32.0,28,43,26,30.0,4.0,6
7,23.0,16000.0,32000.0,64.0,16.0,32.0,489,1,0,243.25925925925927,60388.511659807955,6
68,105.0,1000.0,4000.0,0.0,3.0,24.0,32,43,26,30.0,4.0,6
41,50.0,2000.0,16000.0,8.0,3.0,5.0,40,30,14,66.0,676.0,6
0,125.0,256.0,6000.0,256.0,16.0,128.0,198,2,0,262.7391304347826,4191.155009451798,7
4,29.0,8000.0,16000.0,32.0,8.0,16.0,132,2,0,262.7391304347826,17092.720226843103,7
7,23.0,16000.0,32000.0,64.0,16.0,32.0,489,2,0,262.7391304347826,51193.98109640831,7
9,23.0,32000.0,64000.0,128.0,32.0,64.0,1144,2,0,262.7391304347826,776620.720226843,7
11,400.0,512.0,3500.0,4.0,1.0,6.0,40,29,15,31.11764705882353,78.8961937716263,7
12,60.0,2000.0,8000.0,65.0,1.0,8.0,92,2,0,262.7391304347826,29151.850661625715,7
13,50.0,4000.0,16000.0,65.0,1.0,8.0,138,2,0,262.7391304347826,15559.850661625713,7
14,350.0,64.0,64.0,0.0,1.0,4.0,10,29,15,31.11764705882353,445.955017301038,7
29,320.0,256.0,5000.0,4.0,1.0,6.0,27,33,17,58.2,973.4400000000002,7
34,56.0,5240.0,20970.0,30.0,12.0,24.0,106,2,0,262.7391304347826,24567.1550094518,7
37,50.0,1000.0,4000.0,8.0,1.0,5.0,29,29,15,31.11764705882353,4.484429065743943,7
38,50.0,2000.0,8000.0,8.0,1.0,5.0,71,22,10,64.0,49.0,7
39,50.0,1000.0,4000.0,8.0,3.0,5.0,26,31,16,45.0,361.0,7
42,50.0,2000.0,16000.0,8.0,3.0,6.0,52,9,4,124.83333333333331,5304.694444444442,7
43,50.0,2000.0,16000.0,8.0,3.0,6.0,60,9,4,124.83333333333331,4203.361111111109,7
44,133.0,1000.0,12000.0,9.0,3.0,12.0,72,35,18,35.0,1369.0,7
49,200.0,512.0,8000.0,8.0,1.0,8.0,62,33,17,58.2,14.439999999999978,7
51,700.0,256.0,2000.0,0.0,1.0,1.0,24,30,15,29.45,29.702499999999993,7
52,140.0,1000.0,16000.0,16.0,1.0,3.0,138,33,17,58.2,6368.04,7
54,110.0,1000.0,4000.0,16.0,1.0,2.0,26,29,15,31.11764705882353,26.190311418685116,7
56,220.0,1000.0,8000.0,16.0,1.0,2.0,71,33,17,58.2,163.83999999999992,7
58,800.0,256.0,8000.0,0.0,1.0,4.0,14,33,17,58.2,1953.6400000000003,7
59,800.0,256.0,8000.0,0.0,1.0,4.0,20,33,17,58.2,1459.2400000000002,7
61,800.0,256.0,8000.0,0.0,1.0,4.0,22,33,17,58.2,1310.4400000000003,7
62,125.0,512.0,1000.0,0.0,8.0,20.0,36,31,16,45.0,81.0,7
68,105.0,1000.0,4000.0,0.0,3.0,24.0,32,31,16,45.0,169.0,7
70,75.0,2000.0,8000.0,8.0,3.0,24.0,62,39,21,54.5,56.25,7
73,300.0,768.0,3000.0,0.0,6.0,24.0,36,32,16,40.0,16.0,7
80,330.0,1000.0,3000.0,0.0,2.0,4.0,16,32,16,40.0,576.0,7
81,300.0,1000.0,4000.0,8.0,3.0,64.0,38,32,16,40.0,4.0,7
82,300.0,1000.0,16000.0,8.0,2.0,112.0,38,34,17,68.5,930.25,7
84,330.0,1000.0,4000.0,0.0,3.0,6.0,22,32,16,40.0,324.0,7
89,140.0,2000.0,8000.0,32.0,1.0,54.0,66,2,0,262.7391304347826,38706.28544423441,7
90,140.0,2000.0,32000.0,32.0,1.0,54.0,141,2,0,262.7391304347826,14820.415879017017,7
91,140.0,2000.0,32000.0,32.0,1.0,54.0,189,2,0,262.7391304347826,5437.459357277885,7
94,57.0,4000.0,24000.0,64.0,12.0,16.0,237,2,0,262.7391304347826,662.5028355387532,7
95,26.0,16000.0,32000.0,64.0,16.0,24.0,465,2,0,262.7391304347826,40909.459357277876,7
100,203.0,1000.0,2000.0,0.0,1.0,5.0,24,29,15,31.11764705882353,50.660899653979236,7
101,115.0,512.0,6000.0,16.0,1.0,6.0,45,33,17,58.2,174.24000000000007,7
102,1100.0,512.0,1500.0,0.0,1.0,1.0,7,30,15,29.45,504.00249999999994,7
110,900.0,1000.0,4000.0,8.0,1.0,2.0,22,30,15,29.45,55.50249999999999,7
111,900.0,2000.0,4000.0,0.0,3.0,6.0,37,39,21,54.5,306.25,7
114,180.0,2000.0,8000.0,8.0,1.0,6.0,50,22,10,64.0,196.0,7
116,180.0,2000.0,16000.0,16.0,1.0,6.0,66,9,4,124.83333333333331,3461.361111111109,7
121,17.0,4000.0,16000.0,32.0,6.0,12.0,133,2,0,262.7391304347826,16832.24196597354,7
123,1500.0,768.0,2000.0,0.0,0.0,0.0,18,30,15,29.45,131.1025,7
127,50.0,2000.0,8000.0,8.0,1.0,6.0,56,22,10,64.0,64.0,7
130,50.0,8000.0,16000.0,48.0,1.0,10.0,136,2,0,262.7391304347826,16062.807183364843,7
131,100.0,1000.0,8000.0,0.0,2.0,6.0,16,33,17,58.2,1780.8400000000001,7
133,100.0,1000.0,8000.0,24.0,3.0,6.0,32,2,0,262.7391304347826,53240.54631379963,7
134,50.0,2000.0,16000.0,12.0,3.0,16.0,45,9,4,124.83333333333331,6373.361111111108,7
137,150.0,512.0,4000.0,0.0,8.0,128.0,30,31,16,45.0,225.0,7
138,115.0,2000.0,8000.0,16.0,1.0,3.0,50,22,10,64.0,196.0,7
140,92.0,2000.0,8000.0,32.0,1.0,6.0,62,2,0,262.7391304347826,40296.198487712674,7
144,60.0,4000.0,16000.0,32.0,1.0,6.0,86,2,0,262.7391304347826,31236.720226843107,7
146,60.0,4000.0,16000.0,64.0,5.0,8.0,93,2,0,262.7391304347826,28811.37240075615,7
149,72.0,2000.0,8000.0,16.0,6.0,8.0,105,39,21,54.5,2550.25,7
152,35.0,8000.0,32000.0,64.0,8.0,24.0,370,2,0,262.7391304347826,11504.894139886575,7
153,38.0,16000.0,32000.0,128.0,16.0,32.0,510,2,0,262.7391304347826,61137.93761814744,7
154,48.0,4000.0,24000.0,32.0,8.0,24.0,214,2,0,262.7391304347826,2375.502835538754,7
159,56.0,1000.0,4000.0,0.0,1.0,6.0,17,29,15,31.11764705882353,199.30795847750863,7
160,56.0,2000.0,6000.0,0.0,1.0,8.0,21,22,10,64.0,1849.0,7
165,38.0,4000.0,8000.0,32.0,16.0,32.0,51,2,0,262.7391304347826,44833.45935727789,7
168,38.0,8000.0,24000.0,160.0,4.0,8.0,140,2,0,262.7391304347826,15064.894139886583,7
170,200.0,1000.0,2000.0,0.0,1.0,2.0,25,29,15,31.11764705882353,37.42560553633218,7
172,200.0,2000.0,8000.0,64.0,1.0,5.0,41,2,0,262.7391304347826,49168.24196597354,7
175,250.0,1000.0,16000.0,1.0,1.0,8.0,50,33,17,58.2,67.24000000000005,7
176,160.0,512.0,4000.0,2.0,1.0,5.0,30,29,15,31.11764705882353,1.249134948096885,7
177,160.0,512.0,2000.0,2.0,3.0,8.0,32,31,16,45.0,169.0,7
179,160.0,1000.0,8000.0,16.0,1.0,14.0,60,34,17,68.5,72.25,7
184,105.0,2000.0,6000.0,16.0,6.0,16.0,33,39,21,54.5,462.25,7
