,nodeName,nodeLayer,weightMap,currentInputs,currentOutputs,actualValue,currentPartialError,testID
42,HiddenNode-13-0,1,"{'Intercept': -0.45705229332292713, 'X': -2.7400574467067, 'Y': -2.0967285162949176, 'FFMC': -0.41910349981444334, 'DMC': -0.16950925895021599, 'DC': -0.3723381364457553, 'ISI': -0.06317688896484103, 'temp': -0.2629481711082038, 'RH': -0.13701356073399887, 'wind': -0.09924600167920648, 'rain': 0.00957709488467309, 'apr': 5.868995847157995e-05, 'aug': -0.12124274665824976, 'dec': 0.004238592887917856, 'feb': 0.007839899513144025, 'jan': 0.006152024228659732, 'jul': -0.005309203755381608, 'jun': -0.007226455455364977, 'mar': -0.0072428695663124985, 'may': -0.002262390100286236, 'nov': -0.0023115701475222117, 'oct': 0.0014623315355073805, 'sep': -0.3191937379160739, 'fri': -0.0017419103724873053, 'mon': -0.27114834970402635, 'sat': 0.005056986411749529, 'sun': -0.1901639194496007, 'thu': -0.00836918002462632, 'tue': 0.005221484031227687, 'wed': 0.0032142355041789297}","[-44.56704319955059, -29.24983048470475, -36.064563950802075, -25.59228532200523, -10.702925643494982, -36.198811210070915, -28.05866163843245, -35.79469561956585, -23.25183926499987, -36.47566060211898, -20.397448088280107, -17.71847766113123, -23.194787350377904, -18.617707666076278, -17.67264871725496, -29.34698322905189, -21.036533712039912, -31.366496885637197, -28.766492875077223, -15.711850787690132, -30.718676881982137, -17.974802935793733, -11.052338504844029, -34.02533363521782, -18.182794954828434, -23.618510957854003, -35.85825491359005, -12.664457002470414, -15.082685134930022, -19.0675118578824, -20.06911785124385, -28.326839798405263, -23.224647183003544, -8.468005182238228, -23.965381715194056, -20.714860382500433, -14.981634102527796, -31.42079719613335, -44.53407610092384, -22.748058863751524, -17.514148349235438, -15.400198769409243, -20.41399402369909, -20.571489934697635, -8.736768709749846, -27.92930562016234, -15.86458192541069, -23.207063836424016, -18.811037379821105, -23.85147167886665, -35.8525604817685, -24.579344564989082, -36.11468175976518, -21.152269970598166, -31.433676449031303, -15.5479710242973, -18.306312016750688, -17.69971666166528, -26.839518444803048, -20.62394621734792, -24.023265509504334, -23.893811721630847, -28.709445352690736, -18.828032803319388, -18.936540144690014, -8.981271408710025, -8.457959537311712, -29.386295409471533, -28.36324401014146, -29.4770716419457, -29.34926581422154, -29.188695035717135, -26.573718131127496, -35.645194325548175, -30.00948461008697, -13.293126680062521, -36.05494867236133, -29.378205207360665, -18.16120440623799, -21.29536592618482, -12.925476333146248, -29.369582981299846, -23.85147167886665, -17.67312223519634, -17.5980480879367, -24.280401443560713, -8.614456545000763, -28.87616774237692, -28.921179475689325, -29.373926615044248, -12.738254117206008, -29.174988399734275, -11.452367030263648, -17.920599486959787, -26.21978384988692, -28.94306298579329, -27.94809689840556, -20.714860382500433, -27.90909101851361, -36.28323797952736, -18.017522065107947, -18.364392097823213, -34.35325164458861]","[4.413458667113613e-20, 1.9813446378040674e-13, 2.1744973559120257e-16, 7.680892826979615e-12, 2.247857055620026e-05, 1.9013236049769438e-16, 6.520457684535353e-13, 2.848139198801131e-16, 7.97727406990572e-11, 1.441523997844071e-16, 1.385162896162676e-09, 2.0181940212748143e-08, 8.445625985282959e-11, 8.211685186710918e-09, 2.1128378692543588e-08, 1.7979065852170883e-13, 7.310540546295717e-10, 2.3861815638601602e-14, 3.2127052326966085e-13, 1.501169863521037e-07, 4.560874675498346e-14, 1.561860583855553e-08, 1.5849789242082598e-05, 1.6710342726944908e-15, 1.2685642846182531e-08, 5.52854718055795e-11, 2.672746443649786e-16, 3.161511999370613e-06, 2.816261325960251e-07, 5.237027015289364e-09, 1.9235029632864587e-09, 4.986660316841913e-13, 8.197168910582126e-11, 0.00021003943823969247, 3.908111666914752e-11, 1.0084408784461407e-09, 3.11572302748596e-07, 2.2600662020175105e-14, 4.561382507097205e-20, 1.3202116518519545e-10, 2.4757227410047747e-08, 2.0501166142601837e-07, 1.3624326455639861e-09, 1.1638993786161674e-09, 0.00016054612576078847, 7.420901819123904e-13, 1.288544899315768e-07, 8.342577208390029e-11, 6.76815450202774e-09, 4.379630429596842e-11, 2.688009632398941e-16, 2.1150775064961706e-11, 2.0682022013328802e-16, 6.511572370942061e-10, 2.2311448801213246e-14, 1.7684871256301786e-07, 1.1211654403067699e-08, 2.0564147660819995e-08, 2.2067098953425074e-12, 1.1044192359663982e-09, 3.688317947698256e-11, 4.1980675038085795e-11, 3.4013106962430355e-13, 6.654098808485777e-09, 5.969873191872399e-09, 0.00012572706595858187, 0.0002121596035884151, 1.728598214555025e-13, 4.808389471215233e-13, 1.5785939834689313e-13, 1.7938073904696273e-13, 2.1062543348496007e-13, 2.878596890974759e-12, 3.307415809815262e-16, 9.26928913183208e-14, 1.6860393386852503e-06, 2.1955065964418436e-16, 1.742639645902194e-13, 1.296251094282094e-08, 5.643390307102311e-10, 2.4352070643373688e-06, 1.757730041785647e-13, 4.379630429596842e-11, 2.1118376394692242e-08, 2.2764851059521198e-08, 2.8520401472968343e-11, 0.00018143048290163158, 2.8789869147310173e-13, 2.7522719472573024e-13, 1.7501116639621844e-13, 2.936603096952201e-06, 2.135322756347265e-13, 1.062418391074696e-05, 1.6488552190881014e-08, 4.101026326977314e-12, 2.6926968103122395e-13, 7.282755625078076e-13, 1.0084408784461407e-09, 7.572438863584527e-13, 1.7473904583405174e-16, 1.4965443203543315e-08, 1.0579029880845893e-08, 1.203849995081518e-15]",[],[],3
43,HiddenNode-14-0,1,"{'Intercept': -0.46512686113530505, 'X': -2.834655978571564, 'Y': -2.1584441392666185, 'FFMC': -0.4275090130411766, 'DMC': -0.18360008621500062, 'DC': -0.375636725676434, 'ISI': -0.06073879504788379, 'temp': -0.2673056742158762, 'RH': -0.14303736731510142, 'wind': -0.11477957180546966, 'rain': -0.008560120194402839, 'apr': -0.005667954589182417, 'aug': -0.1446487434526572, 'dec': 0.002378233637222829, 'feb': 0.004693663077426479, 'jan': -0.005286045190180214, 'jul': 0.004817893800586885, 'jun': -0.005988086132285895, 'mar': -0.0005071605037190757, 'may': 0.008392594003547594, 'nov': 0.008192690074357406, 'oct': -0.008182652577284294, 'sep': -0.33411703707127377, 'fri': -0.00738003493318376, 'mon': -0.27821869818907397, 'sat': -0.0030028728769388147, 'sun': -0.18882123050314584, 'thu': 0.00785251878577722, 'tue': 0.003495697899856709, 'wed': 0.0021691151885296464}","[-46.007068924645395, -30.22632380258718, -37.23109032454065, -26.389427313331293, -11.045871753423032, -37.39447702156594, -28.963735233985187, -36.944065865611584, -23.98955891434814, -37.6664688634856, -21.042119016563742, -18.266369231307973, -23.93809627122774, -19.200161780678467, -18.22360264294434, -30.313321450970776, -21.706217872835758, -32.40863103562015, -29.69452360023507, -16.204101173147517, -31.72705391244818, -18.546704119484847, -11.385010639343001, -35.15000496457664, -18.77231402832027, -24.399357440854217, -37.0212290703624, -13.071820035049145, -15.543058926530383, -19.686554435032328, -20.701869466790324, -29.2275961565327, -23.94564151696523, -8.744185870036395, -24.747426892315712, -21.381360098056412, -15.433003651721341, -32.439919235421485, -45.952825887008174, -23.44668139362439, -18.071772040268108, -15.897713676414579, -21.067334369317294, -21.2163619637443, -8.985759162115162, -28.838856791955315, -16.344931892576543, -23.948967478113204, -19.41146531109898, -24.625977426438386, -37.0041497882823, -25.370658664167646, -37.28636677859357, -21.83305161131874, -32.458973665895826, -16.050275553563388, -18.89740253912762, -18.257328684475837, -27.718058115395248, -21.27128879484413, -24.814836222494158, -24.66904733229626, -29.617931183031438, -19.451678790198603, -19.561774003942492, -9.248914031747821, -8.738505864177375, -30.35357323015318, -29.3042701737017, -30.446200580387632, -30.30997060751457, -30.162680212867347, -27.437262706242667, -36.8020730072285, -30.98347723141447, -13.698771510064336, -37.24582891865672, -30.349473319064256, -18.75566074726567, -21.965257892269562, -13.321931358501802, -30.33246841978752, -24.625977426438386, -18.23008537123256, -18.124689621144363, -25.07385337340901, -8.898731296458589, -29.825955920433938, -29.857094723316816, -30.33835928943938, -13.142634309144162, -30.153285331276713, -11.821604393388215, -18.476296136268648, -27.058871477406807, -29.900454420089723, -28.828812704304873, -21.381360098056412, -28.802626567565977, -37.462426015469084, -18.568654889141538, -18.955273210769814, -35.46374765516127]","[1.045643970399145e-20, 7.462328518277354e-14, 6.772404924120267e-17, 3.4611254217848713e-12, 1.5952616374506335e-05, 5.751551010158395e-17, 2.6376041203610744e-13, 9.023937017495949e-17, 3.814757540846964e-11, 4.381879392543052e-17, 7.269822767588668e-10, 1.1668543064278396e-08, 4.0162143367365763e-11, 4.586439668263757e-09, 1.2178391366257583e-08, 6.84056171915322e-14, 3.7420480059716375e-10, 8.416090079414276e-15, 1.2700834521771773e-13, 9.175890799082107e-08, 1.663855316613937e-14, 8.81594231035707e-09, 1.1364432864502695e-05, 5.426837345733045e-16, 7.035380681356145e-09, 2.5321749109624816e-11, 8.35380823163154e-17, 2.1036804779115016e-06, 1.7771954763719833e-07, 2.8199281308022832e-09, 1.0216269127701557e-09, 2.0258919088205828e-13, 3.9860250486559915e-11, 0.00015935992374127157, 1.7878416864921956e-11, 5.178372570693948e-10, 1.9839539558204017e-07, 8.156842613596178e-15, 1.1039293738788674e-20, 6.565013927594662e-11, 1.4175197500081551e-08, 1.2465526357043553e-07, 7.088803446315431e-10, 6.10732558105891e-10, 0.00012516416852900023, 2.9884337387706334e-13, 7.970512319047989e-08, 3.972789706527491e-11, 3.712852771105926e-09, 2.0187098040335157e-11, 8.497710655876929e-17, 9.586563203763251e-12, 6.408208856394441e-17, 3.296295685045262e-10, 8.002890020568118e-15, 1.0701726497645617e-07, 6.208152152058638e-09, 1.1774511356983638e-08, 9.166431796960772e-13, 5.78091592416325e-10, 1.67129671374424e-11, 1.9336099391390257e-11, 1.371184583725706e-13, 3.5665082758779225e-09, 3.1946956651206205e-09, 9.620682631427209e-05, 0.0001602675191066101, 6.570684887678836e-14, 1.8763643257504878e-13, 5.989396893679598e-14, 6.863521816990137e-14, 7.952696782339648e-14, 1.2138030044804364e-12, 1.0400704806119882e-16, 3.499828861207894e-14, 1.1238248636515833e-06, 6.673321168011855e-17, 6.597679411271795e-14, 7.153523857698858e-09, 2.8880832228222333e-10, 1.6381663897154544e-06, 6.710831629517381e-14, 2.0187098040335157e-11, 1.2099697516019575e-08, 1.3444582036896321e-08, 1.2899231584580327e-11, 0.00013654342675541511, 1.1136582181806392e-13, 1.0795145891448471e-13, 6.671415207620871e-14, 1.9598624436253156e-06, 8.027763496241549e-14, 7.344111388170422e-06, 9.459028585024861e-09, 1.7720722748632085e-12, 1.0337074325782903e-13, 3.018601077260737e-13, 5.178372570693948e-10, 3.09869061918876e-13, 5.3737208560904694e-17, 8.624534057853732e-09, 5.8590801502319725e-09, 3.9654281545237566e-16]",[],[],3
44,X,2,"{'Intercept': 4.603292657980195, 'HiddenNode-0-0': 0.6055953148769367, 'HiddenNode-1-0': 0.49530041047873463, 'HiddenNode-2-0': 0.5138287281818907, 'HiddenNode-3-0': 0.4814883159845014, 'HiddenNode-4-0': 0.4614627167579919, 'HiddenNode-5-0': 0.5223858565871843, 'HiddenNode-6-0': 0.46239690024499236, 'HiddenNode-7-0': 0.5200397752778032, 'HiddenNode-8-0': 0.5375904162255186, 'HiddenNode-9-0': 0.5079163337881615, 'HiddenNode-10-0': 0.49576160508843814, 'HiddenNode-11-0': 0.5119201069062709, 'HiddenNode-12-0': 0.49945975133241105, 'HiddenNode-13-0': 0.5812095485759916, 'HiddenNode-14-0': 0.4763813087884655}",[],[],[],[],3
45,Y,2,"{'Intercept': 4.310549553055701, 'HiddenNode-0-0': 0.3947424777868499, 'HiddenNode-1-0': 0.27823297648518747, 'HiddenNode-2-0': 0.31785579865576435, 'HiddenNode-3-0': 0.25119533385307485, 'HiddenNode-4-0': 0.23123794445009085, 'HiddenNode-5-0': 0.29154454974820304, 'HiddenNode-6-0': 0.23270346460352961, 'HiddenNode-7-0': 0.2912218283717139, 'HiddenNode-8-0': 0.3201166526007593, 'HiddenNode-9-0': 0.30680868963995117, 'HiddenNode-10-0': 0.27752488167104944, 'HiddenNode-11-0': 0.3072578265169285, 'HiddenNode-12-0': 0.26303021028834656, 'HiddenNode-13-0': 0.38714510664528407, 'HiddenNode-14-0': 0.25117204639071544}",[],[],[],[],3
46,FFMC,2,"{'Intercept': 0.9315226264886277, 'HiddenNode-0-0': 0.05344216813031988, 'HiddenNode-1-0': 0.015157473672278921, 'HiddenNode-2-0': 0.026077324367187342, 'HiddenNode-3-0': -0.0014190134057751197, 'HiddenNode-4-0': -0.01833906819449909, 'HiddenNode-5-0': 0.02174542756335007, 'HiddenNode-6-0': -0.007274542206746079, 'HiddenNode-7-0': 0.010963998858139822, 'HiddenNode-8-0': 0.032857399549075426, 'HiddenNode-9-0': 0.011805028441247924, 'HiddenNode-10-0': 0.019384745680510723, 'HiddenNode-11-0': 0.01792866615208674, 'HiddenNode-12-0': -0.00856868619000265, 'HiddenNode-13-0': 0.048703464820883, 'HiddenNode-14-0': 0.005651896525353315}",[],[],[],[],3
47,DMC,2,"{'Intercept': 0.44144476880305933, 'HiddenNode-0-0': 0.0072135712666536395, 'HiddenNode-1-0': -0.017524578714035798, 'HiddenNode-2-0': -0.005551944763620028, 'HiddenNode-3-0': -0.013389453678076571, 'HiddenNode-4-0': -0.030069912642542298, 'HiddenNode-5-0': -0.014060443261388169, 'HiddenNode-6-0': -0.009165466766748507, 'HiddenNode-7-0': -0.007388133795426458, 'HiddenNode-8-0': 0.008568563364671999, 'HiddenNode-9-0': -0.000472281369804586, 'HiddenNode-10-0': -0.0045689091104157515, 'HiddenNode-11-0': 0.0014971201587100293, 'HiddenNode-12-0': -0.008651396236317221, 'HiddenNode-13-0': 0.011276629965415437, 'HiddenNode-14-0': -0.02582281620560049}",[],[],[],[],3
48,DC,2,"{'Intercept': 0.665251903205178, 'HiddenNode-0-0': 0.06132052785581669, 'HiddenNode-1-0': 0.031406390908446054, 'HiddenNode-2-0': 0.035552107722549194, 'HiddenNode-3-0': 0.020692581125326834, 'HiddenNode-4-0': 0.03479684537270801, 'HiddenNode-5-0': 0.03356285532041977, 'HiddenNode-6-0': 0.03531907850363081, 'HiddenNode-7-0': 0.03773006551809028, 'HiddenNode-8-0': 0.04865513589658471, 'HiddenNode-9-0': 0.03384826569076372, 'HiddenNode-10-0': 0.04306448124659638, 'HiddenNode-11-0': 0.036116500356737004, 'HiddenNode-12-0': 0.037949869626906683, 'HiddenNode-13-0': 0.06743299684253667, 'HiddenNode-14-0': 0.03710753498807597}",[],[],[],[],3
49,ISI,2,"{'Intercept': 0.18130176473183549, 'HiddenNode-0-0': -0.011909561273040277, 'HiddenNode-1-0': -0.05208974459732447, 'HiddenNode-2-0': -0.0419804390215021, 'HiddenNode-3-0': -0.06914284469500863, 'HiddenNode-4-0': -0.06824625290858727, 'HiddenNode-5-0': -0.05315002810202829, 'HiddenNode-6-0': -0.05217015107740384, 'HiddenNode-7-0': -0.0392135591435952, 'HiddenNode-8-0': -0.03484310934732773, 'HiddenNode-9-0': -0.052875289254652284, 'HiddenNode-10-0': -0.04497442613204999, 'HiddenNode-11-0': -0.03699204204435158, 'HiddenNode-12-0': -0.06309498097725925, 'HiddenNode-13-0': -0.023197389879028463, 'HiddenNode-14-0': -0.06549598148744075}",[],[],[],[],3
50,temp,2,"{'Intercept': 0.5393587158752962, 'HiddenNode-0-0': 0.04097241945255408, 'HiddenNode-1-0': 0.020760989355203895, 'HiddenNode-2-0': 0.03730870576226091, 'HiddenNode-3-0': 0.025113761453147785, 'HiddenNode-4-0': 0.014426711716928275, 'HiddenNode-5-0': 0.02005576553230216, 'HiddenNode-6-0': 0.019935228804748673, 'HiddenNode-7-0': 0.03168747093363996, 'HiddenNode-8-0': 0.02947720081411002, 'HiddenNode-9-0': 0.03008486539402644, 'HiddenNode-10-0': 0.029734215739161535, 'HiddenNode-11-0': 0.029390486581206677, 'HiddenNode-12-0': 0.021550803731068168, 'HiddenNode-13-0': 0.0524309099740483, 'HiddenNode-14-0': 0.024057534681121963}",[],[],[],[],3
51,RH,2,"{'Intercept': 0.3881058201279996, 'HiddenNode-0-0': 0.013890455856306015, 'HiddenNode-1-0': -0.0031195666782795287, 'HiddenNode-2-0': 0.005104069442673945, 'HiddenNode-3-0': -0.017044253824617262, 'HiddenNode-4-0': -0.021620345573180353, 'HiddenNode-5-0': -0.007127798548647575, 'HiddenNode-6-0': -0.007043764309379847, 'HiddenNode-7-0': -0.0010781117333187808, 'HiddenNode-8-0': 0.011301443072545958, 'HiddenNode-9-0': 0.004462376576391774, 'HiddenNode-10-0': -0.008479259340526108, 'HiddenNode-11-0': 0.008633717533875273, 'HiddenNode-12-0': 0.0002253252877868401, 'HiddenNode-13-0': 0.01802851794519103, 'HiddenNode-14-0': -0.016931432716801226}",[],[],[],[],3
52,wind,2,"{'Intercept': 0.5895589789084703, 'HiddenNode-0-0': -0.0018252788090938343, 'HiddenNode-1-0': -0.03681756536745748, 'HiddenNode-2-0': -0.026181035765379553, 'HiddenNode-3-0': -0.03486320974278094, 'HiddenNode-4-0': -0.04595032605237162, 'HiddenNode-5-0': -0.027700280162158537, 'HiddenNode-6-0': -0.0365157220541889, 'HiddenNode-7-0': -0.02991081303303942, 'HiddenNode-8-0': -0.022064736565437712, 'HiddenNode-9-0': -0.026403760670137843, 'HiddenNode-10-0': -0.0388973992987831, 'HiddenNode-11-0': -0.01739615459825799, 'HiddenNode-12-0': -0.04435371049408955, 'HiddenNode-13-0': -0.0024626152180438304, 'HiddenNode-14-0': -0.04740401831009982}",[],[],[],[],3
53,rain,2,"{'Intercept': 0.001378555567855763, 'HiddenNode-0-0': 0.010669868886302218, 'HiddenNode-1-0': 0.0035010981303147466, 'HiddenNode-2-0': 0.010566666259027963, 'HiddenNode-3-0': -0.00769346346244141, 'HiddenNode-4-0': -0.004686057712047526, 'HiddenNode-5-0': -0.005218015997089906, 'HiddenNode-6-0': 0.0002749828167248662, 'HiddenNode-7-0': -0.00700574099068086, 'HiddenNode-8-0': -0.006099766226059591, 'HiddenNode-9-0': -0.005409192009661244, 'HiddenNode-10-0': -0.005890963133987711, 'HiddenNode-11-0': 0.004457586785169432, 'HiddenNode-12-0': 0.0021093561142148057, 'HiddenNode-13-0': 0.008072543676461331, 'HiddenNode-14-0': -0.005739409347806767}",[],[],[],[],3
54,apr,2,"{'Intercept': 0.00015498837262020097, 'HiddenNode-0-0': 0.005911071350903043, 'HiddenNode-1-0': -0.007472731813012533, 'HiddenNode-2-0': 0.005588599855648606, 'HiddenNode-3-0': 0.004947205997852925, 'HiddenNode-4-0': 0.01004311917529479, 'HiddenNode-5-0': 0.002561129028294188, 'HiddenNode-6-0': 0.00701919586607059, 'HiddenNode-7-0': -0.005013762707611132, 'HiddenNode-8-0': 0.0062050361646276446, 'HiddenNode-9-0': -0.0048239656886504036, 'HiddenNode-10-0': 0.006792369259732303, 'HiddenNode-11-0': 0.000825805830621986, 'HiddenNode-12-0': 0.003795830574872103, 'HiddenNode-13-0': 0.007884510796837347, 'HiddenNode-14-0': -0.009421809142489121}",[],[],[],[],3
55,aug,2,"{'Intercept': 0.5201928581979222, 'HiddenNode-0-0': 0.05642898402310674, 'HiddenNode-1-0': 0.05689160188148449, 'HiddenNode-2-0': 0.054930863281334126, 'HiddenNode-3-0': 0.06243330059538463, 'HiddenNode-4-0': 0.05389154724421778, 'HiddenNode-5-0': 0.053510813455528286, 'HiddenNode-6-0': 0.06702693466727028, 'HiddenNode-7-0': 0.061734129909693465, 'HiddenNode-8-0': 0.06140559543343133, 'HiddenNode-9-0': 0.06163085974262931, 'HiddenNode-10-0': 0.04718987998964478, 'HiddenNode-11-0': 0.04667466360241528, 'HiddenNode-12-0': 0.057157672362369, 'HiddenNode-13-0': 0.04344737324052253, 'HiddenNode-14-0': 0.06273059824014672}",[],[],[],[],3
56,dec,2,"{'Intercept': 8.022020277911598e-06, 'HiddenNode-0-0': 0.0019145133044094537, 'HiddenNode-1-0': -0.0014022053716217662, 'HiddenNode-2-0': -0.006587848210612218, 'HiddenNode-3-0': -0.001175919108306794, 'HiddenNode-4-0': -0.0037986937714152517, 'HiddenNode-5-0': -0.004017508831430429, 'HiddenNode-6-0': 0.0009377024904648094, 'HiddenNode-7-0': 0.010277427051777683, 'HiddenNode-8-0': 0.00970386222910346, 'HiddenNode-9-0': 0.003487918159789001, 'HiddenNode-10-0': -1.1953361870389337e-05, 'HiddenNode-11-0': 0.0034292448044539697, 'HiddenNode-12-0': -0.00681329167780072, 'HiddenNode-13-0': 0.009369328867331033, 'HiddenNode-14-0': -0.008518772839805285}",[],[],[],[],3
57,feb,2,"{'Intercept': 0.03623156606811323, 'HiddenNode-0-0': -0.00016176263380777233, 'HiddenNode-1-0': -0.008579370004598954, 'HiddenNode-2-0': -0.00828535535384428, 'HiddenNode-3-0': 0.006409877978277349, 'HiddenNode-4-0': 0.008474093884124742, 'HiddenNode-5-0': 0.002656757648849964, 'HiddenNode-6-0': -0.008241693818848865, 'HiddenNode-7-0': 0.003578102623626041, 'HiddenNode-8-0': 0.008164121296229766, 'HiddenNode-9-0': -0.005669207685433579, 'HiddenNode-10-0': -0.004137543212396207, 'HiddenNode-11-0': 0.004899500165294932, 'HiddenNode-12-0': 0.007319905914226957, 'HiddenNode-13-0': 0.004041881609306072, 'HiddenNode-14-0': 0.0012333188610445774}",[],[],[],[],3
58,jan,2,"{'Intercept': 9.594840536889102e-09, 'HiddenNode-0-0': 0.0056381773449336045, 'HiddenNode-1-0': -0.0037943207150402127, 'HiddenNode-2-0': 0.002119500293829905, 'HiddenNode-3-0': -0.005516940510194308, 'HiddenNode-4-0': -0.0064612174919671, 'HiddenNode-5-0': 0.00870651196969568, 'HiddenNode-6-0': -0.004264013697418394, 'HiddenNode-7-0': 0.0032582356948000564, 'HiddenNode-8-0': 0.00263326254690993, 'HiddenNode-9-0': -0.008395571067665536, 'HiddenNode-10-0': -0.007286227719305365, 'HiddenNode-11-0': -0.004914610000630924, 'HiddenNode-12-0': 0.009447465542145036, 'HiddenNode-13-0': 0.006388301717042835, 'HiddenNode-14-0': 0.0007816165499510989}",[],[],[],[],3
59,jul,2,"{'Intercept': 0.0060317744187064065, 'HiddenNode-0-0': -0.007607322470679283, 'HiddenNode-1-0': -0.005071257440463426, 'HiddenNode-2-0': -0.008190095248177804, 'HiddenNode-3-0': -0.00756098894834808, 'HiddenNode-4-0': -0.006718742370627018, 'HiddenNode-5-0': 0.006665249332742012, 'HiddenNode-6-0': -0.003948911029570617, 'HiddenNode-7-0': -0.003676401515011181, 'HiddenNode-8-0': -0.004306508206523627, 'HiddenNode-9-0': 0.007857059787762435, 'HiddenNode-10-0': 0.0030830846381382847, 'HiddenNode-11-0': -0.008665057320316078, 'HiddenNode-12-0': 0.0016557501464195357, 'HiddenNode-13-0': 0.004203717538672442, 'HiddenNode-14-0': -0.00591458676796838}",[],[],[],[],3
60,jun,2,"{'Intercept': 0.0035429170625109387, 'HiddenNode-0-0': -0.02101054575754577, 'HiddenNode-1-0': -0.039322422540793905, 'HiddenNode-2-0': -0.04385350115498831, 'HiddenNode-3-0': -0.050692806500223384, 'HiddenNode-4-0': -0.060130693935573847, 'HiddenNode-5-0': -0.04772099470804682, 'HiddenNode-6-0': -0.05726759004395648, 'HiddenNode-7-0': -0.03677935637210756, 'HiddenNode-8-0': -0.03858164575215886, 'HiddenNode-9-0': -0.044631477403537186, 'HiddenNode-10-0': -0.03276176563130567, 'HiddenNode-11-0': -0.030313881742680456, 'HiddenNode-12-0': -0.04868982835877632, 'HiddenNode-13-0': -0.025766334147691118, 'HiddenNode-14-0': -0.058965404836536506}",[],[],[],[],3
61,mar,2,"{'Intercept': 0.1242558466245029, 'HiddenNode-0-0': -0.004638273085985215, 'HiddenNode-1-0': 0.009676862396087877, 'HiddenNode-2-0': 0.0022450974778373354, 'HiddenNode-3-0': 0.004252637727681935, 'HiddenNode-4-0': -0.001875807539910638, 'HiddenNode-5-0': -0.00973323260132822, 'HiddenNode-6-0': -0.0010873902510078989, 'HiddenNode-7-0': -0.007944092326198506, 'HiddenNode-8-0': -0.010010733947753286, 'HiddenNode-9-0': -0.00029230531112413457, 'HiddenNode-10-0': 0.0005350491895609025, 'HiddenNode-11-0': 0.0010675018797828462, 'HiddenNode-12-0': 0.008157259326838426, 'HiddenNode-13-0': -0.008455167318770277, 'HiddenNode-14-0': -0.0005378527096114627}",[],[],[],[],3
62,may,2,"{'Intercept': -3.078821095290769e-08, 'HiddenNode-0-0': 0.0034143086836822376, 'HiddenNode-1-0': 0.005038095832086388, 'HiddenNode-2-0': 0.0017286316175476593, 'HiddenNode-3-0': 0.009564409508913905, 'HiddenNode-4-0': -0.0008636841358699952, 'HiddenNode-5-0': -0.006562026506744835, 'HiddenNode-6-0': -0.0010950789550063492, 'HiddenNode-7-0': 0.0013690197946165758, 'HiddenNode-8-0': -0.0014474474304422065, 'HiddenNode-9-0': 0.0024802885043459996, 'HiddenNode-10-0': 0.0018787943261457207, 'HiddenNode-11-0': 0.006679744705478517, 'HiddenNode-12-0': -0.002152447728346356, 'HiddenNode-13-0': 0.0037852853002982895, 'HiddenNode-14-0': 0.007465452281583526}",[],[],[],[],3
63,nov,2,"{'Intercept': -3.181067065184959e-08, 'HiddenNode-0-0': -0.0034342537261009207, 'HiddenNode-1-0': -0.006926223727801426, 'HiddenNode-2-0': 0.0016578994969594012, 'HiddenNode-3-0': -0.004793772537186426, 'HiddenNode-4-0': 0.008111423476122799, 'HiddenNode-5-0': 0.007832594128904262, 'HiddenNode-6-0': 0.0074187197466516214, 'HiddenNode-7-0': -0.0036478017787506998, 'HiddenNode-8-0': 0.009010715442263804, 'HiddenNode-9-0': -0.0060552495398877165, 'HiddenNode-10-0': 0.00291364065992539, 'HiddenNode-11-0': 0.003759203346037318, 'HiddenNode-12-0': 0.0028726418958926587, 'HiddenNode-13-0': 0.007347770425756768, 'HiddenNode-14-0': -0.0018105232630810275}",[],[],[],[],3
64,oct,2,"{'Intercept': 0.008820498874426246, 'HiddenNode-0-0': -0.008359325170864513, 'HiddenNode-1-0': -0.008919011658655628, 'HiddenNode-2-0': -0.0018764978856079548, 'HiddenNode-3-0': 0.00032104992813495654, 'HiddenNode-4-0': -0.0019383470670786271, 'HiddenNode-5-0': -0.00366045841315191, 'HiddenNode-6-0': 0.006305229377004494, 'HiddenNode-7-0': 0.008201411953387366, 'HiddenNode-8-0': 0.004723216905715119, 'HiddenNode-9-0': 0.006232200480331936, 'HiddenNode-10-0': -0.0007069920686914964, 'HiddenNode-11-0': -0.004581239001184645, 'HiddenNode-12-0': 0.0002637680757227104, 'HiddenNode-13-0': 0.00449371372285737, 'HiddenNode-14-0': -0.009258390702464973}",[],[],[],[],3
65,sep,2,"{'Intercept': 0.3007611581376711, 'HiddenNode-0-0': 0.03792161256771384, 'HiddenNode-1-0': 0.001833406178965052, 'HiddenNode-2-0': 0.009928735698572803, 'HiddenNode-3-0': 0.0025239280658236993, 'HiddenNode-4-0': -5.72774998141001e-05, 'HiddenNode-5-0': 0.016875209076971126, 'HiddenNode-6-0': -0.008255878811881693, 'HiddenNode-7-0': 0.010558922577108094, 'HiddenNode-8-0': 0.013642795669832236, 'HiddenNode-9-0': 0.011860041088690194, 'HiddenNode-10-0': 0.005733593157239771, 'HiddenNode-11-0': 0.009428959637578874, 'HiddenNode-12-0': -0.0003679779823799879, 'HiddenNode-13-0': 0.03463120569195589, 'HiddenNode-14-0': 0.003065176621592013}",[],[],[],[],3
