,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep,fri,mon,sat,sun,thu,tue,wed,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
6,8,6,0.9496774193548386,0.30254996554100627,0.5719479301043744,0.15151515151515152,0.7203947368421053,0.12048192771084337,0.30000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9801112384851124,0.9606180398048209,Test3,0.1,
8,8,6,0.9329032258064516,0.44245348035837356,0.8029787733083148,0.12477718360071301,0.3585526315789473,0.5542168674698795,0.5555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.9801112384851124,0.9606180398048209,Test3,0.1,
9,7,5,0.952258064516129,0.2994486560992419,0.8100152456901607,0.1265597147950089,0.6776315789473685,0.27710843373493976,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.9801112384851124,0.9606180398048209,Test3,0.1,
10,7,5,0.952258064516129,0.2994486560992419,0.8100152456901607,0.1265597147950089,0.5131578947368421,0.40963855421686746,0.7555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.9801112384851124,0.9606180398048209,Test3,0.1,
13,6,5,0.9316129032258065,0.43211578221915925,0.7958250263867714,0.12477718360071301,0.6282894736842105,0.30120481927710846,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.9801112384851121,0.9606180398048202,Test3,0.1,
14,6,5,0.9574193548387098,0.45554789800137846,0.811187991087135,0.1639928698752228,0.7960526315789472,0.04819277108433735,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.9801112384851121,0.9606180398048202,Test3,0.1,
15,6,5,0.9625806451612903,0.4827705031013094,0.8279582502638677,0.24777183600713013,0.6809210526315789,0.3253012048192771,0.5555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.9801112384851121,0.9606180398048202,Test3,0.1,
16,5,5,0.9419354838709677,0.11957270847691247,0.08549313943942768,0.13903743315508021,0.4243421052631578,0.12048192771084337,0.5555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9801112384850992,0.960618039804795,Test3,0.1,
17,8,5,0.8541935483870968,0.10923501033769813,0.7696728040342442,0.053475935828877004,0.47697368421052627,0.3614457831325301,0.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.9801112384851124,0.9606180398048209,Test3,0.1,
18,6,4,0.9096774193548387,0.09235010337698138,0.07376568546968452,0.1122994652406417,0.45065789473684204,0.21686746987951808,0.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.9801112384851054,0.9606180398048072,Test3,0.1,
21,5,4,0.9432258064516128,0.26671261199172985,0.8401548023924006,0.1639928698752228,0.555921052631579,0.25301204819277107,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.9801112384850682,0.9606180398047343,Test3,0.1,
23,7,4,0.9225806451612903,0.37835975189524473,0.6209686876979007,0.11051693404634581,0.569078947368421,0.3132530120481928,0.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9801112384851121,0.9606180398048202,Test3,0.1,
25,7,4,0.9380645161290323,0.4869055823569952,0.696024393104257,0.1889483065953654,0.46381578947368424,0.5180722891566265,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9801112384851123,0.9606180398048206,Test3,0.1,
27,7,4,0.9316129032258065,0.43211578221915925,0.7958250263867714,0.12477718360071301,0.5657894736842105,0.37349397590361444,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.9801112384851123,0.9606180398048206,Test3,0.1,
29,6,3,0.9651612903225806,0.5106822880771882,0.8451976075993902,0.1443850267379679,0.6776315789473685,0.26506024096385544,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.9801112384850897,0.9606180398047764,Test3,0.1,
32,6,3,0.9019354838709677,0.2363886974500345,0.81963175794535,0.1033868092691622,0.6052631578947368,0.24096385542168675,0.15555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.9801112384850812,0.9606180398047597,Test3,0.1,
33,6,3,0.9419354838709677,0.2567195037904893,0.8331183300105547,0.13903743315508021,0.5098684210526315,0.26506024096385544,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.9801112384850874,0.9606180398047719,Test3,0.1,
35,6,3,0.9238709677419354,0.27429359062715375,0.8470740002345492,0.1122994652406417,0.5263157894736842,0.5421686746987951,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.9801112384850837,0.9606180398047647,Test3,0.1,
36,6,3,0.9277419354838708,0.11819434872501722,0.7754192564794183,0.11942959001782531,0.6414473684210525,0.08433734939759036,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.9801112384850696,0.960618039804737,Test3,0.1,
43,4,4,0.952258064516129,0.2994486560992419,0.8100152456901607,0.1265597147950089,0.5723684210526316,0.37349397590361444,0.2555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.980111238484187,0.960618039803007,Test3,0.1,
45,5,6,0.9754838709677419,0.2894555478980014,0.8026269496892224,0.28342245989304815,0.7796052631578947,0.08433734939759036,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.9801112384851116,0.9606180398048193,Test3,0.1,
47,6,6,0.9741935483870968,0.2108890420399724,0.5101442476838278,0.19607843137254902,0.6842105263157895,0.2289156626506024,0.30000000000000004,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9801112384851124,0.9606180398048209,Test3,0.1,
49,4,4,0.889032258064516,0.17608545830461753,0.11246628356983697,0.08912655971479501,0.2894736842105263,0.3493975903614458,0.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9801112384837296,0.9606180398021102,Test3,0.1,
51,4,3,0.9225806451612903,0.339421088904204,0.7309722059340917,0.1122994652406417,0.6348684210526315,0.20481927710843373,0.20000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9801112384770412,0.9606180397889995,Test3,0.1,
54,4,3,0.9419354838709677,0.39007580978635426,0.7662718423830186,0.1122994652406417,0.5065789473684211,0.3373493975903614,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.9801112384756816,0.9606180397863344,Test3,0.1,
55,4,3,0.9574193548387098,0.46829772570640943,0.8191626597865603,0.1639928698752228,0.8388157894736842,0.08433734939759036,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.9801112384778599,0.9606180397906042,Test3,0.1,
58,2,2,0.8425806451612903,0.02825637491385252,0.03060865486102967,0.03743315508021391,0.3848684210526315,0.27710843373493976,0.5555555555555556,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9801112105664787,0.9606179850780883,Test3,0.1,
59,2,2,0.8761290322580644,0.04169538249483115,0.04116336343379852,0.0944741532976827,0.33223684210526316,0.40963855421686746,0.05555555555555555,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9801112007402892,0.9606179658165716,Test3,0.1,
62,2,2,0.9587096774193548,0.2556857339765679,0.5379383135921192,0.13725490196078433,0.5460526315789473,0.21686746987951808,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.9801112153632474,0.960617994480822,Test3,0.1,
63,2,2,0.9225806451612903,0.339421088904204,0.7309722059340917,0.1122994652406417,0.6118421052631579,0.1927710843373494,0.2555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9801112203748001,0.96061800430458,Test3,0.1,
64,2,2,0.9341935483870967,0.35182632667126124,0.7398850709510965,0.1033868092691622,0.6875,0.1686746987951807,0.30000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9801112223149369,0.9606180081076796,Test3,0.1,
68,2,2,0.950967741935484,0.4024810475534115,0.7741292365427466,0.2174688057040998,0.5723684210526316,0.1927710843373494,0.6555555555555554,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.9801112215504503,0.9606180066091158,Test3,0.1,
72,5,4,0.9419354838709677,0.11095796002756718,0.08162307962941244,0.16042780748663102,0.44078947368421045,0.0963855421686747,0.6555555555555554,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9801112384850019,0.9606180398046044,Test3,0.1,
74,5,4,0.9625806451612903,0.4827705031013094,0.8279582502638677,0.24777183600713013,0.8355263157894737,0.1566265060240964,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.9801112384850594,0.960618039804717,Test3,0.1,
81,1,2,0.9225806451612903,0.339421088904204,0.7309722059340917,0.1122994652406417,0.5164473684210525,0.3253012048192771,0.20000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9801109376537933,0.9606174501085979,Test3,0.1,
82,1,2,0.9819354838709676,0.3694004135079256,0.7496188577459834,0.30303030303030304,0.5394736842105263,0.40963855421686746,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.9801109091860571,0.9606173943055195,Test3,0.1,
85,1,2,0.9574193548387098,0.46829772570640943,0.8191626597865603,0.1639928698752228,0.6348684210526315,-0.024096385542168676,0.05555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.9801109480800547,0.9606174705463837,Test3,0.1,
92,8,6,0.9496774193548386,0.290144727773949,0.5630350650873696,0.2620320855614973,0.6118421052631579,0.18072289156626506,0.6555555555555554,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9801112384851124,0.9606180398048209,Test3,0.1,
97,3,4,0.6490322580645161,0.0044796691936595445,0.008912865017004808,0.0124777183600713,0.49999999999999994,0.08433734939759036,0.5555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9801112384504685,0.9606180397369112,Test3,0.1,
100,3,4,0.9380645161290323,0.4869055823569952,0.696024393104257,0.1889483065953654,0.5789473684210527,0.26506024096385544,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9801112384704054,0.9606180397759918,Test3,0.1,
103,2,4,0.952258064516129,0.4135079255685734,0.7816348070833822,0.1532976827094474,0.7203947368421053,0.14457831325301204,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.9801112382508543,0.960618039345623,Test3,0.1,
104,2,4,0.8180645161290322,0.00895933838731909,0.001641843555764044,0.0516934046345811,0.1019736842105263,0.7349397590361446,0.30000000000000004,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9801112379390406,0.9606180387343988,Test3,0.1,
105,4,5,0.8670967741935485,0.06340454858718125,0.05793362261053125,0.0499108734402852,0.34539473684210525,0.42168674698795183,0.6555555555555554,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9801112384848916,0.960618039804388,Test3,0.1,
106,4,5,0.9380645161290323,0.1019986216402481,0.07787029435909462,0.13368983957219252,0.5263157894736842,0.14457831325301204,0.30000000000000004,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.9801112384848976,0.9606180398043997,Test3,0.1,
111,3,4,0.9419354838709677,0.11095796002756718,0.08162307962941244,0.16042780748663102,0.5460526315789473,0.012048192771084338,0.4555555555555555,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9801112384558974,0.960618039747553,Test3,0.1,
112,3,4,0.9161290322580645,0.30634045485871814,0.8168171689926117,0.0855614973262032,0.6776315789473685,0.26506024096385544,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.9801112384728725,0.9606180397808279,Test3,0.1,
117,3,4,0.9419354838709677,0.11957270847691247,0.08549313943942768,0.13903743315508021,0.4276315789473684,0.12048192771084337,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9801112384555675,0.9606180397469062,Test3,0.1,
119,3,4,0.9587096774193548,0.2556857339765679,0.5379383135921192,0.13725490196078433,0.5723684210526316,0.2289156626506024,0.30000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.9801112384649543,0.9606180397653065,Test3,0.1,
120,3,4,0.9393548387096774,0.4972432804962096,0.7039990618036824,0.1907308377896613,0.26644736842105265,0.6867469879518072,0.20000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9801112384707227,0.9606180397766139,Test3,0.1,
121,3,4,0.9393548387096774,0.4972432804962096,0.7039990618036824,0.1907308377896613,0.4901315789473685,0.3132530120481928,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9801112384713848,0.9606180397779117,Test3,0.1,
122,3,4,0.950967741935484,0.4238456237077877,0.7890231030843204,0.15151515151515152,0.6677631578947368,0.30120481927710846,0.5555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.9801112384735116,0.9606180397820806,Test3,0.1,
124,3,4,0.9754838709677419,0.2894555478980014,0.8026269496892224,0.28342245989304815,0.5789473684210527,0.39759036144578314,0.5555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.9801112384708952,0.960618039776952,Test3,0.1,
132,4,6,0.9109677419354838,0.1729841488628532,0.11058989093467807,0.1711229946524064,0.2763157894736841,0.3493975903614458,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9801112384850912,0.9606180398047793,Test3,0.1,
133,4,6,0.967741935483871,0.2749827705031014,0.7943004573707049,0.3190730837789661,0.5065789473684211,0.30120481927710846,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.9801112384850992,0.960618039804795,Test3,0.1,
137,3,6,0.9316129032258065,0.43211578221915925,0.7958250263867714,0.12477718360071301,0.44078947368421045,0.5903614457831325,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.9801112384849526,0.9606180398045077,Test3,0.1,
145,6,5,0.9870967741935484,0.4500344589937974,0.6695203471326374,0.18538324420677363,0.8289473684210525,0.060240963855421686,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6418538861723948,0.9801112384851118,0.11441803639360958,Test3,0.1,
146,5,4,0.921290322580645,0.1330117160578911,0.09229506274187872,0.11051693404634581,0.36184210526315785,0.27710843373493976,0.5555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6678293725756554,0.9801112384850275,0.097519963775839,Test3,0.1,
148,2,2,0.9819354838709676,0.3694004135079256,0.7496188577459834,0.30303030303030304,0.49999999999999994,0.3132530120481928,0.7,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7275486072772778,0.9801112184351752,0.06378787255489532,Test3,0.1,
150,6,5,0.952258064516129,0.19055823569951758,0.4988858918728744,0.1265597147950089,0.6907894736842105,0.26506024096385544,0.5555555555555556,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7839015438284094,0.9801112384851117,0.03849824427727637,Test3,0.1,
157,2,2,0.9470967741935483,0.3793935217091661,0.7578280755248036,0.1711229946524064,0.5328947368421052,0.3373493975903614,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9669838461896731,0.980111217404575,0.00017232787501383283,Test3,0.1,
158,2,4,0.9470967741935483,0.3793935217091661,0.7578280755248036,0.1711229946524064,0.6019736842105263,0.21686746987951808,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9707789171582248,0.9801112381918529,8.709221587469598e-05,Test3,0.1,
163,8,6,0.952258064516129,0.4135079255685734,0.7816348070833822,0.1532976827094474,0.5131578947368421,0.46987951807228917,0.15555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0818051703517284,0.9801112384851124,0.010341655778491941,Test3,0.1,
167,6,5,0.9974193548387097,0.4341833218470021,0.6597865603377506,0.29411764705882354,0.6973684210526315,0.1927710843373494,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2556160374777743,0.9801112384851118,0.07590289426798734,Test3,0.1,
168,6,5,0.9354838709677419,0.16264645072363887,0.10542981118799107,0.22281639928698752,0.4078947368421052,0.10843373493975904,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.2612978709452054,0.9801112384851116,0.07906592227424787,Test3,0.1,
170,5,4,0.9574193548387098,0.45554789800137846,0.811187991087135,0.1639928698752228,0.6480263157894736,0.21686746987951808,0.15555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.2725655957915476,0.9801112384850563,0.08552955110755286,Test3,0.1,
178,2,5,0.921290322580645,0.2818745692625776,0.8535240999179079,0.11051693404634581,0.5296052631578948,0.3373493975903614,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.7715567619105355,0.9801112384554833,0.6263860165970415,Test3,0.1,
184,8,6,0.9703225806451613,0.4638180565127498,0.6787850357687346,0.26916221033868093,0.6118421052631579,0.20481927710843373,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0744289998562917,0.9801112384851124,1.1975313628524291,Test3,0.1,
187,1,5,0.9316129032258065,0.43211578221915925,0.7958250263867714,0.12477718360071301,0.618421052631579,0.30120481927710846,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.1162555148025524,0.9801112381289959,1.2908238174180786,Test3,0.1,
188,6,4,0.9303225806451613,0.14059269469331495,0.09557874985340682,0.1408199643493761,0.3651315789473684,0.30120481927710846,0.05555555555555555,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.128231705849268,0.9801112384851052,1.3181806075805034,Test3,0.1,
190,6,5,0.9354838709677419,0.16264645072363887,0.10542981118799107,0.22281639928698752,0.3125,0.1927710843373494,0.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.231089091288976,0.9801112384851116,1.5649455882057666,Test3,0.1,
191,2,5,0.9870967741935484,0.4500344589937974,0.6695203471326374,0.18538324420677363,0.7236842105263157,0.13253012048192772,0.2555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2700619012884857,0.9801112384506581,1.6639727125557509,Test3,0.1,
192,2,2,0.9819354838709676,0.3694004135079256,0.7496188577459834,0.30303030303030304,0.736842105263158,0.060240963855421686,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2731562823032334,0.9801112184854665,1.6719655370634927,Test3,0.1,
195,2,5,0.9703225806451613,0.4638180565127498,0.6787850357687346,0.26916221033868093,0.700657894736842,0.2289156626506024,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3997118037247684,0.9801112384519354,2.015265764922947,Test3,0.1,
197,4,5,0.9574193548387098,0.46829772570640943,0.8191626597865603,0.1639928698752228,0.6348684210526315,-0.024096385542168676,0.05555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.4898941912990393,0.9801112384850005,2.279444564607878,Test3,0.1,
198,3,4,0.9329032258064516,0.44245348035837356,0.8029787733083148,0.12477718360071301,0.3848684210526315,0.5060240963855421,0.6555555555555554,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.50470927708418,0.9801112384705793,2.324399179344439,Test3,0.1,
201,6,5,0.921290322580645,0.12577532736044109,0.08889410109065321,0.12834224598930483,0.3355263157894736,0.4457831325301205,0.35555555555555557,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.5726122302071057,0.9801112384851117,2.5360594086355346,Test3,0.1,
205,4,5,0.9574193548387098,0.46829772570640943,0.8191626597865603,0.1639928698752228,0.6546052631578948,0.20481927710843373,0.15555555555555556,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.745345985845907,0.9801112384850059,3.1160537132903046,Test3,0.1,
210,4,4,0.9277419354838708,0.14679531357684356,0.7962941245455611,0.11942959001782531,0.5328947368421052,0.0963855421686747,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.2280337626529665,0.9801112384837316,5.053155674667385,Test3,0.1,
215,4,4,0.9419354838709677,0.11957270847691247,0.08549313943942768,0.13903743315508021,0.4868421052631579,0.12048192771084337,0.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.389799336709786,0.9801112384833217,5.806596730734275,Test3,0.1,
217,1,3,0.9019354838709677,0.31254307374224677,0.8232672686759704,0.1265597147950089,0.3355263157894736,0.6746987951807228,0.6555555555555554,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.4442568711226023,0.9801112130641798,6.072013824128175,Test3,0.1,
220,8,6,0.9225806451612903,0.339421088904204,0.7309722059340917,0.1122994652406417,0.4605263157894737,0.5060240963855421,0.30000000000000004,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4986265269937014,0.9801112384851124,6.3429192584515,Test3,0.1,
221,3,4,0.9625806451612903,0.4827705031013094,0.8279582502638677,0.24777183600713013,0.5394736842105263,0.3855421686746988,0.35555555555555557,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.607669398688393,0.9801112384709155,6.904061885325455,Test3,0.1,
222,4,3,0.889032258064516,0.17608545830461753,0.11246628356983697,0.08912655971479501,0.2894736842105263,0.3493975903614458,0.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.6336309798834576,0.9801112384734723,7.041167018052515,Test3,0.1,
227,8,6,0.9483870967741935,0.2780840799448656,0.5545912982291544,0.21212121212121213,0.5888157894736843,0.20481927710843373,0.4555555555555555,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.08260930600368,0.9801112384851124,9.625494258956445,Test3,0.1,
229,8,6,0.9483870967741935,0.2780840799448656,0.5545912982291544,0.21212121212121213,0.4671052631578947,0.3132530120481928,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.280824129164719,0.9801112384851124,10.894705586698523,Test3,0.1,
230,4,4,0.9574193548387098,0.45554789800137846,0.811187991087135,0.1639928698752228,0.7960526315789472,0.04819277108433735,0.4555555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.494126887194767,0.9801112384842494,12.3483059793824,Test3,0.1,
231,1,5,0.9651612903225806,0.5106822880771882,0.8451976075993902,0.1443850267379679,0.8421052631578947,0.12048192771084337,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.566221435849517,0.9801112381336692,12.860186350161598,Test3,0.1,
233,9,4,0.847741935483871,0.24913852515506552,0.7787029435909464,0.05704099821746881,0.7269736842105263,0.2289156626506024,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.669646205172456,0.9801112384851124,13.612668270408578,Test3,0.1,
234,4,5,0.952258064516129,0.4135079255685734,0.7816348070833822,0.1532976827094474,0.5098684210526315,0.0963855421686747,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.049086480470509,0.9801112384849977,16.556559519891046,Test3,0.1,
235,8,6,0.9380645161290323,0.4869055823569952,0.696024393104257,0.1889483065953654,0.5723684210526316,0.2891566265060241,0.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.285637313390662,0.9801112384851124,18.53755478169159,Test3,0.1,
237,1,2,0.9329032258064516,0.44245348035837356,0.8029787733083148,0.12477718360071301,0.5460526315789473,0.27710843373493976,0.20000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.365415110080531,0.9801109512249406,19.23089256567614,Test3,0.1,
241,4,4,0.8296774193548386,0.07649896623018608,0.09077049372581211,0.0409982174688057,0.47697368421052627,0.03614457831325301,0.30000000000000004,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9801112384831541,0.9606180398009821,Test3,0.1,
242,2,4,0.9741935483870968,0.41764300482425915,0.6825378210390524,0.22994652406417113,0.43421052631578944,0.5903614457831325,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4096441652874536,0.9801112382435047,2.04356438950284,Test3,0.1,
248,8,6,0.9599999999999999,0.5382494831150931,0.77260466752668,0.24064171122994651,0.8717105263157894,0.13253012048192772,0.2555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.9801112384851124,0.9606180398048209,Test3,0.1,
252,6,5,0.9599999999999999,0.5382494831150931,0.77260466752668,0.24064171122994651,0.6546052631578948,0.24096385542168675,0.35555555555555557,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19062035960864973,0.9801112384851118,0.6232958478291285,Test3,0.1,
253,7,4,0.9445161290322581,0.3725017229496899,0.653922833352879,0.14260249554367202,0.631578947368421,0.25301204819277107,0.2555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9242589015233319,0.9801112384851122,0.0031194835440922462,Test3,0.1,
255,2,5,0.8877419354838709,0.2615437629221227,0.8055588131816582,0.08912655971479501,0.6611842105263158,0.3493975903614458,0.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.9801112384506012,0.9606180397371713,Test3,0.1,
