,testID,currentParameterID,nearestNeighbors,expectedValue,actualValue,correctAssignment
40,0,23,"[39, 38, 127]",51.00051759961955,36,False
179,0,23,"[45, 49, 180]",81.00173028104997,60,False
109,0,23,"[110, 111, 59]",26.333030086113247,18,True
140,0,23,"[205, 180, 138]",68.33422282595136,62,True
161,0,23,"[160, 127, 38]",49.33384375424437,24,False
57,0,23,"[59, 110, 111]",26.336375376477008,12,False
80,0,23,"[83, 84, 25]",35.66717970001899,16,False
61,0,23,"[59, 110, 111]",26.336375376477008,22,True
114,0,23,"[138, 49, 206]",54.66661156910339,50,True
126,0,23,"[127, 38, 160]",49.331923701457846,45,True
116,0,23,"[115, 52, 55]",91.33057256652395,66,False
108,0,23,"[110, 111, 59]",26.332864550888516,11,False
178,0,23,"[49, 204, 176]",44.6633620466787,38,True
139,0,23,"[160, 158, 176]",21.00079082064529,40,False
137,0,23,"[81, 15, 64]",75.03308950952588,30,False
21,0,23,"[69, 184, 86]",35.00450058660596,33,True
27,0,23,"[29, 10, 170]",29.999181646362022,27,True
177,0,23,"[66, 174, 85]",32.004359672064524,32,True
124,0,23,"[47, 99, 10]",21.357423220427187,20,True
67,0,23,"[66, 85, 86]",28.676673048175658,26,True
40,0,23,"[131, 45, 119]",51.34495677636257,36,False
179,0,23,"[49, 45, 101]",59.66598200275855,60,True
109,0,23,"[47, 99, 10]",21.359650660947146,18,True
140,0,23,"[141, 133, 101]",45.650065162998324,62,False
161,0,23,"[160, 142, 204]",37.66762564424145,24,False
57,0,23,"[47, 99, 10]",21.34592487622923,12,True
80,0,23,"[84, 10, 29]",29.00028409668025,16,False
61,0,23,"[47, 99, 10]",21.34592487622923,22,True
114,0,23,"[142, 38, 49]",61.001871948908985,50,False
126,0,23,"[131, 119, 38]",51.00360610682261,45,True
116,0,23,"[115, 52, 143]",93.32214458693103,66,False
108,0,23,"[47, 99, 10]",21.368053719515153,11,False
178,0,23,"[87, 92, 16]",25.3329603193528,38,False
139,0,23,"[183, 138, 206]",41.335015966495305,40,True
137,0,23,"[82, 22, 23]",58.385319813069614,30,False
21,0,23,"[206, 70, 185]",57.333353493046104,33,False
27,0,23,"[25, 28, 83]",53.99927221929424,27,False
177,0,23,"[16, 117, 200]",18.333257606041265,32,False
124,0,23,"[110, 59, 111]",26.33513212779504,20,True
67,0,23,"[16, 18, 183]",23.999955110816792,26,True
40,0,23,"[132, 183, 118]",32.333644175761926,36,True
179,0,23,"[180, 132, 44]",68.99972258480038,60,True
109,0,23,"[110, 111, 59]",26.33295582719512,18,True
140,0,23,"[205, 132, 138]",40.66683639640784,62,False
161,0,23,"[206, 118, 138]",50.33329720331349,24,False
57,0,23,"[59, 110, 111]",26.336489892674752,12,False
80,0,23,"[83, 25, 28]",54.000895823273886,16,False
61,0,23,"[59, 110, 111]",26.336489892674752,22,True
114,0,23,"[138, 56, 206]",57.666580187446826,50,True
126,0,23,"[183, 118, 185]",43.00037927753586,45,True
116,0,23,"[175, 44, 128]",64.00078371171148,66,True
108,0,23,"[110, 111, 59]",26.332805908001774,11,False
178,0,23,"[87, 176, 49]",42.335988292975806,38,True
139,0,23,"[171, 176, 142]",36.66752241547478,40,True
137,0,23,"[23, 81, 89]",60.06996598926431,30,False
21,0,23,"[184, 68, 206]",39.001469924619386,33,True
27,0,23,"[83, 10, 181]",20.000267969632795,27,True
177,0,23,"[117, 174, 176]",34.66748441000457,32,True
124,0,23,"[47, 104, 10]",24.709036381509765,20,True
67,0,23,"[117, 176, 174]",34.667889865158415,26,True
40,0,23,"[38, 142, 125]",49.32821347203666,36,False
179,0,23,"[49, 132, 44]",53.33367566342148,60,True
109,0,23,"[47, 104, 10]",24.726062919855586,18,True
140,0,23,"[141, 132, 38]",52.354505452858106,62,True
161,0,23,"[142, 38, 206]",57.666601158508186,24,False
57,0,23,"[47, 104, 10]",24.70881461006277,12,False
80,0,23,"[83, 10, 173]",26.33408561984629,16,False
61,0,23,"[47, 104, 10]",24.70881461006277,22,True
114,0,23,"[142, 49, 38]",61.00195711787069,50,False
126,0,23,"[38, 142, 125]",49.328529968997614,45,True
116,0,23,"[143, 43, 44]",66.00273987692735,66,True
108,0,23,"[47, 104, 10]",24.726286965593378,11,False
178,0,23,"[92, 45, 101]",46.33478739889013,38,True
139,0,23,"[85, 183, 157]",19.666386135466286,40,False
137,0,23,"[82, 22, 20]",42.94676724310495,30,False
21,0,23,"[69, 70, 86]",44.667288796685064,33,False
27,0,23,"[25, 28, 29]",57.666394961768546,27,False
177,0,23,"[16, 100, 200]",18.33327143343721,32,False
124,0,23,"[110, 60, 111]",25.002022751671323,20,True
67,0,23,"[157, 16, 18]",19.333502737341487,26,True
40,0,23,"[131, 45, 119]",51.336004005335546,36,False
179,0,23,"[45, 101, 180]",75.33418127542224,60,False
109,0,23,"[110, 111, 60]",24.9991524405881,18,True
140,0,23,"[205, 180, 138]",68.33443695134645,62,True
161,0,23,"[131, 204, 118]",35.66736277137235,24,False
57,0,23,"[60, 110, 111]",25.004100857758445,12,False
80,0,23,"[25, 28, 29]",57.665980160334364,16,False
61,0,23,"[60, 110, 111]",25.004100857758445,22,True
114,0,23,"[53, 138, 56]",52.33364054852864,50,True
126,0,23,"[119, 131, 183]",34.66642068448688,45,False
116,0,23,"[115, 52, 175]",87.99609199692863,66,False
108,0,23,"[110, 111, 60]",24.998841326362477,11,False
178,0,23,"[87, 92, 49]",39.67355157167271,38,True
139,0,23,"[171, 183, 38]",41.00552361440507,40,True
137,0,23,"[82, 23, 81]",50.78657865310227,30,False
21,0,23,"[86, 20, 184]",34.33297264404943,33,True
27,0,23,"[29, 83, 182]",17.998989017082504,27,True
177,0,23,"[117, 174, 86]",38.00235260770101,32,True
124,0,23,"[47, 104, 99]",13.981061915049592,20,True
67,0,23,"[117, 86, 174]",38.001748765768795,26,False
40,0,23,"[38, 183, 119]",52.998034320631795,36,False
179,0,23,"[49, 44, 87]",56.33029057715546,60,True
109,0,23,"[47, 104, 99]",13.965919527017158,18,True
140,0,23,"[141, 205, 55]",55.337834450963165,62,True
161,0,23,"[38, 53, 183]",42.97981142828405,24,False
57,0,23,"[47, 104, 99]",13.97316623563545,12,True
80,0,23,"[83, 29, 117]",22.334876189167847,16,True
61,0,23,"[47, 104, 99]",13.97316623563545,22,True
114,0,23,"[49, 38, 53]",56.33278865142717,50,True
126,0,23,"[38, 183, 119]",52.998844040496984,45,True
116,0,23,"[52, 128, 55]",89.31021480941425,66,False
108,0,23,"[47, 104, 99]",13.971538866922291,11,True
178,0,23,"[176, 45, 101]",49.00063111438986,38,False
139,0,23,"[85, 160, 142]",33.33355517482273,40,True
137,0,23,"[22, 17, 15]",41.22746448972879,30,False
21,0,23,"[69, 70, 206]",48.66750393705343,33,False
27,0,23,"[25, 28, 26]",59.665650181383484,27,False
177,0,23,"[16, 176, 200]",20.333121301844354,32,False
124,0,23,"[107, 110, 59]",17.66696552123012,20,True
67,0,23,"[16, 157, 18]",19.333488109382596,26,True
40,0,23,"[131, 142, 45]",46.00203359418234,36,False
179,0,23,"[45, 101, 180]",75.33403956277387,60,False
109,0,23,"[110, 107, 111]",23.33434877993149,18,True
140,0,23,"[132, 180, 138]",61.66769673423036,62,True
161,0,23,"[160, 142, 131]",28.999296201586958,24,True
57,0,23,"[59, 110, 107]",17.665193703544244,12,True
80,0,23,"[84, 25, 28]",56.00078653287846,16,False
61,0,23,"[59, 110, 107]",17.665193703544244,22,True
114,0,23,"[138, 56, 142]",57.000114424917555,50,True
126,0,23,"[142, 160, 131]",28.999445158052634,45,False
116,0,23,"[115, 175, 129]",68.66578237672162,66,True
108,0,23,"[107, 110, 111]",23.33594223196678,11,False
178,0,6,"[87, 176, 54, 182]",25.48550320423276,38,False
139,0,6,"[176, 85, 160, 158]",22.99477014696144,40,False
137,0,6,"[82, 23, 62, 20]",44.926157422573354,30,False
21,0,6,"[20, 86, 69, 184]",33.75276437823404,33,True
27,0,6,"[29, 83, 10, 182]",22.99771352615964,27,False
177,0,6,"[66, 117, 176, 174]",30.26332238181855,32,True
124,0,6,"[47, 104, 208, 58]",23.765051435403432,20,False
67,0,6,"[66, 158, 72, 85]",20.010198179580097,26,False
40,0,6,"[39, 133, 44, 117]",38.52018855887654,36,True
179,0,6,"[56, 101, 54, 55]",50.47859359617043,60,False
109,0,6,"[47, 58, 104, 50]",18.499400366886643,18,True
140,0,6,"[141, 133, 101, 56]",51.994338326825904,62,False
161,0,6,"[160, 206, 163, 158]",31.747819952328307,24,False
57,0,6,"[58, 50, 47, 104]",18.49926180865471,12,False
80,0,6,"[83, 10, 117, 173]",25.75030506836509,16,False
61,0,6,"[58, 50, 47, 104]",18.49926180865471,22,False
114,0,6,"[56, 160, 113, 112]",41.491253069143056,50,False
126,0,6,"[39, 70, 113, 112]",40.50511141390585,45,False
116,0,6,"[52, 143, 55, 56]",83.65408972941212,66,False
108,0,6,"[47, 104, 58, 99]",13.988420007028761,11,True
178,0,6,"[92, 16, 171, 203]",23.000086528372886,38,False
139,0,6,"[142, 183, 157, 159]",24.247634492591306,40,False
137,0,6,"[22, 17, 81, 18]",39.47428810564976,30,False
21,0,6,"[18, 92, 185, 17]",34.75265541514943,33,True
27,0,6,"[25, 28, 26, 48]",54.739010947346905,27,False
177,0,6,"[16, 100, 203, 201]",19.50010354682144,32,False
124,0,6,"[46, 51, 107, 59]",18.249843291965114,20,True
67,0,6,"[157, 183, 18, 16]",20.001012553914222,26,False
40,0,6,"[38, 127, 37, 131]",42.99647062554261,36,False
179,0,6,"[45, 180, 49, 204]",71.24477325847825,60,False
109,0,6,"[107, 111, 46, 59]",21.503753672428534,18,False
140,0,6,"[205, 138, 180, 132]",57.75174568560084,62,False
161,0,6,"[127, 38, 142, 162]",52.74588222779143,24,False
57,0,6,"[59, 60, 46, 51]",19.504171478057554,12,False
80,0,6,"[84, 25, 28, 26]",50.25671345495209,16,False
61,0,6,"[59, 60, 46, 51]",19.504171478057554,22,True
114,0,6,"[142, 49, 138, 127]",54.49985964349206,50,False
126,0,6,"[127, 38, 125, 142]",50.993655795364695,45,False
116,0,6,"[115, 128, 129, 175]",68.98888245455882,66,True
108,0,6,"[107, 46, 111, 102]",18.257607442520758,11,False
178,0,6,"[92, 171, 45, 182]",33.76521982306913,38,False
139,0,6,"[160, 171, 125, 100]",25.499994986850695,40,False
137,0,6,"[82, 62, 20, 15]",34.73329080094046,30,False
21,0,6,"[20, 69, 70, 92]",36.51311285699527,33,False
27,0,6,"[26, 10, 182, 181]",21.99614524502115,27,False
177,0,6,"[66, 117, 174, 100]",28.760597558603447,32,False
124,0,6,"[104, 59, 58, 60]",16.500411474000597,20,False
67,0,6,"[66, 125, 117, 174]",29.536567848438594,26,False
40,0,6,"[45, 133, 125, 119]",49.23642759134417,36,False
179,0,6,"[56, 45, 101, 54]",53.4675362885241,60,False
109,0,6,"[59, 58, 60, 104]",16.499611232237726,18,True
140,0,6,"[141, 205, 133, 128]",52.00032681337934,62,False
161,0,6,"[160, 125, 163, 53]",31.525041763275055,24,False
57,0,6,"[59, 58, 60, 104]",16.49758662425476,12,False
80,0,6,"[10, 171, 100, 117]",28.992400075321736,16,False
61,0,6,"[59, 58, 60, 104]",16.49758662425476,22,False
114,0,6,"[53, 56, 113, 160]",40.492409716307044,50,False
126,0,6,"[125, 42, 43, 119]",51.25936119362659,45,False
116,0,6,"[115, 52, 128, 143]",87.48712879827899,66,False
108,0,6,"[104, 59, 58, 60]",16.500052965401604,11,False
178,0,6,"[87, 176, 16, 201]",24.495880747931125,38,False
139,0,6,"[142, 183, 176, 157]",27.49785938180109,40,False
137,0,6,"[22, 23, 17, 81]",50.73516956069302,30,False
21,0,6,"[18, 86, 184, 206]",39.00121610262452,33,False
27,0,6,"[25, 29, 28, 83]",47.24134809094513,27,False
177,0,6,"[176, 16, 201, 203]",20.998190944699132,32,False
124,0,6,"[47, 107, 110, 50]",19.252941443224547,20,True
67,0,6,"[158, 157, 72, 16]",15.25088714237065,26,False
40,0,6,"[38, 127, 131, 37]",42.99768983464626,36,False
179,0,6,"[180, 49, 204, 132]",59.73884901901284,60,True
109,0,6,"[110, 107, 47, 111]",22.50686102721257,18,False
140,0,6,"[180, 132, 142, 127]",60.246337240294366,62,True
161,0,6,"[127, 38, 142, 162]",52.745811491854305,24,False
57,0,6,"[50, 47, 110, 107]",19.245293371557086,12,False
80,0,6,"[83, 25, 28, 29]",47.25668255006959,16,False
61,0,6,"[50, 47, 110, 107]",19.245293371557086,22,True
114,0,6,"[142, 49, 127, 38]",59.75149994619748,50,False
126,0,6,"[127, 38, 142, 183]",49.73883396662743,45,False
116,0,6,"[129, 175, 55, 118]",59.74089346963575,66,False
108,0,6,"[107, 110, 47, 102]",15.000146428004733,11,False
178,0,6,"[87, 176, 37, 171]",30.99776415380998,38,False
139,0,6,"[176, 142, 37, 171]",34.749942901610495,40,False
137,0,6,"[81, 73, 89, 68]",43.02304261091335,30,False
21,0,6,"[184, 87, 206, 70]",45.51071017490968,33,False
27,0,6,"[83, 10, 181, 200]",17.9997231719232,27,False
177,0,6,"[66, 117, 176, 158]",20.74760578354701,32,False
124,0,6,"[47, 46, 51, 104]",19.498165796627255,20,True
67,0,6,"[66, 158, 117, 72]",18.75915449540481,26,False
40,0,6,"[38, 132, 37, 142]",43.9913846549989,36,False
179,0,6,"[204, 206, 101, 132]",41.24489465998606,60,False
109,0,6,"[47, 46, 58, 51]",18.999253073380807,18,True
140,0,6,"[141, 142, 132, 38]",51.73751774558316,62,False
161,0,6,"[142, 38, 204, 162]",49.240131899530695,24,False
57,0,6,"[58, 47, 51, 46]",19.015879773989454,12,False
80,0,6,"[83, 10, 171, 117]",27.0028057550746,16,False
61,0,6,"[58, 47, 51, 46]",19.015879773989454,22,True
114,0,6,"[142, 38, 204, 141]",55.743801393635366,50,False
126,0,6,"[38, 142, 125, 119]",53.49598694298679,45,False
116,0,6,"[115, 128, 43, 119]",67.97201154509715,66,True
108,0,6,"[46, 51, 47, 104]",19.498014943796896,11,False
178,0,6,"[92, 16, 201, 45]",31.754210183212976,38,False
139,0,6,"[85, 183, 160, 157]",19.998662745724417,40,False
137,0,6,"[22, 82, 23, 17]",50.74523791767714,30,False
21,0,6,"[18, 86, 69, 92]",31.248192894341777,33,True
27,0,6,"[25, 29, 28, 26]",51.49403112875039,27,False
177,0,6,"[16, 85, 100, 201]",21.500375464602296,32,False
124,0,6,"[107, 59, 60, 50]",17.753170197872915,20,True
67,0,6,"[157, 18, 16, 183]",20.00087272083634,26,False
40,0,6,"[39, 127, 131, 45]",42.5069277986847,36,False
179,0,6,"[45, 180, 56, 49]",78.49920988460534,60,False
109,0,6,"[107, 111, 59, 60]",21.002479150457088,18,False
140,0,6,"[205, 180, 138, 133]",59.24438832321864,62,True
161,0,6,"[160, 127, 159, 131]",27.49158798077917,24,False
57,0,6,"[59, 60, 50, 107]",17.74398486288883,12,False
80,0,6,"[84, 25, 28, 26]",50.25704214043051,16,False
61,0,6,"[59, 60, 50, 107]",17.74398486288883,22,False
114,0,6,"[49, 127, 138, 53]",50.99750248087115,50,True
126,0,6,"[127, 39, 183, 42]",38.99293853434671,45,False
116,0,6,"[52, 129, 143, 175]",83.4706467710077,66,False
108,0,6,"[107, 102, 111, 103]",17.00708337215158,11,False
178,0,6,"[176, 171, 49, 45]",48.51185352896192,38,False
139,0,6,"[176, 85, 159, 142]",31.502181428774882,40,False
137,0,6,"[23, 81, 72, 78]",42.79092644202623,30,False
21,0,6,"[69, 206, 85, 72]",33.72880818602565,33,True
27,0,6,"[29, 83, 26, 10]",28.506184916423003,27,True
177,0,6,"[117, 176, 174, 85]",33.255188501453596,32,True
124,0,6,"[59, 50, 208, 10]",31.76677002737436,20,False
67,0,6,"[158, 85, 72, 117]",21.755311730262058,26,False
40,0,6,"[39, 131, 45, 142]",41.0231060754436,36,False
179,0,6,"[45, 56, 49, 206]",64.23771813920379,60,False
109,0,6,"[59, 50, 208, 10]",31.786416388917967,18,False
140,0,6,"[205, 142, 128, 56]",59.296008748750985,62,True
161,0,6,"[142, 162, 131, 206]",37.99158905452781,24,False
57,0,6,"[59, 50, 48, 26]",29.33038540268271,12,False
80,0,6,"[83, 10, 171, 117]",27.00365395925511,16,False
61,0,6,"[59, 50, 48, 26]",29.33038540268271,22,False
114,0,6,"[142, 49, 53, 56]",54.75333180925811,50,False
126,0,6,"[142, 39, 43, 119]",50.508859533245776,45,False
116,0,6,"[128, 143, 43, 55]",63.990675561394426,66,True
108,0,6,"[59, 50, 10, 83]",24.50847462541101,11,False
178,0,6,"[87, 92, 16, 37]",26.249029319930102,38,False
139,0,6,"[183, 160, 157, 125]",19.50029267023713,40,False
137,0,6,"[22, 82, 17, 62]",40.73596221400332,30,False
21,0,6,"[18, 86, 184, 87]",34.75008467740049,33,True
27,0,6,"[25, 28, 14, 11]",48.98202165536913,27,False
177,0,6,"[66, 16, 100, 86]",25.0040826100316,32,False
124,0,6,"[47, 51, 107, 58]",17.248247152578323,20,True
67,0,6,"[66, 157, 16, 18]",18.75212307266345,26,False
40,0,6,"[38, 127, 37, 133]",46.99699352664757,36,False
179,0,6,"[180, 204, 101, 138]",61.4928758731984,60,True
109,0,6,"[110, 107, 47, 111]",22.50687424206327,18,False
140,0,6,"[141, 180, 138, 132]",61.24800772424721,62,True
161,0,6,"[160, 127, 38, 204]",47.50327129486871,24,False
57,0,6,"[58, 47, 51, 110]",20.00783695721008,12,False
80,0,6,"[25, 28, 14, 11]",48.99144548908322,16,False
61,0,6,"[58, 47, 51, 110]",20.00783695721008,22,True
114,0,6,"[127, 138, 38, 204]",54.747608682836514,50,False
126,0,6,"[127, 38, 125, 183]",43.98679736544528,45,True
116,0,6,"[115, 52, 129, 175]",85.98563252391182,66,False
108,0,6,"[107, 110, 47, 102]",15.000357426337867,11,False
178,0,6,"[87, 176, 171, 54]",30.244942145625263,38,False
139,0,6,"[176, 160, 142, 171]",32.75106242797855,40,False
137,0,6,"[23, 81, 62, 78]",46.40897032397946,30,False
21,0,6,"[86, 206, 70, 87]",47.251532225970685,33,False
27,0,6,"[11, 26, 202, 200]",25.740719945869998,27,True
177,0,6,"[66, 176, 100, 86]",27.763318241251152,32,False
124,0,6,"[51, 107, 46, 104]",17.248402348970586,20,True
67,0,6,"[66, 125, 86, 100]",27.028375228481476,26,True
40,0,6,"[38, 131, 133, 142]",42.252268352890916,36,False
179,0,6,"[204, 54, 55, 206]",45.0032188599525,60,False
109,0,6,"[110, 107, 46, 59]",17.751002694216222,18,True
140,0,6,"[205, 133, 142, 38]",49.76002087879345,62,False
161,0,6,"[160, 142, 38, 204]",46.01640638618176,24,False
57,0,6,"[59, 58, 51, 110]",20.02092137330836,12,False
80,0,6,"[84, 171, 100, 173]",25.252654876312345,16,False
61,0,6,"[59, 58, 51, 110]",20.02092137330836,22,True
114,0,6,"[142, 38, 204, 113]",49.21633088511593,50,True
126,0,6,"[38, 142, 125, 70]",52.486895074158554,45,False
116,0,6,"[52, 43, 55, 119]",80.8941123778517,66,False
108,0,6,"[107, 46, 110, 51]",18.765585176932106,11,False
178,0,6,"[92, 16, 201, 203]",18.999093086018902,38,False
139,0,6,"[183, 157, 159, 158]",14.749733526515596,40,False
137,0,6,"[22, 17, 72, 18]",35.459106390638595,30,False
21,0,6,"[18, 184, 69, 92]",29.499207130867042,33,False
27,0,6,"[25, 29, 28, 83]",47.24106389118542,27,False
177,0,6,"[16, 117, 201, 203]",19.499599911583786,32,False
124,0,6,"[60, 50, 111, 103]",22.504363519759895,20,True
67,0,6,"[158, 157, 183, 18]",18.25199425017927,26,False
40,0,6,"[127, 37, 45, 132]",45.74812470429807,36,False
179,0,6,"[45, 180, 49, 56]",78.49766652514727,60,False
109,0,6,"[111, 60, 103, 102]",18.236364771722517,18,True
140,0,6,"[141, 138, 180, 132]",61.250677273661665,62,True
161,0,6,"[127, 162, 159, 118]",38.99544602669651,24,False
57,0,6,"[60, 50, 111, 102]",20.99641051935175,12,False
80,0,6,"[83, 25, 10, 28]",50.01136578701215,16,False
61,0,6,"[60, 50, 111, 102]",20.99641051935175,22,True
114,0,6,"[49, 138, 127, 53]",50.99790536086482,50,True
126,0,6,"[127, 42, 183, 41]",42.49321223503287,45,True
116,0,6,"[115, 128, 129, 143]",72.99549421173164,66,False
108,0,6,"[111, 102, 103, 60]",18.24872652247644,11,False
178,0,2,"[176, 171, 173]",28.33110124143762,38,False
139,0,2,"[176, 160, 171]",26.999562076003198,40,False
137,0,2,"[81, 89, 72]",42.01281654303867,30,False
21,0,2,"[184, 69, 86]",35.003910451816594,33,True
27,0,2,"[10, 181, 182]",18.33214273212299,27,False
177,0,2,"[66, 176, 174]",32.34821415324696,32,True
124,0,2,"[104, 59, 58]",16.66746504047619,20,True
67,0,2,"[66, 158, 72]",17.003507907176875,26,False
40,0,2,"[132, 125, 204]",31.67315498600864,36,True
179,0,2,"[204, 56, 132]",46.32277201328198,60,False
109,0,2,"[59, 58, 104]",16.666010398999187,18,True
140,0,2,"[141, 205, 132]",43.95396575321305,62,False
161,0,2,"[160, 204, 125]",30.005211011267352,24,False
57,0,2,"[59, 58, 104]",16.662309732314544,12,True
80,0,2,"[84, 10, 171]",30.00409100699603,16,False
61,0,2,"[59, 58, 104]",16.662309732314544,22,False
114,0,2,"[204, 56, 141]",57.67137579736573,50,False
126,0,2,"[125, 42, 43]",46.35070055235142,45,True
116,0,2,"[115, 52, 128]",94.70905986560801,66,False
108,0,2,"[104, 59, 58]",16.666737883061327,11,False
178,0,2,"[87, 92, 16]",25.3313424107858,38,False
139,0,2,"[142, 183, 157]",26.663879659662353,40,False
137,0,2,"[22, 82, 23]",58.34033947971063,30,False
21,0,2,"[18, 206, 87]",39.33428984611638,33,False
27,0,2,"[25, 29, 28]",57.66520047395165,27,False
177,0,2,"[16, 18, 202]",22.667976363271688,32,False
124,0,2,"[47, 107, 110]",17.667594637965607,20,True
67,0,2,"[157, 18, 16]",19.33429051634075,26,False
40,0,2,"[38, 127, 131]",47.66371592971098,36,False
179,0,2,"[45, 180, 49]",80.99964100484769,60,False
109,0,2,"[110, 107, 47]",17.66597840384726,18,True
140,0,2,"[180, 138, 142]",69.6607810870298,62,False
161,0,2,"[127, 142, 38]",59.00023656670636,24,False
57,0,2,"[47, 110, 107]",17.6638340357481,12,False
80,0,2,"[83, 25, 28]",54.016565587117135,16,False
61,0,2,"[47, 110, 107]",17.6638340357481,22,True
114,0,2,"[142, 49, 127]",56.000446860556245,50,False
126,0,2,"[127, 38, 142]",58.99668585705703,45,False
116,0,2,"[129, 175, 55]",63.32706632772022,66,True
108,0,2,"[107, 110, 47]",17.672468955091134,11,False
178,0,2,"[92, 176, 37]",27.001900916231,38,False
139,0,2,"[159, 176, 37]",25.334346028803488,40,False
137,0,2,"[82, 23, 81]",50.64558597231489,30,False
21,0,2,"[184, 69, 70]",42.352860153718716,33,False
27,0,2,"[29, 182, 181]",14.654402201993946,27,False
177,0,2,"[174, 72, 176]",33.99729750266914,32,True
124,0,2,"[47, 123, 122]",16.648302669807162,20,True
67,0,2,"[72, 158, 174]",28.01509403950262,26,True
40,0,2,"[45, 131, 132]",37.98111673000865,36,True
179,0,2,"[56, 204, 101]",52.660332732308454,60,False
109,0,2,"[47, 29, 171]",25.703483736956024,18,False
140,0,2,"[141, 205, 132]",43.951441968315336,62,False
161,0,2,"[204, 162, 131]",30.65112595498198,24,False
57,0,2,"[47, 48, 29]",29.02812182033133,12,False
80,0,2,"[171, 100, 29]",26.999569078266287,16,False
61,0,2,"[47, 48, 29]",29.02812182033133,22,False
114,0,2,"[53, 204, 56]",49.67106820384625,50,True
126,0,2,"[45, 131, 70]",49.993937664985374,45,True
116,0,2,"[143, 175, 42]",55.99417909858399,66,False
108,0,2,"[47, 181, 122]",12.631366096824735,11,True
178,0,2,"[87, 16, 49]",38.67189166264951,38,True
139,0,2,"[85, 142, 183]",33.665935654680474,40,False
137,0,2,"[22, 17, 62]",41.64480742754346,30,False
21,0,2,"[18, 86, 206]",41.00205298987378,33,False
27,0,2,"[25, 28, 83]",53.987346074554566,27,False
177,0,2,"[16, 66, 117]",20.00044262930153,32,False
124,0,2,"[107, 59, 58]",15.00039893881251,20,True
67,0,2,"[66, 157, 18]",18.669709428158768,26,False
40,0,2,"[38, 127, 133]",52.994941121394874,36,False
179,0,2,"[180, 49, 138]",73.65782670146336,60,False
109,0,2,"[110, 107, 111]",23.343047366531337,18,False
140,0,2,"[180, 138, 142]",69.6631393950804,62,False
161,0,2,"[127, 38, 142]",59.00005861842451,24,False
57,0,2,"[59, 58, 110]",18.6733049236154,12,False
80,0,2,"[83, 25, 10]",41.008908695968614,16,False
61,0,2,"[59, 58, 110]",18.6733049236154,22,True
114,0,2,"[142, 49, 138]",53.99959596180516,50,True
126,0,2,"[127, 38, 125]",51.324897691353776,45,False
116,0,2,"[115, 52, 129]",98.01080878132413,66,False
108,0,2,"[107, 110, 111]",23.35198337841166,11,False
178,0,2,"[87, 176, 171]",31.6640077796027,38,False
139,0,2,"[176, 159, 171]",25.667508638419275,40,False
137,0,2,"[23, 81, 78]",49.82744651490515,30,False
21,0,2,"[184, 86, 68]",35.00076320957425,33,True
27,0,2,"[10, 202, 200]",22.665902335802674,27,True
177,0,2,"[174, 84, 176]",33.99188826359312,32,True
124,0,2,"[51, 47, 107]",18.33039372721163,20,True
67,0,2,"[125, 72, 174]",33.004151658438964,26,False
40,0,2,"[45, 132, 125]",41.640650930659014,36,False
179,0,2,"[49, 204, 45]",58.669620865936004,60,True
109,0,2,"[107, 47, 51]",18.349672077119358,18,True
140,0,2,"[141, 205, 132]",43.950108828049395,62,False
161,0,2,"[204, 159, 49]",40.34176937948002,24,False
57,0,2,"[47, 51, 107]",18.323506458173746,12,False
80,0,2,"[84, 10, 171]",30.002443922400033,16,False
61,0,2,"[47, 51, 107]",18.323506458173746,22,True
114,0,2,"[49, 204, 53]",46.65530750302667,50,True
126,0,2,"[125, 119, 42]",48.34665208226991,45,True
116,0,2,"[52, 143, 175]",84.59586064320824,66,False
108,0,2,"[107, 51, 47]",18.35340136471039,11,False
178,0,2,"[92, 16, 203]",20.666334523265093,38,False
139,0,2,"[142, 183, 158]",27.996260042913,40,False
137,0,2,"[22, 82, 17]",42.3207398453115,30,False
21,0,2,"[18, 206, 69]",38.3345890549031,33,False
27,0,2,"[25, 29, 28]",57.66520338555269,27,False
177,0,2,"[16, 66, 117]",20.00048022674554,32,False
124,0,2,"[46, 58, 110]",18.001578506141794,20,True
67,0,2,"[66, 158, 183]",17.00127180743217,26,False
40,0,2,"[38, 127, 37]",51.99757241580061,36,False
179,0,2,"[180, 101, 138]",67.98944481140667,60,False
109,0,2,"[110, 111, 46]",25.66755650626187,18,False
140,0,2,"[180, 138, 142]",69.66361031377858,62,False
161,0,2,"[127, 38, 142]",58.999900393907716,24,False
57,0,2,"[58, 50, 46]",18.671146465524224,12,False
80,0,2,"[83, 25, 28]",54.01709060572601,16,False
61,0,2,"[58, 50, 46]",18.671146465524224,22,True
114,0,2,"[142, 138, 127]",52.00046155006179,50,True
126,0,2,"[127, 38, 142]",58.99619556177347,45,False
116,0,2,"[115, 129, 55]",71.99064508443765,66,False
108,0,2,"[110, 46, 111]",25.672835259516827,11,False
178,0,2,"[176, 37, 159]",25.32812797541333,38,False
139,0,2,"[176, 159, 37]",25.333994150534917,40,False
137,0,2,"[23, 81, 20]",47.88397403616212,30,False
21,0,2,"[20, 184, 69]",31.667594038198658,33,True
27,0,2,"[29, 83, 10]",27.005280623356622,27,True
177,0,2,"[176, 174, 86]",40.000978359657864,32,False
124,0,2,"[47, 46, 51]",20.66697978688431,20,True
67,0,2,"[183, 174, 86]",37.340604504321064,26,False
